date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1449943000.0,-1233076000.0,-333410000.0,-1637591000.0,-944643000.0,-386198000.0,-1022705000.0,-118196000.0,-229045000.0,-89796000.0,-431238000.0,-297496000.0,-143799000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52938000.0,5946000.0,7834000.0,10605000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335800000.0,363600000.0
,commonStockRepurchased,-516870000.0,-129589000.0,-277611000.0,-199637000.0,-227928000.0,-345261000.0,-242874000.0,-1708000.0,-186766000.0,-197302000.0,-116878000.0,0.0,-142155000.0,-505121000.0,-27870000.0,-225152000.0,-110258000.0,0.0,0.0,0.0,0.0,-45800000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-137392000.0,-131402000.0,-123849000.0,-108750000.0,-98418000.0,-87570000.0,-71517000.0,-57229000.0,-60296000.0,-44795000.0,-40001000.0,-40195000.0,-41501000.0,-34629000.0,-29431000.0,-22637000.0,0.0,0.0,0.0,0.0,0.0,-96800000.0,-88400000.0,-69900000.0,-55300000.0,-43700000.0,-36000000.0
,otherFinancingActivites,-14503000.0,-15539000.0,0.0,-17519000.0,5492000.0,10023000.0,4623000.0,-59397000.0,-7500000.0,0.0,-11828000.0,-8146000.0,0.0,-468519000.0,-24716000.0,-1882000.0,0.0,0.0,-93332000.0,0.0,151072000.0,0.0,0.0,100000.0,100000.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-492778000.0,-319093000.0,-329181000.0,-136427000.0,-188930000.0,-338478000.0,-537967000.0,825115000.0,-231512000.0,-238666000.0,-88186000.0,-178430000.0,-230510000.0,-607530000.0,565213000.0,-326191000.0,-349635000.0,-300149000.0,-505482000.0,-727438000.0,-564463000.0,-266800000.0,1041600000.0,336800000.0,256900000.0,565000000.0,387500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2788000.0,3885000.0,-5045000.0,5025000.0,1854000.0,-10025000.0,-2284000.0,-866000.0,1359000.0,-1466000.0,4618000.0,10193000.0,-8599000.0,1941000.0,1168000.0,1515000.0,660000.0,2269000.0,-2282000.0,76000.0,-131000.0,-12100000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-4010000.0,35036000.0,-133017000.0,135053000.0,60387000.0,-42736000.0,35751000.0,52165000.0,-35861000.0,-42277000.0,-8899000.0,51348000.0,-40197000.0,128714000.0,-406902000.0,158997000.0,48354000.0,38806000.0,171333000.0,-18617000.0,-9905000.0,-270000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,238610000.0,242620000.0,207584000.0,330039000.0,194986000.0,134599000.0,177335000.0,144873000.0,92708000.0,128569000.0,170846000.0,179745000.0,128397000.0,168594000.0,39880000.0,446782000.0,287785000.0,239431000.0,200625000.0,29292000.0,47909000.0,88200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,242620000.0,207584000.0,340601000.0,194986000.0,134599000.0,177335000.0,141584000.0,92708000.0,128569000.0,170846000.0,179745000.0,128397000.0,168594000.0,39880000.0,446782000.0,287785000.0,239431000.0,200625000.0,29292000.0,47909000.0,57814000.0,358200000.0,46900000.0,44100000.0,57500000.0,218300000.0,20800000.0
,operatingCashFlow,804351000.0,628755000.0,615830000.0,502340000.0,463595000.0,472186000.0,317355000.0,384709000.0,369246000.0,388112000.0,354379000.0,372070000.0,350181000.0,356182000.0,324219000.0,312658000.0,107805000.0,374108000.0,352172000.0,383335000.0,238655000.0,432900000.0,329600000.0,299400000.0,209900000.0,90700000.0,162400000.0
,capitalExpenditure,-222211000.0,-51373000.0,-250070000.0,-214501000.0,-193446000.0,-150986000.0,-144499000.0,-113084000.0,-115628000.0,-118375000.0,-97899000.0,-83790000.0,-154101000.0,-157011000.0,-99527000.0,-99416000.0,-96007000.0,-116000000.0,-100045000.0,-74164000.0,-83370000.0,-314100000.0,-973000000.0,-230500000.0,-193200000.0,-125200000.0,-81100000.0
,freeCashFlow,582140000.0,388798000.0,365760000.0,287839000.0,270149000.0,321200000.0,172856000.0,271625000.0,253618000.0,269737000.0,256480000.0,288280000.0,196080000.0,199171000.0,224692000.0,213242000.0,11798000.0,258108000.0,252127000.0,309171000.0,155285000.0,118800000.0,-643400000.0,68900000.0,16700000.0,-34500000.0,81300000.0
