date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-29969000000.0,-16334000000.0,-12388000000.0,-8352000000.0,-13136000000.0,-20947000000.0,-25895000000.0,-30973000000.0,-14169000000.0,-12115000000.0,-16495000000.0,-5269000000.0,-2926000000.0,-3821000000.0,-1665000000.0,-43576000000.0,-24017000000.0,-25161000000.0,-40703000000.0,-216286000000.0,-180760000000.0,-215441000000.0,-193004000000.0,-100674000000.0,-121196000000.0,-117512000000.0
,commonStockIssued,90000000.0,69000000.0,132000000.0,151000000.0,139000000.0,252000000.0,244000000.0,158000000.0,72000000.0,3486000000.0,247000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-3578000000.0,-2877000000.0,-2447000000.0,-2062000000.0,-2652000000.0,-1176000000.0,-174000000.0,-216000000.0,-73000000.0,-7783000000.0,-188000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-2131000000.0,-1837000000.0,-1502000000.0,-1270000000.0,-1257000000.0,-1232000000.0,-1148000000.0,-997000000.0,-660000000.0,-350000000.0,-818000000.0,-923000000.0,-806000000.0,-633000000.0,-575000000.0,-566000000.0,-546000000.0,-546000000.0,-569000000.0,-546000000.0,-520000000.0,-495000000.0,-488000000.0,-488000000.0,-387000000.0,-309000000.0
,otherFinancingActivites,0.0,0.0,-1000000000.0,0.0,29000000.0,28000000.0,-352000000.0,-500000000.0,0.0,-99000000.0,625000000.0,686000000.0,15000000.0,29000000.0,0.0,0.0,0.0,0.0,46000000.0,0.0,0.0,198000000.0,300000000.0,0.0,0.0,-1098000000.0
,netCashUsedProvidedByFinancingActivities,17080000000.0,-3512000000.0,9686000000.0,4621000000.0,10469000000.0,19653000000.0,12203000000.0,11549000000.0,1322000000.0,-11531000000.0,-15415000000.0,6476000000.0,15099000000.0,2719000000.0,6760000000.0,5018000000.0,759000000.0,-5983000000.0,-1457000000.0,-1405000000.0,-3254000000.0,1293000000.0,376000000.0,-1428000000.0,-7888000000.0,1211000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-547000000.0,359000000.0,370000000.0,814000000.0,-295000000.0,317000000.0,-1177000000.0,1115000000.0,808000000.0,-991000000.0,-183000000.0,904000000.0,44000000.0,5000000.0,288000000.0,262000000.0,-233000000.0,-1126000000.0,665000000.0,582000000.0,563000000.0,-1769000000.0,287000000.0,337000000.0,267000000.0,775000000.0
,cashAtEndOfPeriod,5061000000.0,5608000000.0,5249000000.0,4879000000.0,4065000000.0,4360000000.0,4043000000.0,5220000000.0,4105000000.0,3297000000.0,4288000000.0,4471000000.0,3567000000.0,3523000000.0,3518000000.0,3230000000.0,2968000000.0,3201000000.0,4327000000.0,3662000000.0,3097000000.0,2534000000.0,4303000000.0,4016000000.0,3679000000.0,2592000000.0
,cashAtBeginningOfPeriod,5608000000.0,5249000000.0,4879000000.0,4065000000.0,4360000000.0,4043000000.0,5220000000.0,4105000000.0,3297000000.0,4288000000.0,4471000000.0,3567000000.0,3523000000.0,3518000000.0,3230000000.0,2968000000.0,3201000000.0,4327000000.0,3662000000.0,3080000000.0,2534000000.0,4303000000.0,4016000000.0,3679000000.0,3412000000.0,1817000000.0
,operatingCashFlow,7363000000.0,7840000000.0,5699000000.0,3635000000.0,5496000000.0,5557000000.0,5555000000.0,6827000000.0,6035000000.0,4811000000.0,5753000000.0,7414000000.0,-416000000.0,2648000000.0,-676000000.0,437000000.0,1668000000.0,2653000000.0,1266000000.0,3048000000.0,1860000000.0,-286000000.0,-41000000.0,210000000.0,1120000000.0,1504000000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,7363000000.0,7840000000.0,5699000000.0,3635000000.0,5496000000.0,5557000000.0,5555000000.0,6827000000.0,6035000000.0,4811000000.0,5753000000.0,7414000000.0,-416000000.0,2648000000.0,-676000000.0,437000000.0,1668000000.0,2653000000.0,1266000000.0,3048000000.0,1860000000.0,-286000000.0,-41000000.0,210000000.0,1120000000.0,1504000000.0
