date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY
,salesMaturitiesOfInvestments,1938000000.0,190500000.0,748200000.0,2290700000.0,0.0,0.0,0.0,0.0,0.0,176300000.0,0.0,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,84200000.0,-3200000.0,46800000.0,40200000.0,83800000.0,53900000.0,44200000.0,50800000.0,124600000.0,19800000.0,33600000.0,87000000.0,-203100000.0,19400000.0,47100000.0,-6500000.0,-18800000.0,-6200000.0,-44100000.0,489800000.0,-671300000.0,-112300000.0,-59500000.0,-232700000.0,-185000000.0,-27000000.0,-39800000.0,-165000000.0,22000000.0,-141700000.0,-159400000.0,-114600000.0
,netCashUsedForInvestingActivites,-3560000000.0,-2113400000.0,-1649100000.0,-1417700000.0,-972000000.0,-1599700000.0,-1638000000.0,-1697000000.0,-2435200000.0,-1212200000.0,-1056500000.0,-1040400000.0,-1342800000.0,-1477500000.0,-1149000000.0,-973400000.0,-762700000.0,-1046600000.0,-493600000.0,-277700000.0,-1227600000.0,-1038600000.0,-684300000.0,-1102900000.0,-1079000000.0,-916000000.0,-675100000.0,-608400000.0,-402700000.0,-623200000.0,-549800000.0,-472800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-406600000.0,-428600000.0,-418700000.0,-483900000.0,-485000000.0,-708700000.0,-608600000.0,-437500000.0,-490600000.0,-187100000.0,-511000000.0,-205600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87400000.0,202800000.0,102900000.0,137500000.0,146000000.0,76500000.0,103800000.0,87100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-461600000.0,-53100000.0,-649200000.0,0.0,0.0,-793400000.0,-575200000.0,-482300000.0,-500000000.0,0.0,0.0,0.0,-87200000.0,0.0,-24600000.0,-365000000.0,-135000000.0,-100000000.0,-124000000.0,-85600000.0,0.0,0.0,0.0,0.0,-2500000.0
,dividendsPaid,-1103600000.0,-994000000.0,-897800000.0,-787900000.0,-721200000.0,-677500000.0,-627700000.0,-565600000.0,-514900000.0,-456700000.0,-398700000.0,-373300000.0,-349300000.0,-312000000.0,-293600000.0,-276200000.0,-218900000.0,-188600000.0,-175600000.0,-165200000.0,-155700000.0,-146200000.0,-134000000.0,-123800000.0,-117000000.0,-115000000.0,-107800000.0,-101600000.0,-93300000.0,-84000000.0,-76700000.0,-69300000.0
,otherFinancingActivites,-80100000.0,-19900000.0,-41500000.0,-41300000.0,-22400000.0,-303300000.0,-19300000.0,-11200000.0,-54300000.0,16200000.0,15700000.0,15500000.0,51300000.0,57700000.0,17900000.0,0.0,0.0,0.0,0.0,0.0,15000000.0,25100000.0,13200000.0,31400000.0,21000000.0,17000000.0,3800000.0,30500000.0,-7100000.0,12400000.0,7600000.0,1300000.0
,netCashUsedProvidedByFinancingActivities,3284700000.0,-1370500000.0,-1359800000.0,-1971400000.0,-271100000.0,-945400000.0,-661400000.0,115400000.0,-78400000.0,-484500000.0,-579700000.0,101500000.0,-698500000.0,-14900000.0,-422600000.0,-492700000.0,-256800000.0,-182700000.0,-385000000.0,-832900000.0,80100000.0,-51600000.0,-279900000.0,43500000.0,316000000.0,182000000.0,-216200000.0,156800000.0,-191100000.0,36300000.0,41900000.0,41700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,14900000.0,-28600000.0,-33900000.0,13400000.0,7500000.0,-22900000.0,-11300000.0,11400000.0,-18600000.0,-8300000.0,-100000.0,700000.0,1700000.0,7600000.0,2500000.0,-200000.0,3700000.0,15800000.0,2200000.0,-1300000.0,6000000.0,1400000.0,-500000.0,-100000.0,-1000000.0,3000000.0,1800000.0,-11200000.0,7000000.0,-2400000.0,5300000.0,-400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3004300000.0,-542600000.0,-482300000.0,1942800000.0,1294900000.0,-130200000.0,-113800000.0,-4000000.0,31900000.0,48200000.0,-113900000.0,384700000.0,63000000.0,7100000.0,-20600000.0,-90500000.0,70100000.0,-177500000.0,187500000.0,-27900000.0,32500000.0,100000.0,9000000.0,-26200000.0,-8000000.0,-13000000.0,-138500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,5253000000.0,2248700000.0,2791300000.0,3273600000.0,1501300000.0,206400000.0,336600000.0,450400000.0,454400000.0,422500000.0,374300000.0,488200000.0,103500000.0,42300000.0,35200000.0,55800000.0,146300000.0,76200000.0,253700000.0,66200000.0,94100000.0,61600000.0,61500000.0,52500000.0,79000000.0,87000000.0,99900000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2248700000.0,2791300000.0,3273600000.0,1330800000.0,206400000.0,336600000.0,450400000.0,454400000.0,422500000.0,374300000.0,488200000.0,103500000.0,40500000.0,35200000.0,55800000.0,146300000.0,76200000.0,253700000.0,66200000.0,94100000.0,61600000.0,61500000.0,52500000.0,78700000.0,87000000.0,100000000.0,238400000.0,116800000.0,104400000.0,74400000.0,49500000.0,36200000.0
,operatingCashFlow,3264700000.0,2969900000.0,2541900000.0,1567900000.0,2627500000.0,2437800000.0,2187100000.0,1567400000.0,1798700000.0,1753200000.0,1522400000.0,1322900000.0,1679600000.0,1497400000.0,1346200000.0,1375800000.0,1085900000.0,1036000000.0,1063900000.0,1084000000.0,1174000000.0,1088900000.0,973700000.0,1033300000.0,756000000.0,718000000.0,751000000.0,584400000.0,599200000.0,619300000.0,527500000.0,444800000.0
,capitalExpenditure,-2509000000.0,-1989700000.0,-1568400000.0,-1039700000.0,-1055800000.0,-1614800000.0,-1684200000.0,-1524200000.0,-1521000000.0,-1351700000.0,-1030900000.0,-1179100000.0,-1085100000.0,-1055000000.0,-1261300000.0,-929500000.0,-705500000.0,-612900000.0,-627600000.0,-708300000.0,-767700000.0,-888900000.0,-770900000.0,-870200000.0,-951000000.0,-870000000.0,-611100000.0,-490600000.0,-427500000.0,-506400000.0,-467500000.0,-413700000.0
,freeCashFlow,755700000.0,980200000.0,973500000.0,528200000.0,1571700000.0,823000000.0,502900000.0,43200000.0,277700000.0,401500000.0,491500000.0,143800000.0,594500000.0,442400000.0,84900000.0,446300000.0,380400000.0,423100000.0,436300000.0,375700000.0,406300000.0,200000000.0,202800000.0,163100000.0,-195000000.0,-152000000.0,139900000.0,93800000.0,171700000.0,112900000.0,60000000.0,31100000.0
