date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-214000000.0,-183000000.0,-325000000.0,-251000000.0,-532000000.0,-210000000.0,-349000000.0,-662000000.0,324000000.0,-1579131000.0,-606844000.0,-504122000.0,-1756070000.0,-924048000.0,-1274415000.0,-784399000.0,-811327000.0,-483861000.0,-333257000.0,-661974000.0,-1011364000.0,-928400000.0,-890400000.0,-254600000.0,-521400000.0,-424800000.0,-142200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4000000.0,-1351000000.0,-1000000.0,-652000000.0,-1000000.0,-2000000.0,-1751000000.0,-6000000.0,-272000000.0,-8655000.0,-34086000.0,-2895610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,66000000.0,85000000.0,22000000.0,84000000.0,84000000.0,59000000.0,148000000.0,206000000.0,283000000.0,153100000.0,114844000.0,101733000.0,56189000.0,116665000.0,78969000.0,24563000.0,79108000.0,40357000.0,44381000.0,0.0,25409000.0,21900000.0,7400000.0,7800000.0,5500000.0,7600000.0,3200000.0
,commonStockRepurchased,-706000000.0,-1500000000.0,-2000000000.0,-1000000000.0,-2000000000.0,-2002000000.0,-4346000000.0,-2106000000.0,-2020000000.0,-950000000.0,-350000000.0,0.0,-1390594000.0,-1757761000.0,-446876000.0,-1041798000.0,-1729806000.0,0.0,0.0,0.0,0.0,-45000000.0,0.0,0.0,0.0,-40000000.0,0.0
,dividendsPaid,-1379000000.0,-1321000000.0,-1124000000.0,-941000000.0,-821000000.0,-742000000.0,-711000000.0,-528000000.0,-865000000.0,-680280000.0,-636200000.0,-619681000.0,-598690000.0,-502430000.0,-398846000.0,-335092000.0,-304581000.0,-285399000.0,-272319000.0,-249141000.0,-223009000.0,-183600000.0,-127400000.0,-107100000.0,-85500000.0,-71800000.0,-61200000.0
,otherFinancingActivites,-26000000.0,-12000000.0,-11000000.0,-14000000.0,17000000.0,8000000.0,19000000.0,24000000.0,16000000.0,8199000.0,8787000.0,4051000.0,4003000.0,-23788000.0,13086000.0,-7121000.0,0.0,12000.0,2790000.0,1330000.0,-493000.0,-15500000.0,900000.0,4700000.0,2900000.0,-7900000.0,0.0
,netCashUsedProvidedByFinancingActivities,-2049000000.0,-2326000000.0,-3964000000.0,-1674000000.0,-2255000000.0,-2526000000.0,-3551000000.0,-1140000000.0,-1571000000.0,-321448000.0,-1047933000.0,-1250367000.0,-461876000.0,-1389928000.0,-575226000.0,-1266322000.0,-1827792000.0,-340796000.0,-228643000.0,-556768000.0,-159821000.0,23600000.0,80000000.0,-336500000.0,-91900000.0,24000000.0,-210100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,39000000.0,-9000000.0,-112000000.0,145000000.0,-133000000.0,-463000000.0,-535000000.0,-93000000.0,53000000.0,-63921000.0,-34747000.0,183722000.0,-89512000.0,66996000.0,3403000.0,-92788000.0,89995000.0,82712000.0,48607000.0,-1355000.0,-32883000.0,-8400000.0,-3400000.0,-21000000.0,4900000.0,3000000.0,6300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,583000000.0,477000000.0,-1590000000.0,622000000.0,-618000000.0,-900000000.0,372000000.0,839000000.0,1601000000.0,-8492000.0,-128734000.0,575822000.0,-84574000.0,237317000.0,219790000.0,-296973000.0,-1017093000.0,626796000.0,775463000.0,130929000.0,-81658000.0,123400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2564000000.0,1981000000.0,1504000000.0,3094000000.0,2472000000.0,3090000000.0,3990000000.0,3618000000.0,2779000000.0,1177875000.0,1190038000.0,1318772000.0,742950000.0,827524000.0,590207000.0,370417000.0,667390000.0,1684483000.0,1057687000.0,282224000.0,151295000.0,232900000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1981000000.0,1504000000.0,3094000000.0,2472000000.0,3090000000.0,3990000000.0,3618000000.0,2779000000.0,1178000000.0,1186367000.0,1318772000.0,742950000.0,827524000.0,590207000.0,370417000.0,667390000.0,1684483000.0,1057687000.0,282224000.0,151295000.0,232953000.0,109500000.0,185900000.0,137700000.0,116600000.0,76900000.0,35400000.0
,operatingCashFlow,2807000000.0,2995000000.0,2811000000.0,2402000000.0,2302000000.0,2299000000.0,1616000000.0,2528000000.0,2072000000.0,1956008000.0,1560790000.0,2146589000.0,2222884000.0,2484297000.0,2066028000.0,1846536000.0,1532031000.0,1368741000.0,1288756000.0,1351026000.0,1122410000.0,1036600000.0,721500000.0,660300000.0,629400000.0,437500000.0,387500000.0
,capitalExpenditure,-236000000.0,-326000000.0,-364000000.0,-297000000.0,-273000000.0,-284000000.0,-361000000.0,-368000000.0,-382000000.0,-353408000.0,-286172000.0,-247102000.0,-355472000.0,-353355000.0,-301006000.0,-293102000.0,-282560000.0,-258312000.0,-271424000.0,-256562000.0,-313913000.0,-1141500000.0,-959900000.0,-178700000.0,-168700000.0,-150200000.0,-131100000.0
,freeCashFlow,2571000000.0,2669000000.0,2447000000.0,2105000000.0,2029000000.0,2015000000.0,1255000000.0,2160000000.0,1690000000.0,1602600000.0,1274618000.0,1899487000.0,1867412000.0,2130942000.0,1765022000.0,1553434000.0,1249471000.0,1110429000.0,1017332000.0,1094464000.0,808497000.0,-104900000.0,-238400000.0,481600000.0,460700000.0,287300000.0,256400000.0
