date,,2020-11-27_FY,2019-11-29_FY,2018-11-30_FY,2017-12-01_FY,2016-12-02_FY,2015-11-27_FY,2014-11-28_FY,2013-11-29_FY,2012-11-30_FY,2011-12-02_FY,2010-12-03_FY,2009-11-27_FY,2008-11-28_FY,2007-11-30_FY,2006-12-01_FY,2005-12-02_FY,2004-12-03_FY,2003-11-28_FY,2002-11-29_FY,2001-11-30_FY,2000-12-01_FY,1999-12-03_FY,1998-11-27_FY,1997-11-28_FY,1996-11-29_FY,1995-12-01_FY,1994-11-30_FY,1993-11-30_FY,1992-11-30_FY,1991-11-30_FY,1990-11-30_FY,1989-11-30_FY
,salesMaturitiesOfInvestments,1091000000.0,0.0,2480263000.0,0.0,0.0,0.0,0.0,0.0,1595795000.0,0.0,0.0,0.0,0.0,2985528000.0,0.0,1620873000.0,1137545000.0,428429000.0,487391000.0,869260000.0,305950000.0,0.0,0.0,0.0,0.0,0.0,1698000000.0,643900000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,2789599000.0,0.0,1294871000.0,367199000.0,147582000.0,280779000.0,809903000.0,0.0,406953000.0,0.0,0.0,0.0,-856000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41700000.0,-4700000.0,-15300000.0,-26100000.0,-22600000.0,-2800000.0
,netCashUsedForInvestingActivites,-414000000.0,-455584000.0,-4685295000.0,-442877000.0,-960033000.0,-1488358000.0,-490700000.0,-1177800000.0,-834662000.0,-757400000.0,-1159300000.0,-1497100000.0,-304700000.0,83294000.0,195200000.0,-320400000.0,-276600000.0,-548400000.0,-142300000.0,-26425000.0,-228100000.0,74200000.0,-40300000.0,166900000.0,-46900000.0,-355900000.0,-106600000.0,-47900000.0,-53800000.0,-74100000.0,-43600000.0,-22800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3150000000.0,-439984000.0,-1707000.0,-1960000.0,-108000.0,-602189000.0,-14684000.0,-25879000.0,-9855000.0,-10046000.0,-1003719000.0,-13875000.0,126299000000.0,0.0,36632000.0,78633000.0,61423000.0,18695000.0,0.0,0.0,13195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,270000000.0,0.0,190990000.0,0.0,0.0,0.0,0.0,0.0,169274000.0,0.0,0.0,0.0,0.0,516087000.0,0.0,0.0,0.0,0.0,0.0,87536000.0,0.0,0.0,0.0,0.0,0.0,0.0,45200000.0,17000000.0,10300000.0,15300000.0,7200000.0,3300000.0
,commonStockRepurchased,-3050000000.0,-2517068000.0,-2050000000.0,-941649000.0,-929303000.0,-460730000.0,-372200000.0,-599200000.0,-405000000.0,-550300000.0,-710800000.0,-170400000.0,-1403600000.0,-1951527000.0,-854900000.0,-243600000.0,-212600000.0,128600000.0,-211400000.0,-485115000.0,-136300000.0,-335200000.0,-305500000.0,-198300000.0,-86900000.0,52500000.0,-10300000.0,-21200000.0,-12700000.0,0.0,-1100000.0,-20300000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,-11900000.0,-11600000.0,-11900000.0,-12007000.0,-12000000.0,-12200000.0,-16300000.0,-20900000.0,-14600000.0,-12300000.0,-9900000.0,-8500000.0,-7200000.0,-6500000.0,-4700000.0,-4000000.0
,otherFinancingActivites,-702000000.0,-196044000.0,-393193000.0,-81775000.0,-15598000.0,1026502000.0,107401000.0,566741000.0,7706000.0,154703000.0,0.0,0.0,0.0,85050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3600000.0,400000.0,-100000.0,0.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-3488000000.0,-2946044000.0,-5568000.0,-1183735000.0,-1090706000.0,-200687000.0,-507300000.0,-559100000.0,-234723000.0,-550400000.0,-215300000.0,477700000.0,-1021600000.0,-1350390000.0,-774700000.0,-246600000.0,-224500000.0,117000000.0,-223300000.0,-409586000.0,-148300000.0,-347500000.0,-321800000.0,-219200000.0,-101500000.0,33300000.0,21400000.0,-12300000.0,-9700000.0,5800000.0,900000.0,-21300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3000000.0,-12739000.0,-1738000.0,8516000.0,-14234000.0,-21297000.0,-6600000.0,-5200000.0,5357000.0,4100000.0,12000000.0,14700000.0,-14400000.0,1715000.0,3900000.0,-1600000.0,3600000.0,4500000.0,1200000.0,-895000.0,-2500000.0,-600000.0,1900000.0,500000.0,2500000.0,0.0,-1300000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1828000000.0,1007446000.0,-663297000.0,1294757000.0,134755000.0,-240840000.0,282800000.0,-590500000.0,435552000.0,239600000.0,-249600000.0,113000000.0,-60000000.0,173922000.0,351700000.0,161800000.0,186200000.0,6200000.0,-35000000.0,-18204000.0,65700000.0,60300000.0,-156700000.0,156800000.0,52300000.0,-145600000.0,56000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,4478000000.0,2650221000.0,1642775000.0,2306757000.0,487126000.0,107443000.0,1117800000.0,834500000.0,1425052000.0,989600000.0,749400000.0,999000000.0,886000000.0,946422000.0,772700000.0,537800000.0,376200000.0,190200000.0,184000000.0,218662000.0,236700000.0,171300000.0,111300000.0,267800000.0,110300000.0,44400000.0,190000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2650000000.0,1642775000.0,2306072000.0,1012000000.0,352371000.0,348283000.0,835000000.0,1425000000.0,989500000.0,750000000.0,999000000.0,886000000.0,946000000.0,772500000.0,421000000.0,376000000.0,190000000.0,184000000.0,219000000.0,236866000.0,171000000.0,111000000.0,268000000.0,111000000.0,58000000.0,190000000.0,134000000.0,47200000.0,30300000.0,19500000.0,13100000.0,13400000.0
,operatingCashFlow,5727000000.0,4421813000.0,4029304000.0,2912853000.0,2199728000.0,1469502000.0,1287500000.0,1151700000.0,1499580000.0,1543300000.0,1113000000.0,1117800000.0,1280700000.0,1439303000.0,927200000.0,730400000.0,683700000.0,433100000.0,329300000.0,418702000.0,444600000.0,334200000.0,203500000.0,208600000.0,198100000.0,177000000.0,142500000.0,107700000.0,80400000.0,79100000.0,49100000.0,43800000.0
,capitalExpenditure,-419000000.0,-394479000.0,-266579000.0,-178122000.0,-203805000.0,-184936000.0,-148332000.0,-188358000.0,-271076000.0,-210294000.0,-169642000.0,-119592000.0,-111792000000.0,-132075000.0,767000.0,1093000.0,804000.0,-39454000.0,13175000.0,-46556000.0,-29836000.0,-42200000.0,-59700000.0,-33900000.0,-45900000.0,-36200000.0,-28500000.0,-14400000.0,-11900000.0,-12200000.0,-7400000.0,-5200000.0
,freeCashFlow,5308000000.0,4027334000.0,3762725000.0,2734731000.0,1995923000.0,1284566000.0,1139200000.0,963300000.0,1228504000.0,1333000000.0,943400000.0,998200000.0,1168900000.0,1307228000.0,843900000.0,681500000.0,620500000.0,393600000.0,297700000.0,372146000.0,414800000.0,292000000.0,143800000.0,174700000.0,152200000.0,140800000.0,114000000.0,93300000.0,68500000.0,66900000.0,41700000.0,38600000.0
