date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-1875800000.0,-2207400000.0,-1930700000.0,-1964600000.0,-1564300000.0,-1974900000.0,-1531900000.0,-2151000000.0,-2588000000.0,-2419000000.0,-467100000.0,310600000.0,-251900000.0,-1296800000.0,-1826100000.0,-1502600000.0,-1206100000.0,-239300000.0,-593000000.0,75100000.0,-577600000.0,-1232800000.0,-960000000.0,-259300000.0,-488500000.0,-720100000.0,-416300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1898500000.0,-1790000000.0,-1755300000.0,-1897100000.0,-1625100000.0,-1580100000.0,-1883000000.0,-568900000.0,-668100000.0,-1317900000.0,-889600000.0,-2184900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,0.0,11500000.0,30800000.0,37700000.0,11900000.0,15700000.0,23800000.0,22400000.0,12000000.0,13000000.0,4700000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-42100000.0,-110200000.0,-354400000.0,0.0,-70500000.0,-201600000.0,-42700000.0,0.0,-162100000.0,-337600000.0,0.0,0.0,-230600000.0,-360500000.0,-312000000.0,-367200000.0,-107700000.0,0.0,0.0,0.0,-105800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1239800000.0,-1138600000.0,-804300000.0,-558300000.0,-829300000.0,-680500000.0,-623800000.0,-283100000.0,-809500000.0,-217400000.0,-251700000.0,-232100000.0,-629200000.0,-736700000.0,-530400000.0,-496900000.0,-270900000.0,-171900000.0,-123000000.0,-168400000.0,-217500000.0,-188100000.0,-163600000.0,-103100000.0,-155500000.0,0.0,-74500000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10900000.0,22000000.0,17600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-1808500000.0,83400000.0,71100000.0,-393800000.0,-823500000.0,-196500000.0,-520500000.0,273800000.0,209500000.0,946100000.0,-960400000.0,-1816200000.0,-868100000.0,-838500000.0,42500000.0,721000000.0,516300000.0,-130700000.0,-159100000.0,-552500000.0,78100000.0,526500000.0,412500000.0,-95500000.0,171900000.0,304900000.0,189100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,61600000.0,2900000.0,-61500000.0,91600000.0,-13700000.0,-105800000.0,-83700000.0,-20800000.0,25200000.0,-53800000.0,4900000.0,89100000.0,-87800000.0,85500000.0,84500000.0,-121000000.0,66500000.0,125300000.0,74500000.0,-29800000.0,-11800000.0,-37900000.0,-11800000.0,31400000.0,-2800000.0,-10400000.0,-19200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-635500000.0,739200000.0,1071200000.0,449000000.0,-100700000.0,278800000.0,-12500000.0,477700000.0,-834300000.0,65900000.0,128800000.0,-43200000.0,97100000.0,5600000.0,153600000.0,84200000.0,267700000.0,574000000.0,117800000.0,118500000.0,8300000.0,96000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3539600000.0,4175100000.0,3435900000.0,2364700000.0,1915700000.0,2016400000.0,1737600000.0,1750100000.0,1272400000.0,2106700000.0,2040800000.0,1912000000.0,1955200000.0,1858100000.0,1852500000.0,1698900000.0,1614700000.0,1347000000.0,773000000.0,655200000.0,536700000.0,528400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,4175100000.0,3435900000.0,2364700000.0,1915700000.0,2016400000.0,1737600000.0,1750100000.0,1272400000.0,2106700000.0,2040800000.0,1912000000.0,1955200000.0,1858100000.0,1852500000.0,1698900000.0,1614700000.0,1347000000.0,773000000.0,655200000.0,536700000.0,528400000.0,432400000.0,337900000.0,222900000.0,184000000.0,311300000.0,223200000.0
,operatingCashFlow,2987200000.0,2860300000.0,2992300000.0,2715800000.0,2300800000.0,2556000000.0,2123600000.0,2375700000.0,1519000000.0,1592600000.0,1551400000.0,1373300000.0,1304900000.0,2055400000.0,1852700000.0,986800000.0,891000000.0,818700000.0,795400000.0,625700000.0,519600000.0,840200000.0,653800000.0,438400000.0,358300000.0,298300000.0,334500000.0
,capitalExpenditure,-1638400000.0,-1970800000.0,-1952300000.0,-1846600000.0,-1964900000.0,-1725200000.0,-1537300000.0,-1872800000.0,-1803400000.0,-1647300000.0,-883800000.0,-971000000.0,-1550000000.0,-1267400000.0,-954300000.0,-848500000.0,-633500000.0,-369300000.0,-340200000.0,-309300000.0,-220100000.0,-306400000.0,-298000000.0,-133000000.0,-588400000.0,-93700000.0,-80600000.0
,freeCashFlow,1348800000.0,889500000.0,1040000000.0,869200000.0,335900000.0,830800000.0,586300000.0,502900000.0,-284400000.0,-54700000.0,667600000.0,402300000.0,-245100000.0,788000000.0,898400000.0,138300000.0,257500000.0,449400000.0,455200000.0,316400000.0,299500000.0,533800000.0,355800000.0,305400000.0,-230100000.0,204600000.0,253900000.0
