date,,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY,2000-08-31_FY,1999-08-31_FY,1998-08-31_FY,1997-08-31_FY,1996-08-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20562000.0,15612000.0,16629000.0,20223000.0,8841000.0,8950000.0,4194000.0,4016000.0,2384000.0,2900000.0,200000.0,100000.0,0.0
,commonStockRepurchased,-199625000.0,-220372000.0,-303955000.0,-260978000.0,-356828000.0,-256217000.0,-279829000.0,-332168000.0,-153641000.0,-216584000.0,-192816000.0,-103827000.0,-77869000.0,-80299000.0,-16253000.0,-13509000.0,-110513000.0,-22111000.0,-4064000.0,-459000.0,-1036000.0,-900000.0,0.0,-100000.0,0.0
,dividendsPaid,-110439000.0,-100052000.0,-89408000.0,-80898000.0,-74218000.0,-66551000.0,-61007000.0,-56002000.0,-49983000.0,-43949000.0,-38494000.0,-34770000.0,-25848000.0,-14654000.0,-10043000.0,-8837000.0,-7736000.0,-6673000.0,-5377000.0,-4006000.0,-3264000.0,-1400000.0,0.0,0.0,0.0
,otherFinancingActivites,-3531000.0,-901000.0,1716000.0,8670000.0,18193000.0,28916000.0,11955000.0,25225000.0,44906000.0,18331000.0,24492000.0,4374000.0,9572000.0,7393000.0,5614000.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,100000.0,-300000.0
,netCashUsedProvidedByFinancingActivities,-218075000.0,-214274000.0,-320037000.0,-8161000.0,-91002000.0,-187326000.0,-276729000.0,-238408000.0,-158718000.0,-199123000.0,-151568000.0,-110419000.0,-73583000.0,-74206000.0,-4053000.0,-2123000.0,-109408000.0,-19834000.0,-5247000.0,-449000.0,-1916000.0,8100000.0,200000.0,100000.0,-300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,11673000.0,-5586000.0,-3208000.0,1264000.0,-12237000.0,-11703000.0,2165000.0,-3406000.0,-7039000.0,7274000.0,-4143000.0,-237000.0,-1121000.0,576000.0,-556000.0,-220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,225806000.0,151176000.0,13892000.0,-33676000.0,69493000.0,42536000.0,-80249000.0,7583000.0,7359000.0,-14056000.0,-20579000.0,98334000.0,-50848000.0,42285000.0,67092000.0,-19123000.0,27454000.0,6307000.0,6236000.0,-1046000.0,7792000.0,-5800000.0,0.0,11100000.0,4100000.0
,cashAtEndOfPeriod,585605000.0,359799000.0,208623000.0,194731000.0,228407000.0,158914000.0,116378000.0,196627000.0,189044000.0,181685000.0,195741000.0,216320000.0,117986000.0,168834000.0,126549000.0,59457000.0,78580000.0,51126000.0,44819000.0,38583000.0,39629000.0,31800000.0,0.0,26800000.0,15700000.0
,cashAtBeginningOfPeriod,359799000.0,208623000.0,194731000.0,228407000.0,158914000.0,116378000.0,196627000.0,189044000.0,181685000.0,195741000.0,216320000.0,117986000.0,168834000.0,126549000.0,59457000.0,78580000.0,51126000.0,44819000.0,38583000.0,39629000.0,31837000.0,37600000.0,26800000.0,15700000.0,11600000.0
,operatingCashFlow,505840000.0,427136000.0,385668000.0,320527000.0,331140000.0,306442000.0,265023000.0,269809000.0,231965000.0,207136000.0,211080000.0,207770000.0,143124000.0,155908000.0,120822000.0,94346000.0,76370000.0,74711000.0,66695000.0,49607000.0,30562000.0,25600000.0,21300000.0,17000000.0,10400000.0
,capitalExpenditure,-77642000.0,-59370000.0,-33520000.0,-36862000.0,-47740000.0,-25682000.0,-17743000.0,-18517000.0,-22520000.0,-29343000.0,-20768000.0,-24040000.0,-35780000.0,-39251000.0,-23689000.0,-21935000.0,-37838000.0,-8457000.0,-10021000.0,-30143000.0,-11303000.0,-16500000.0,-12000000.0,-5800000.0,-6400000.0
,freeCashFlow,428198000.0,367766000.0,352148000.0,283665000.0,283400000.0,280760000.0,247280000.0,251292000.0,209445000.0,177793000.0,190312000.0,183730000.0,107344000.0,116657000.0,97133000.0,72411000.0,38532000.0,66254000.0,56674000.0,19464000.0,19259000.0,9100000.0,9300000.0,11200000.0,4000000.0
