date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,debtRepayment,286247000.0,-57142000.0,-830496000.0,-143106000.0,-459183000.0,-68166000.0,-879129000.0,-440224000.0,-849647000.0,-381517000.0,-1392086000.0,-66499000.0,-166557000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,12318000.0,10806000.0,10196000.0,10254000.0,9503000.0,8441000.0,6863000.0,5708000.0,5435000.0,4779000.0,3594000.0,3290000.0,2354000.0,2264000.0,5637000.0,13487000.0,3072000.0,3152000.0,2947000.0,2009000.0,5260000.0,2500000.0,1500000.0,1600000.0,100300000.0,500000.0,1000000.0
,commonStockRepurchased,-206719000.0,-770504000.0,-397425000.0,-364401000.0,-353380000.0,-209782000.0,-100749000.0,-27201000.0,-19154000.0,-60482000.0,-11528000.0,-63288000.0,-149404000.0,-74091000.0,-350372000.0,-249055000.0,-23534000.0,-54318000.0,-76615000.0,-7734000.0,-35985000.0,-71200000.0,-24900000.0,0.0,0.0,0.0,-13100000.0
,dividendsPaid,-17344000.0,-53003000.0,-37342000.0,-38211000.0,-38875000.0,-39532000.0,-29665000.0,-19621000.0,-58395000.0,-19466000.0,-19422000.0,-16706000.0,-16150000.0,-17169000.0,-17445000.0,-17885000.0,-18628000.0,-4644000.0,0.0,-14644000.0,-7633000.0,-18400000.0,-1800000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-14413000.0,-28382000.0,-24789000.0,-454813000.0,-15371000.0,-14744000.0,-41439000.0,-35178000.0,-62105000.0,-133671000.0,-29974000.0,1358000.0,16975000.0,18831000.0,-1215000.0,422000.0,14541000.0,0.0,-6608000.0,0.0,-100000.0,100000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-384859000.0,-845036000.0,-492202000.0,-519153000.0,-125948000.0,-77245000.0,-187424000.0,-507016000.0,-43439000.0,-420691000.0,1713033000.0,-147108000.0,-177270000.0,102469000.0,116106000.0,-404555000.0,-74899000.0,120600000.0,-140796000.0,116517000.0,73163000.0,-87800000.0,119000000.0,-7900000.0,134400000.0,137800000.0,11400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,739000.0,959000.0,-2905000.0,1647000.0,-2790000.0,-1609000.0,-775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1173487000.0,-94018000.0,32388000.0,40676000.0,-27481000.0,29159000.0,14831000.0,-6233000.0,-17758000.0,11755000.0,20294000.0,3720000.0,-10894000.0,1415000.0,6976000.0,-25162000.0,-1738000.0,17113000.0,-5098000.0,12303000.0,4364000.0,4900000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1279154000.0,105667000.0,199685000.0,74423000.0,33747000.0,61228000.0,32069000.0,17238000.0,23471000.0,41229000.0,29474000.0,9180000.0,5460000.0,16354000.0,14939000.0,7963000.0,33125000.0,34863000.0,17750000.0,22848000.0,10545000.0,6200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,105667000.0,199685000.0,167297000.0,33747000.0,61228000.0,32069000.0,17238000.0,23471000.0,41229000.0,29474000.0,9180000.0,5460000.0,16354000.0,14939000.0,7963000.0,33125000.0,34863000.0,17750000.0,22848000.0,10545000.0,6181000.0,1300000.0,300000.0,300000.0,0.0,800000.0,600000.0
,operatingCashFlow,2360169000.0,1438469000.0,1340893000.0,1182581000.0,1288474000.0,1020898000.0,1035876000.0,884241000.0,815271000.0,718251000.0,501344000.0,533305000.0,463100000.0,348495000.0,169239000.0,425426000.0,392880000.0,376775000.0,331259000.0,312187000.0,182454000.0,175600000.0,151700000.0,173500000.0,145300000.0,91700000.0,60600000.0
,capitalExpenditure,-731307000.0,-642100000.0,-775426000.0,-580384000.0,-1133742000.0,-912976000.0,-822536000.0,-371129000.0,-891039000.0,-323931000.0,-257245000.0,-379748000.0,-354537000.0,-339813000.0,-341140000.0,-241412000.0,-230760000.0,-224370000.0,-200930000.0,-152938000.0,-113900000.0,-99200000.0,-286100000.0,-180700000.0,-274100000.0,-252200000.0,-75700000.0
,freeCashFlow,1628862000.0,796369000.0,565467000.0,602197000.0,154732000.0,107922000.0,213340000.0,513112000.0,-75768000.0,394320000.0,244099000.0,153557000.0,108563000.0,8682000.0,-171901000.0,184014000.0,162120000.0,152405000.0,130329000.0,159249000.0,68554000.0,76400000.0,-134400000.0,-7200000.0,-128800000.0,-160500000.0,-15100000.0
