date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1121800000.0,-1196400000.0,-715100000.0,-1187300000.0,-645200000.0,-675900000.0,-81000000.0,-27300000.0,-34100000.0,-32200000.0,-19500000.0,-22900000.0,-17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12600000.0,18600000.0,28300000.0,24200000.0,0.0,0.0,0.0,630000.0,2700000.0,6200000.0,2300000.0,2100000.0,1900000.0,7332000.0
,commonStockRepurchased,-50000000.0,0.0,-93500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33700000.0,-6900000.0,-56600000.0,-2700000.0,-630900000.0,0.0,0.0,0.0,-11100000.0,0.0,-2162000.0,-23500000.0,-6300000.0,-4300000.0,-6900000.0,-2300000.0,-9955000.0
,dividendsPaid,-30100000.0,-29900000.0,-30400000.0,-27700000.0,-19800000.0,-19500000.0,-19400000.0,-19200000.0,-19000000.0,-34800000.0,-37300000.0,-32100000.0,-30600000.0,-16500000.0,-10100000.0,-12200000.0,-5400000.0,-5300000.0,-5300000.0,-5400000.0,-5643000.0,-9800000.0,0.0,-3600000.0,-3900000.0,-3400000.0,-16709000.0
,otherFinancingActivites,-34800000.0,-39400000.0,-54700000.0,-128400000.0,-8900000.0,6000000.0,-11400000.0,-41800000.0,-29000000.0,15400000.0,-2700000.0,13400000.0,-5100000.0,-1800000.0,-6600000.0,-1400000.0,-1800000.0,1100000.0,0.0,4800000.0,0.0,-800000.0,3000000.0,0.0,-1200000.0,-100000.0,-4000.0
,netCashUsedProvidedByFinancingActivities,683700000.0,-38000000.0,93400000.0,585800000.0,-44900000.0,-49000000.0,3300000.0,-6000000.0,-68000000.0,-67200000.0,60000000.0,-46600000.0,400000.0,-85100000.0,-783000000.0,93600000.0,-22100000.0,-123000000.0,-16700000.0,-101700000.0,-124482000.0,44800000.0,5300000.0,35800000.0,-23600000.0,-20200000.0,127098000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,37900000.0,-8100000.0,-32200000.0,-12200000.0,-12100000.0,-34000000.0,-129900000.0,-18700000.0,3600000.0,-8100000.0,100000.0,-15400000.0,-13100000.0,8100000.0,5400000.0,-6600000.0,4800000.0,10800000.0,-600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,473900000.0,-10500000.0,-247400000.0,430800000.0,1600000.0,22100000.0,-79300000.0,53800000.0,18800000.0,-100000.0,40000000.0,-107900000.0,54500000.0,59200000.0,-37600000.0,5800000.0,40300000.0,26400000.0,15600000.0,-11100000.0,-33408000.0,47300000.0,0.0,0.0,0.0,0.0,9906000.0
,cashAtEndOfPeriod,942900000.0,469000000.0,479500000.0,614300000.0,183500000.0,198300000.0,176200000.0,255500000.0,201700000.0,182900000.0,183000000.0,143000000.0,250900000.0,196400000.0,137200000.0,96200000.0,169000000.0,128700000.0,102300000.0,86700000.0,97751000.0,131200000.0,0.0,0.0,0.0,0.0,42318000.0
,cashAtBeginningOfPeriod,469000000.0,479500000.0,726900000.0,183500000.0,181900000.0,176200000.0,255500000.0,201700000.0,182900000.0,183000000.0,143000000.0,250900000.0,196400000.0,137200000.0,174800000.0,90400000.0,128700000.0,102300000.0,86700000.0,97800000.0,131159000.0,83900000.0,37700000.0,20000000.0,22000000.0,20200000.0,32412000.0
,operatingCashFlow,317700000.0,368600000.0,364100000.0,252100000.0,167500000.0,208800000.0,141300000.0,201500000.0,250500000.0,247000000.0,235300000.0,195200000.0,427100000.0,453700000.0,32300000.0,314000000.0,280100000.0,300800000.0,241300000.0,315700000.0,364756000.0,329300000.0,169700000.0,147000000.0,113800000.0,90800000.0,139329000.0
,capitalExpenditure,-118500000.0,-164800000.0,-155100000.0,-174500000.0,-112200000.0,-101100000.0,-136100000.0,-177700000.0,-184500000.0,-196200000.0,-148800000.0,-170600000.0,-165300000.0,-319600000.0,-279300000.0,-271700000.0,-245400000.0,-226600000.0,-235200000.0,-208600000.0,-272350000.0,-339200000.0,-162300000.0,-116300000.0,-95800000.0,-69800000.0,-106312000.0
,freeCashFlow,199200000.0,203800000.0,209000000.0,77600000.0,55300000.0,107700000.0,5200000.0,23800000.0,66000000.0,50800000.0,86500000.0,24600000.0,261800000.0,134100000.0,-247000000.0,42300000.0,34700000.0,74200000.0,6100000.0,107100000.0,92406000.0,-9900000.0,7400000.0,30700000.0,18000000.0,21000000.0,33017000.0
