date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-04-01_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY
,netCashUsedForInvestingActivites,-10071000000.0,-9128000000.0,-24036000000.0,-9060000000.0,-13987000000.0,-10675000000.0,-11125000000.0,-12298000000.0,-12611000000.0,-16609000000.0,-12193000000.0,-11620000000.0,781000000.0,-10742000000.0,-15670000000.0,-14507000000.0,-14183000000.0,-12351000000.0,-8287000000.0,-9709000000.0,-7146000000.0,-8714000000.0,-16846000000.0,-4418000000.0,-4421000000.0,-2068000000.0,-3332000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5382000000.0,-1907000000.0,-3784000000.0,-16120000000.0,-2055000000.0,-4432000000.0,-3904000000.0,-4968000000.0,-1478000000.0,-4939000000.0,-4443000000.0,-6379000000.0,-5387000000.0,-5739000000.0,-9066000000.0,-6098000000.0,-2969000000.0,-2335000000.0,-3846000000.0,-1479000000.0,-3686000000.0,-1692000000.0,-996000000.0,-1176000000.0,-648000000.0,-615000000.0,-207000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-2625000000.0,-5717000000.0,-7410000000.0,-8296000000.0,-8298000000.0,-4112000000.0,-1015000000.0,-6683000000.0,-7600000000.0,-6298000000.0,-14776000000.0,-7276000000.0,0.0,-3521000000.0,-7691000000.0,-1718000000.0,-3580000000.0,-4549000000.0,-5046000000.0,-3232000000.0,-1214000000.0,-193000000.0,-101000000.0,-1202000000.0,-1569000000.0,-208000000.0,0.0
,dividendsPaid,-6116000000.0,-6048000000.0,-6102000000.0,-6124000000.0,-6216000000.0,-6294000000.0,-6185000000.0,-6139000000.0,-5361000000.0,-5048000000.0,-4437000000.0,-4217000000.0,-3746000000.0,-3746000000.0,-3586000000.0,-2802000000.0,-2511000000.0,-2214000000.0,-1569000000.0,-1328000000.0,-1249000000.0,-1070000000.0,-890000000.0,-693000000.0,-611000000.0,-481000000.0,-458000000.0
,otherFinancingActivites,-1670000000.0,-1463000000.0,-1060000000.0,-959000000.0,-824000000.0,-2558000000.0,-2853000000.0,-1210000000.0,-498000000.0,-242000000.0,-271000000.0,-832000000.0,0.0,267000000.0,-334000000.0,-227000000.0,-349000000.0,113000000.0,111000000.0,-63000000.0,113000000.0,176000000.0,300000000.0,-195000000.0,143000000.0,700000000.0,-12000000.0
,netCashUsedProvidedByFinancingActivities,-16117000000.0,-14299000000.0,-2537000000.0,-19875000000.0,-18929000000.0,-16122000000.0,-15071000000.0,-11017000000.0,-11972000000.0,-8458000000.0,-12028000000.0,-14191000000.0,267000000.0,-9918000000.0,-7134000000.0,-4839000000.0,-2422000000.0,-2609000000.0,-5563000000.0,-2222000000.0,-2978000000.0,-442000000.0,8629000000.0,-2730000000.0,-2138000000.0,-3062000000.0,987000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,235000000.0,-69000000.0,-438000000.0,487000000.0,-452000000.0,-1022000000.0,-514000000.0,-442000000.0,223000000.0,-33000000.0,66000000.0,194000000.0,0.0,-781000000.0,252000000.0,97000000.0,-102000000.0,205000000.0,320000000.0,-4000000.0,-29000000.0,-250000000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8273000000.0,1759000000.0,742000000.0,-111000000.0,-1838000000.0,-430000000.0,1854000000.0,-500000000.0,1231000000.0,-845000000.0,-512000000.0,632000000.0,1706000000.0,1706000000.0,-2198000000.0,959000000.0,926000000.0,289000000.0,2441000000.0,597000000.0,107000000.0,198000000.0,-23000000.0,432000000.0,564000000.0,800000000.0,38000000.0
,cashAtEndOfPeriod,17788000000.0,9515000000.0,7756000000.0,6756000000.0,6867000000.0,8705000000.0,9135000000.0,7281000000.0,7781000000.0,6550000000.0,7395000000.0,7907000000.0,7275000000.0,7275000000.0,5569000000.0,7373000000.0,6414000000.0,5488000000.0,5199000000.0,2758000000.0,2161000000.0,2054000000.0,1856000000.0,1879000000.0,1447000000.0,883000000.0,83000000.0
,cashAtBeginningOfPeriod,9515000000.0,7756000000.0,7014000000.0,6867000000.0,8705000000.0,9135000000.0,7281000000.0,7781000000.0,6550000000.0,7395000000.0,7907000000.0,7275000000.0,5569000000.0,5569000000.0,7767000000.0,6414000000.0,5488000000.0,5199000000.0,2758000000.0,2161000000.0,2054000000.0,1856000000.0,1879000000.0,1447000000.0,883000000.0,83000000.0,45000000.0
,operatingCashFlow,36074000000.0,25255000000.0,27753000000.0,28337000000.0,31530000000.0,27389000000.0,28564000000.0,23257000000.0,25591000000.0,24255000000.0,23643000000.0,26249000000.0,23147000000.0,23147000000.0,20354000000.0,20164000000.0,17633000000.0,15044000000.0,15996000000.0,12532000000.0,10260000000.0,9604000000.0,8194000000.0,7580000000.0,7123000000.0,5930000000.0,2383000000.0
,capitalExpenditure,-10264000000.0,-10705000000.0,-10344000000.0,-10051000000.0,-10619000000.0,-11477000000.0,-12174000000.0,-13115000000.0,-12898000000.0,-13510000000.0,-12699000000.0,-12184000000.0,-11499000000.0,-11499000000.0,-14937000000.0,-15666000000.0,-14563000000.0,-12893000000.0,-10308000000.0,-9355000000.0,-8383000000.0,-8042000000.0,-6183000000.0,-3734000000.0,-2636000000.0,-2643000000.0,-3566000000.0
,freeCashFlow,25810000000.0,14550000000.0,17409000000.0,18286000000.0,20911000000.0,15912000000.0,16390000000.0,10142000000.0,12693000000.0,10745000000.0,10944000000.0,14065000000.0,11648000000.0,11648000000.0,5417000000.0,4498000000.0,3070000000.0,2151000000.0,5688000000.0,3177000000.0,1877000000.0,1562000000.0,2011000000.0,3846000000.0,4487000000.0,3287000000.0,-1183000000.0
