date,,2021-02-28_FY,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY,2002-02-28_FY,2001-02-28_FY,2000-02-29_FY,1999-02-28_FY,1998-02-28_FY,1997-02-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-611000000.0,-2000000.0,0.0,0.0,-1315000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6099000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,19000000.0,9000000.0,5000000.0,8000000.0,5000000.0,4000000.0,67000000.0,3000000.0,0.0,9000000.0,67000000.0,30246000.0,27024000.0,72743435.363738,44527342.475116,23230684.185086,54151000.0,994640000.0,1156028.708134,1490643.855019,615551000.0,198535000.0,0.0,82117908.234963,28569340.93234
,commonStockRepurchased,0.0,0.0,0.0,-18000000.0,0.0,-93000000.0,0.0,-16000000.0,-25000000.0,-156000000.0,-2153000000.0,-869471000.0,0.0,0.0,-203902511.854415,-390567814.738322,0.0,0.0,-24523829.098996,-5523680.811635,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-299336.003373,0.0
,otherFinancingActivites,0.0,0.0,0.0,12000000.0,-17000000.0,11000000.0,-51000000.0,-13000000.0,-11000000.0,-2000000.0,-1000000.0,1943000.0,12648000.0,8210784.613815,5999102.909138,0.0,0.0,-39629000.0,0.0,0.0,-27877000.0,2999000.0,600643.685781,-5188494.940978,-1753616.834722
,netCashUsedProvidedByFinancingActivities,-227000000.0,7000000.0,5000000.0,2000000.0,-722000000.0,-78000000.0,16000000.0,1224000000.0,-36000000.0,-149000000.0,-2087000000.0,-843381000.0,25367000.0,80651268.237935,-153638027.254475,-367565753.833985,53952000.0,948881000.0,-23982347.193207,-4335964.534626,587489000.0,191632000.0,600643.685781,75632289.910062,25500511.471577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-1000000.0,-3000000.0,6000000.0,-1000000.0,-16000000.0,-2000000.0,5000000.0,-5000000.0,-3000000.0,16000000.0,-6051000.0,-2541000.0,4046707.478829,172974.496988,-56906.446368,76000.0,-146000.0,-20017.521396,-3998.901846,8000.0,162000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-208000000.0,-156000000.0,-273000000.0,82000000.0,-223000000.0,-276000000.0,-346000000.0,30000000.0,22000000.0,-264000000.0,240000000.0,715315000.0,-348852000.0,508851942.658917,217571468.238711,-150565663.312387,-546065000.0,815738000.0,205182.289911985,-168305803.368088,508696000.0,-9492000.0,-54158019.224395,69944900.927488,6576063.130206
,cashAtEndOfPeriod,218000000.0,426000000.0,582000000.0,816000000.0,734000000.0,957000000.0,1233000000.0,1579000000.0,1549000000.0,1527000000.0,1791000000.0,1550861000.0,835546000.0,1188129069.48271,677042765.602973,458783303.598893,610354000.0,1156419000.0,340984520.520251,340394703.904061,508822000.0,126000.0,9510188.26649,76630077.290613,6941399.970773
,cashAtBeginningOfPeriod,426000000.0,582000000.0,855000000.0,734000000.0,957000000.0,1233000000.0,1579000000.0,1549000000.0,1527000000.0,1791000000.0,1551000000.0,835546000.0,1184398000.0,679277126.823793,459471297.364262,609348966.91128,1156419000.0,340681000.0,340779338.230339,508700507.272149,126000.0,9618000.0,63668207.490885,6685176.363125,365336.840567
,operatingCashFlow,82000000.0,26000000.0,100000000.0,704000000.0,-224000000.0,257000000.0,813000000.0,-159000000.0,2303000000.0,2912000000.0,4009000000.0,3034874000.0,1451845000.0,1581726078.97153,735559015.763168,149843854.638133,277982000.0,63835000.0,2792485.342678,17700772.451316,5146000.0,-15747000.0,1701823.002983,199557.335582,-12932924.156072
,capitalExpenditure,-44000000.0,-44000000.0,-49000000.0,-45000000.0,-69000000.0,-102000000.0,-508000000.0,-1363000000.0,-1418000000.0,-3119000000.0,-1596000000.0,-1430816000.0,-1521434000.0,-728329164.370983,-314297004.570892,-202100664.41095,-109363000.0,-21815000.0,-39705342.678078,-73899350.467027,-68146000.0,-24419000.0,-8709330.460723,-5886946.318156,-6064591.553412
,freeCashFlow,38000000.0,-18000000.0,51000000.0,659000000.0,-293000000.0,155000000.0,305000000.0,-1522000000.0,885000000.0,-207000000.0,2413000000.0,1604058000.0,-69589000.0,853396914.600551,421262011.192276,-52256809.772817,168619000.0,42020000.0,-36912857.3354,-56198578.015711,-63000000.0,-40166000.0,-7007507.457739,-5687388.982574,-18997515.709484
