date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY,1989-05-31_FY
,otherInvestingActivites,10036000.0,49683000.0,21311000.0,5422000.0,9797000.0,6707000.0,27438000.0,16974000.0,37089000.0,0.0,15467000.0,6883000.0,0.0,-1000000.0,0.0,-1500000.0,-490000.0,0.0,-21000000.0,0.0,0.0,199100000.0,0.0,-70000000.0,-169400000.0,100000.0,1300000.0,0.0,0.0,0.0,25500000.0,0.0
,netCashUsedForInvestingActivites,-116215000.0,11475000.0,-337405000.0,-62964000.0,-127040000.0,-203069000.0,-46194000.0,-201976000.0,-188596000.0,-39277000.0,-81950000.0,-53245000.0,-70756000.0,-95570000.0,-37683000.0,-23449000.0,-24427000.0,-111859000.0,-49641000.0,-63913000.0,-69977000.0,57200000.0,-270700000.0,-248300000.0,-286700000.0,-72300000.0,-45300000.0,-29100000.0,-45100000.0,-63300000.0,-29100000.0,-39300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-154913000.0,-1394000.0,-31130000.0,-874000.0,-862000.0,-102852000.0,-1219000.0,-1480000.0,-342000.0,0.0,-138993000.0,-149626000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,8707000.0,2910000.0,4618000.0,37914000.0,11116000.0,4827000.0,2313000.0,3899000.0,13171000.0,9866000.0,9138000.0,0.0,10644000.0,5419000.0,1628000.0,0.0,4018000.0,1300000.0,3000000.0,4000000.0,3400000.0,4200000.0,5400000.0,9800000.0,5300000.0,2700000.0,1600000.0,1400000.0
,commonStockRepurchased,-57485000.0,-174484000.0,-206387000.0,-9075000.0,-99847000.0,-127360000.0,-128218000.0,-30417000.0,-73418000.0,-132764000.0,0.0,-12402000.0,-125785000.0,-76617000.0,0.0,0.0,0.0,0.0,0.0,-3406000.0,-63003000.0,-94400000.0,-4400000.0,-1200000.0,-4200000.0,0.0,0.0,-2300000.0,0.0,-12600000.0,-7900000.0,-12700000.0
,dividendsPaid,-53289000.0,-52334000.0,-51359000.0,-50716000.0,-47193000.0,-46434000.0,-31198000.0,-44144000.0,-32138000.0,-41160000.0,-31660000.0,-53686000.0,-55587000.0,-59018000.0,-59982000.0,-56891000.0,-55167000.0,-54869000.0,-54655000.0,-54822000.0,-53161000.0,-52400000.0,-50300000.0,-44300000.0,-40000000.0,-36300000.0,-33200000.0,-29300000.0,-27100000.0,-24100000.0,-22900000.0,-18600000.0
,otherFinancingActivites,-1453000.0,-10726000.0,-7915000.0,-15622000.0,-9106000.0,-6201000.0,-32089000.0,-4071000.0,-8916000.0,674000.0,-4374000.0,-6719000.0,-9869000.0,-990000.0,-3840000.0,6313000.0,-7200000.0,-5281000.0,-2902000.0,-4677000.0,3790000.0,7500000.0,34000000.0,8800000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-165676000.0,-238938000.0,-100054000.0,-78815000.0,-233223000.0,-170318000.0,-44158000.0,-60644000.0,-192000.0,-35467000.0,-25772000.0,-218534000.0,-74270000.0,-102800000.0,-190416000.0,46450000.0,-54102000.0,-68219000.0,-85314000.0,-257885000.0,-76036000.0,-157100000.0,66400000.0,159500000.0,165300000.0,-5300000.0,-19000000.0,-25100000.0,-30300000.0,-12200000.0,-33400000.0,-31200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,54835000.0,-29604000.0,-156114000.0,193893000.0,53121000.0,-159012000.0,138694000.0,10357000.0,-15139000.0,-2849000.0,2697000.0,-17453000.0,35495000.0,-17939000.0,-1033000.0,55272000.0,838000.0,643000.0,302000.0,-344000.0,-7103000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,147198000.0,92363000.0,121967000.0,278081000.0,84188000.0,31067000.0,190079000.0,51385000.0,41028000.0,56167000.0,59016000.0,56319000.0,73772000.0,38277000.0,56216000.0,57249000.0,1977000.0,1139000.0,496000.0,194000.0,538000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,92363000.0,121967000.0,278081000.0,84188000.0,31067000.0,190079000.0,51385000.0,41028000.0,56167000.0,59016000.0,56319000.0,73772000.0,38277000.0,56216000.0,57249000.0,1977000.0,1139000.0,496000.0,194000.0,538000.0,7641000.0,3800000.0,7200000.0,17600000.0,2000000.0,13300000.0,16700000.0,5000000.0,7500000.0,47900000.0,40800000.0,26200000.0
,operatingCashFlow,336726000.0,197859000.0,281345000.0,335672000.0,413384000.0,214375000.0,229046000.0,272977000.0,173649000.0,71895000.0,110419000.0,254326000.0,180521000.0,180431000.0,227066000.0,32271000.0,79367000.0,180721000.0,135257000.0,321454000.0,138910000.0,103700000.0,200900000.0,78400000.0,138400000.0,66400000.0,60900000.0,65900000.0,72900000.0,35000000.0,69700000.0,85100000.0
,capitalExpenditure,-95503000.0,-84499000.0,-76088000.0,-68386000.0,-97036000.0,-96255000.0,-71338000.0,-44588000.0,-31713000.0,-22025000.0,-34319000.0,-64154000.0,-47520000.0,-57691000.0,-76563000.0,-46318000.0,-29599000.0,-24970000.0,-39100000.0,-62900000.0,-71541000.0,-141900000.0,-309400000.0,-172900000.0,-109000000.0,-61500000.0,-46600000.0,-29100000.0,-45100000.0,-63300000.0,-54600000.0,-43600000.0
,freeCashFlow,241223000.0,113360000.0,205257000.0,267286000.0,316348000.0,118120000.0,157708000.0,228389000.0,141936000.0,49870000.0,76100000.0,190172000.0,133001000.0,122740000.0,150503000.0,-14047000.0,49768000.0,155751000.0,96157000.0,258554000.0,67369000.0,-38200000.0,-108500000.0,-94500000.0,29400000.0,4900000.0,14300000.0,36800000.0,27800000.0,-28300000.0,15100000.0,41500000.0
