date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY
,netCashUsedForInvestingActivites,-2591000000.0,-2944000000.0,-3416000000.0,-3075000000.0,-1473000000.0,508000000.0,-1605000000.0,-271000000.0,-2855000000.0,-4180000000.0,-1744000000.0,-1703000000.0,-4373000000.0,-6195000000.0,-4693000000.0,-4149000000.0,1179000000.0,-2919000000.0,-3189000000.0,-3310000000.0,-2475000000.0,-1807000000.0,-1655000000.0,-1231000000.0,-1198000000.0,-1505000000.0,-1006000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2415000000.0,-2069000000.0,-281000000.0,-2180000000.0,-2641000000.0,-85000000.0,-2159000000.0,-3463000000.0,-1529000000.0,-3125000000.0,-2259000000.0,-1970000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-745000000.0,-1492000000.0,-2028000000.0,-938000000.0,-3485000000.0,-3183000000.0,0.0,-1005000000.0,-1515000000.0,-1753000000.0,-2158000000.0,-376000000.0,-2815000000.0,-2267000000.0,-720000000.0,-1025000000.0,-1144000000.0,0.0,-14000000.0,-20000000.0,-585000000.0,-581000000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1343000000.0,-1330000000.0,-1335000000.0,-1338000000.0,-1348000000.0,-1362000000.0,-1205000000.0,-1006000000.0,-869000000.0,-750000000.0,-609000000.0,-496000000.0,-465000000.0,-442000000.0,-380000000.0,-318000000.0,-272000000.0,-237000000.0,-218000000.0,-203000000.0,-190000000.0,-195000000.0,-178000000.0,-165000000.0,-155000000.0,-148000000.0,-144000000.0
,otherFinancingActivites,0.0,1812000000.0,96000000.0,847000000.0,2198000000.0,369000000.0,0.0,-434000000.0,1785000000.0,3577000000.0,1305000000.0,47000000.0,-8000000.0,0.0,0.0,0.0,0.0,26000000.0,0.0,0.0,0.0,0.0,0.0,31000000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-2000000000.0,-3152000000.0,-3644000000.0,-3729000000.0,-5505000000.0,-4630000000.0,-998000000.0,-6364000000.0,-2488000000.0,-2140000000.0,-4015000000.0,-2842000000.0,-1643000000.0,3707000000.0,-1004000000.0,-899000000.0,-2837000000.0,-283000000.0,1858000000.0,1461000000.0,706000000.0,-480000000.0,-163000000.0,-554000000.0,-234000000.0,372000000.0,-60000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000.0,8000000.0,-32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5934000000.0,1021000000.0,-1087000000.0,131000000.0,-1534000000.0,1836000000.0,1515000000.0,-89000000.0,-10000000.0,-918000000.0,-488000000.0,1336000000.0,-1586000000.0,1637000000.0,-835000000.0,-597000000.0,1537000000.0,-42000000.0,259000000.0,143000000.0,136000000.0,-35000000.0,44000000.0,0.0,26000000.0,28000000.0,-174000000.0
,cashAtEndOfPeriod,8511000000.0,1808000000.0,-350000000.0,1533000000.0,-496000000.0,2526000000.0,2210000000.0,565000000.0,590000000.0,-335000000.0,95000000.0,1898000000.0,864000000.0,2450000000.0,813000000.0,1648000000.0,2253000000.0,716000000.0,758000000.0,499000000.0,356000000.0,220000000.0,255000000.0,0.0,201000000.0,175000000.0,147000000.0
,cashAtBeginningOfPeriod,2577000000.0,787000000.0,737000000.0,1402000000.0,1038000000.0,690000000.0,695000000.0,654000000.0,600000000.0,583000000.0,583000000.0,562000000.0,2450000000.0,813000000.0,1648000000.0,2245000000.0,716000000.0,758000000.0,499000000.0,356000000.0,220000000.0,255000000.0,211000000.0,201000000.0,175000000.0,147000000.0,321000000.0
,operatingCashFlow,10525000000.0,7117000000.0,5973000000.0,6935000000.0,5444000000.0,5958000000.0,4439000000.0,6520000000.0,5325000000.0,5434000000.0,5271000000.0,5881000000.0,4430000000.0,4125000000.0,4862000000.0,4451000000.0,3195000000.0,3160000000.0,1590000000.0,1992000000.0,1905000000.0,2252000000.0,1862000000.0,1795000000.0,1458000000.0,1161000000.0,892000000.0
,capitalExpenditure,-2649000000.0,-3027000000.0,-3516000000.0,-2533000000.0,-1547000000.0,-1438000000.0,-1786000000.0,-3453000000.0,-3277000000.0,-4368000000.0,-2129000000.0,-1729000000.0,-3547000000.0,-4369000000.0,-3928000000.0,-3388000000.0,-3068000000.0,-3004000000.0,-3221000000.0,-3163000000.0,-2528000000.0,-1918000000.0,-1657000000.0,-1354000000.0,-1301000000.0,-1522000000.0,-1095000000.0
,freeCashFlow,7876000000.0,4090000000.0,2457000000.0,4402000000.0,3897000000.0,4520000000.0,2653000000.0,3067000000.0,2048000000.0,1066000000.0,3142000000.0,4152000000.0,883000000.0,-244000000.0,934000000.0,1063000000.0,127000000.0,156000000.0,-1631000000.0,-1171000000.0,-623000000.0,334000000.0,205000000.0,441000000.0,157000000.0,-361000000.0,-203000000.0
