date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,debtRepayment,-902087000.0,-106881000.0,-67594000.0,-1922000.0,-84153000.0,-11853000.0,-110000000.0,-225000000.0,-41000000.0,-55763000.0,-218709000.0,-108000000.0,-116000000.0,-95000000.0,-145000000.0,-99000000.0,-89000000.0,-64000000.0,-43000000.0,-38000000.0,-127696000.0,0.0,0.0,0.0,-1600000.0,-5900000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-14814000.0,-26066000.0,-10837000.0,0.0,-1878000.0,-6459000.0,-9178000.0,-8108000.0,-11897000.0,-2147000.0,-108000.0,-38263000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-42917000.0,-34241000.0,-29564000.0,-19286000.0,-12616000.0,-8693000.0,-8241000.0,-8239000.0,-8579000.0,-8789000.0,-8764000.0,-11245000.0,-9366000.0,-9262000.0,-9277000.0,-9469000.0,-9686000.0,-9618000.0,-8916000.0,-7943000.0,-7622000.0,-7200000.0,-6500000.0,-4800000.0,0.0,0.0
,otherFinancingActivites,-4887000.0,-3040000.0,-385000.0,-4396000.0,2348000.0,830000.0,-97000.0,-946000.0,-335000.0,1469000.0,-960000.0,22000.0,44000.0,184000.0,2173000.0,1410000.0,137000.0,200000.0,-419000.0,-17000.0,-73000.0,900000.0,400000.0,-9300000.0,99800000.0,168000.0
,netCashUsedProvidedByFinancingActivities,1074948000.0,82773000.0,-128389000.0,183332000.0,-47080000.0,74678000.0,85951000.0,-32623000.0,-53114000.0,31929000.0,225235000.0,108438000.0,-71364000.0,-128279000.0,52458000.0,74369000.0,145665000.0,-44227000.0,-44294000.0,86504000.0,-11681000.0,23000000.0,28000000.0,186900000.0,256300000.0,53406000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1185435000.0,10898000.0,11179000.0,-191760000.0,257427000.0,7829000.0,2159000.0,-28586000.0,-14983000.0,46072000.0,8439000.0,4541000.0,-9072000.0,-4657000.0,1096000.0,-42913000.0,37849000.0,18980000.0,316000.0,9641000.0,-2772000.0,-300000.0,0.0,100000.0,0.0,7783000.0
,cashAtEndOfPeriod,1318661000.0,133226000.0,120792000.0,109613000.0,301373000.0,43946000.0,36117000.0,33958000.0,62544000.0,77527000.0,31455000.0,23016000.0,18475000.0,27547000.0,32204000.0,31108000.0,74021000.0,36172000.0,17192000.0,16876000.0,7235000.0,10000000.0,0.0,0.0,0.0,8022000.0
,cashAtBeginningOfPeriod,133226000.0,122328000.0,109613000.0,301373000.0,43946000.0,36117000.0,33958000.0,62544000.0,77527000.0,31455000.0,23016000.0,18475000.0,27547000.0,32204000.0,31108000.0,74021000.0,36172000.0,17192000.0,16876000.0,7235000.0,10007000.0,10300000.0,2200000.0,5400000.0,8000000.0,239000.0
,operatingCashFlow,132656000.0,100247000.0,92551000.0,80131000.0,32807000.0,28451000.0,27581000.0,35458000.0,30888000.0,17550000.0,39941000.0,16828000.0,24708000.0,65067000.0,-15000000.0,29658000.0,17179000.0,56064000.0,1706000.0,31144000.0,10605000.0,42800000.0,1700000.0,19100000.0,10000000.0,5136000.0
,capitalExpenditure,-14728000.0,2060000.0,5438000.0,3880000.0,3744000.0,3342000.0,4016000.0,2116000.0,3105000.0,-2227000.0,-2563000.0,-2743000.0,-5201000.0,-1617000.0,-4146000.0,-2132000.0,-1617000.0,-883000.0,-3026000.0,-4014000.0,-2108000.0,-1500000.0,-1100000.0,-1500000.0,-7200000.0,-4121000.0
,freeCashFlow,117928000.0,95172000.0,81064000.0,31433000.0,26137000.0,24560000.0,23611000.0,31175000.0,28288000.0,15323000.0,37378000.0,14085000.0,19507000.0,63450000.0,-19146000.0,27526000.0,15562000.0,55181000.0,-1320000.0,27130000.0,8497000.0,41300000.0,600000.0,17600000.0,2800000.0,1015000.0
