date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,commonStockRepurchased,-777454000.0,-782583000.0,-638152000.0,-621173000.0,-662491000.0,-643169000.0,-883403000.0,-1035617000.0,-325680000.0,-550097000.0,-449749000.0,-260571000.0,-1327378000.0,-1156491000.0,-135000000.0,-548630000.0,-113257000.0,0.0,0.0,-69514000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-463498000.0,-518217000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-872000.0,0.0,0.0,25058000.0,18464000.0,6054000.0,19320000.0,18625000.0,12481000.0,131186000.0,24302000.0,40924000.0,12939000.0,-4805000.0,0.0,0.0,37403000.0,268000.0,142000.0,1767000.0,409000.0,-500000.0
,netCashUsedProvidedByFinancingActivities,-764877000.0,-770303000.0,-1875325000.0,-65073000.0,-623763000.0,-117778000.0,-859752000.0,-357333000.0,-277752000.0,-852198000.0,-745274000.0,-197994000.0,-1164027000.0,188671000.0,110735000.0,-469513000.0,-54472000.0,55884000.0,20323000.0,10837000.0,73454000.0,136153000.0,45700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-48000.0,64000.0,-958000.0,1294000.0,-501000.0,246000.0,-1500000.0,-2515000.0,-138000.0,-3224000.0,9440000.0,6446000.0,15575000.0,3721000.0,6000.0,-7186000.0,3045000.0,1326000.0,-1689000.0,-3597000.0,525000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-107000000.0,150848000.0,-108386000.0,233906000.0,3286000.0,37051000.0,-147615000.0,208487000.0,-1182613000.0,-246279000.0,82462000.0,688098000.0,-587654000.0,874937000.0,23124000.0,146185000.0,29048000.0,111499000.0,-23766000.0,-154308000.0,389980000.0,47596000.0,0.0
,cashAtEndOfPeriod,410601000.0,517601000.0,366753000.0,465851000.0,231945000.0,228659000.0,191608000.0,339223000.0,130736000.0,1313349000.0,1559628000.0,1477166000.0,789068000.0,1376722000.0,501184000.0,476826000.0,330641000.0,393787000.0,282288000.0,306054000.0,460362000.0,70382000.0,0.0
,cashAtBeginningOfPeriod,517601000.0,366753000.0,475139000.0,231945000.0,228659000.0,191608000.0,339223000.0,130736000.0,1313349000.0,1559628000.0,1477166000.0,789068000.0,1376722000.0,501785000.0,478060000.0,330641000.0,301593000.0,282288000.0,306054000.0,460362000.0,70382000.0,22786000.0,4900000.0
,operatingCashFlow,730183000.0,753892000.0,697767000.0,702761000.0,667949000.0,651482000.0,600949000.0,579397000.0,537630000.0,335901000.0,215206000.0,395191000.0,482043000.0,470460000.0,474779000.0,508953000.0,365338000.0,358440000.0,240091000.0,227538000.0,191997000.0,14665000.0,-11800000.0
,capitalExpenditure,-43395000.0,-40316000.0,-37007000.0,-49499000.0,-169574000.0,-40656000.0,-39327000.0,-65594000.0,-53023000.0,-192660000.0,-80527000.0,-116876000.0,-118999000.0,-152237000.0,-181611000.0,-140499000.0,-92532000.0,-108034000.0,-176233000.0,-380269000.0,-58778000.0,-6019000.0,-4400000.0
,freeCashFlow,686788000.0,713576000.0,660760000.0,653262000.0,498375000.0,610826000.0,561622000.0,513803000.0,484607000.0,143241000.0,134679000.0,278315000.0,363044000.0,318223000.0,293168000.0,368454000.0,272806000.0,250406000.0,63858000.0,-152731000.0,133219000.0,8646000.0,-16200000.0
