date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1995-01-01_FY
,netCashUsedForInvestingActivites,-1310000000.0,-1891000000.0,-2887000000.0,-1710000000.0,3662000000.0,-685000000.0,-962000000.0,-1004000000.0,-2628000000.0,-2056000000.0,-1769000000.0,-1370000000.0,-1699000000.0,-561000000.0,-2181000000.0,-1712000000.0,-992000000.0,-78000000.0,969000000.0,-2375000000.0,-6549000000.0,-908800000.0,-125700000.0,-742300000.0,80000000.0,-543200000.0,-559800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-221000000.0,-300000000.0,-629000000.0,-259000000.0,-573000000.0,-18000000.0,-58000000.0,-576000000.0,-307000000.0,-32000000.0,-373000000.0,-96000000.0,-24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,20000000.0,23000000.0,130000000.0,329000000.0,567000000.0,91000000.0,667000000.0,609000000.0,247000000.0,4744000000.0,89500000.0,22400000.0,37200000.0,43400000.0,24300000.0,0.0
,commonStockRepurchased,-105000000.0,-940000000.0,-2227000000.0,-2452000000.0,-4227000000.0,-3228000000.0,-2483000000.0,-1516000000.0,-720000000.0,-780000000.0,0.0,0.0,-625000000.0,-250000000.0,0.0,0.0,0.0,0.0,-31000000.0,-42000000.0,0.0,-66000000.0,-59700000.0,-50100000.0,-83900000.0,-33100000.0,612100000.0
,dividendsPaid,-787000000.0,-742000000.0,-685000000.0,-651000000.0,-645000000.0,-679000000.0,-591000000.0,-566000000.0,-472000000.0,-354000000.0,-313000000.0,-312000000.0,-313000000.0,-159000000.0,0.0,0.0,-7000000.0,-19000000.0,-88000000.0,-113000000.0,-212000000.0,-176900000.0,-168300000.0,-167800000.0,-167200000.0,-167200000.0,-152200000.0
,otherFinancingActivites,17000000.0,46000000.0,-20000000.0,-16000000.0,1000000.0,-9000000.0,1000000.0,262000000.0,-16000000.0,0.0,-364000000.0,3000000.0,61000000.0,-2000000.0,-13000000.0,-14000000.0,8000000.0,-1000000.0,0.0,0.0,-57000000.0,0.0,0.0,0.0,8600000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-729000000.0,-47000000.0,-1995000000.0,-1624000000.0,-5306000000.0,-2603000000.0,-2586000000.0,-2063000000.0,-115000000.0,-980000000.0,-2000000.0,-15000000.0,-798000000.0,-539000000.0,180000000.0,147000000.0,265000000.0,-708000000.0,-314000000.0,904000000.0,6648000000.0,344500000.0,-396600000.0,-87500000.0,-439200000.0,-103000000.0,154800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,97000000.0,-14000000.0,1000000.0,356000000.0,-86000000.0,-330000000.0,-556000000.0,-4000000.0,-136000000.0,-90000000.0,-7000000.0,-24000000.0,26000000.0,82000000.0,13000000.0,-41000000.0,39000000.0,60000000.0,43000000.0,-7000000.0,-7000000.0,-3400000.0,5100000.0,3100000.0,-2200000.0,1200000.0,3300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,238000000.0,79000000.0,-1962000000.0,-974000000.0,791000000.0,-809000000.0,605000000.0,-284000000.0,327000000.0,63000000.0,2057000000.0,668000000.0,-343000000.0,1059000000.0,-185000000.0,333000000.0,321000000.0,-593000000.0,434000000.0,-42000000.0,1514000000.0,208000000.0,0.0,0.0,0.0,0.0,500000.0
,cashAtEndOfPeriod,2672000000.0,2434000000.0,2355000000.0,4317000000.0,5291000000.0,4500000000.0,5309000000.0,4704000000.0,4988000000.0,4661000000.0,4598000000.0,2541000000.0,1873000000.0,2216000000.0,1157000000.0,1342000000.0,1009000000.0,833000000.0,1471000000.0,1037000000.0,1794000000.0,253400000.0,0.0,0.0,0.0,0.0,81500000.0
,cashAtBeginningOfPeriod,2434000000.0,2355000000.0,4317000000.0,5291000000.0,4500000000.0,5309000000.0,4704000000.0,4988000000.0,4661000000.0,4598000000.0,2541000000.0,1873000000.0,2216000000.0,1157000000.0,1342000000.0,1009000000.0,688000000.0,1426000000.0,1037000000.0,1079000000.0,280000000.0,45400000.0,97000000.0,223200000.0,187600000.0,161300000.0,81000000.0
,operatingCashFlow,2180000000.0,2031000000.0,2919000000.0,2004000000.0,2521000000.0,2809000000.0,4709000000.0,2787000000.0,3206000000.0,3189000000.0,3835000000.0,2077000000.0,2128000000.0,2077000000.0,1803000000.0,1939000000.0,1009000000.0,133000000.0,-264000000.0,1436000000.0,1421000000.0,775700000.0,465600000.0,704800000.0,397000000.0,698600000.0,402200000.0
,capitalExpenditure,-1377000000.0,-1987000000.0,-2310000000.0,-1804000000.0,-1130000000.0,-1250000000.0,-1076000000.0,-1019000000.0,-1801000000.0,-2432000000.0,-1007000000.0,-890000000.0,-1921000000.0,-1267000000.0,-1182000000.0,-1553000000.0,-857000000.0,-366000000.0,-357000000.0,-1800000000.0,-1525000000.0,-920700000.0,-757100000.0,-774800000.0,-597800000.0,-495300000.0,-386900000.0
,freeCashFlow,803000000.0,44000000.0,609000000.0,200000000.0,1391000000.0,1559000000.0,3633000000.0,1768000000.0,1405000000.0,757000000.0,2828000000.0,1187000000.0,207000000.0,810000000.0,621000000.0,386000000.0,152000000.0,-233000000.0,-621000000.0,-364000000.0,-104000000.0,-145000000.0,-291500000.0,-70000000.0,-200800000.0,203300000.0,15300000.0
