date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,otherInvestingActivites,81600000.0,349100000.0,222300000.0,1500000.0,1767000.0,83434000.0,0.0,0.0,0.0,0.0,0.0,636000.0,0.0,0.0,0.0,3401000.0,-2363000.0,3061000.0,-1665000.0,-2837000.0,0.0,100000.0,-2100000.0,-3700000.0,2500000.0,5800000.0,-1300000.0,-42900000.0,-67700000.0,-19900000.0,-1700000.0,4100000.0
,netCashUsedForInvestingActivites,3100000.0,374300000.0,-2617400000.0,-117685000.0,-31454000.0,-206841000.0,-442283000.0,-76159000.0,-284682000.0,-70047000.0,-52226000.0,-29057000.0,-95410000.0,-65244000.0,-394590000.0,-53781000.0,-26898000.0,-140865000.0,-25030000.0,-38654000.0,-46259000.0,-386500000.0,-372900000.0,45700000.0,-14000000.0,-112700000.0,20100000.0,-38600000.0,-66200000.0,-21600000.0,-14000000.0,-5600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-410800000.0,-1037000000.0,-765100000.0,-374375000.0,-267500000.0,-390000000.0,-301000000.0,-205000000.0,-170000000.0,-167500000.0,-240000000.0,-250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1900000.0,4600000.0,19300000.0,38061000.0,20879000.0,41251000.0,58885000.0,39519000.0,5908000.0,8676000.0,9573000.0,4278000.0,14265000.0,41673000.0,52106000.0,23438000.0,26315000.0,22512000.0,8561000.0,8867000.0,4563000.0,2600000.0,8400000.0,6100000.0,7700000.0,3800000.0,3000000.0,3100000.0,2000000.0,2300000.0,1400000.0,1600000.0
,commonStockRepurchased,-726700000.0,-10000000.0,-31100000.0,-53399000.0,-31080000.0,-46764000.0,-78226000.0,-54734000.0,-26881000.0,-24895000.0,-6274000.0,-21801000.0,-150377000.0,-58710000.0,-145235000.0,-97458000.0,-37416000.0,-31521000.0,-30178000.0,-43506000.0,-54486000.0,-43900000.0,-31200000.0,-29300000.0,-29600000.0,-3800000.0,-46900000.0,-29000000.0,-26900000.0,-41700000.0,-20300000.0,-17400000.0
,dividendsPaid,-139500000.0,-161900000.0,-121500000.0,-91931000.0,-86090000.0,-79982000.0,-75392000.0,-70527000.0,-62994000.0,-44240000.0,-41345000.0,-39730000.0,-37344000.0,-33248000.0,-29578000.0,-25828000.0,-21608000.0,-18412000.0,-17343000.0,-16482000.0,-15892000.0,-15100000.0,-14300000.0,-12800000.0,-11500000.0,-10400000.0,-9700000.0,-9800000.0,-10300000.0,-10800000.0,-11900000.0,-12200000.0
,otherFinancingActivites,-26600000.0,-19300000.0,-75900000.0,-2700000.0,3285000.0,6235000.0,2839000.0,4668000.0,-182000.0,118000.0,-715000.0,656000.0,1326000.0,3514000.0,9233000.0,3790000.0,0.0,0.0,1240000.0,1190000.0,890000.0,-700000.0,-28400000.0,-15700000.0,-17400000.0,-14100000.0,100000.0,0.0,0.0,0.0,100000.0,200000.0
,netCashUsedProvidedByFinancingActivities,-216700000.0,-1013600000.0,2916700000.0,-104344000.0,-193006000.0,740000.0,273106000.0,-111074000.0,100851000.0,-165341000.0,-118761000.0,-161597000.0,-162130000.0,-136771000.0,201526000.0,-146058000.0,-107709000.0,-37421000.0,-123356000.0,-84931000.0,-89925000.0,257900000.0,149500000.0,-101700000.0,-90800000.0,18600000.0,-64600000.0,-55600000.0,-61800000.0,-151300000.0,-33000000.0,-74100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-500000.0,-1400000.0,-4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,87400000.0,-392600000.0,415300000.0,-2683000.0,2137000.0,-13754000.0,8913000.0,1854000.0,-1901000.0,-20853000.0,20664000.0,-9734000.0,-1576000.0,8507000.0,925000.0,-28935000.0,36429000.0,-5931000.0,-8029000.0,13393000.0,11832000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,132400000.0,45000000.0,437600000.0,22287000.0,24970000.0,22833000.0,36587000.0,27674000.0,25820000.0,27721000.0,48574000.0,27910000.0,37644000.0,39220000.0,30713000.0,29788000.0,58723000.0,22294000.0,28225000.0,36254000.0,22861000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,45000000.0,437600000.0,22300000.0,24970000.0,22833000.0,36587000.0,27674000.0,25820000.0,27721000.0,48574000.0,27910000.0,37644000.0,39220000.0,30713000.0,29788000.0,58723000.0,22294000.0,28225000.0,36254000.0,22861000.0,11029000.0,5000000.0,74500000.0,13800000.0,11800000.0,38000000.0,18600000.0,42300000.0,104500000.0,4500000.0,6100000.0,5500000.0
,operatingCashFlow,306600000.0,245300000.0,151400000.0,219346000.0,226597000.0,192347000.0,178090000.0,189087000.0,181930000.0,214535000.0,191651000.0,180920000.0,255964000.0,210522000.0,193989000.0,170904000.0,171036000.0,172355000.0,140357000.0,136978000.0,148016000.0,134700000.0,153800000.0,116600000.0,106700000.0,73400000.0,63900000.0,70400000.0,65800000.0,272800000.0,45500000.0,80000000.0
,capitalExpenditure,-55400000.0,-46400000.0,-53200000.0,-34785000.0,-25035000.0,-33245000.0,-24822000.0,-25969000.0,-35718000.0,-29906000.0,-24721000.0,-23475000.0,-29620000.0,-42599000.0,-29236000.0,-23845000.0,-24535000.0,-26645000.0,-23365000.0,-55967000.0,-39403000.0,-397900000.0,-421200000.0,-23300000.0,-44400000.0,-183700000.0,-20800000.0,-16100000.0,-6700000.0,-9100000.0,-12300000.0,-9700000.0
,freeCashFlow,251200000.0,198900000.0,98200000.0,184561000.0,201562000.0,159102000.0,153268000.0,163118000.0,146212000.0,184629000.0,166930000.0,157445000.0,226344000.0,167923000.0,164753000.0,147059000.0,146501000.0,145710000.0,116992000.0,81011000.0,108613000.0,-263200000.0,-267400000.0,93300000.0,62300000.0,-110300000.0,43100000.0,54300000.0,59100000.0,263700000.0,33200000.0,70300000.0
