date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216438000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-71700000.0,-1004400000.0,-682774000.0,-281438000.0,-147344000.0,-273690000.0,-271000.0,-71903000.0,-384656000.0,0.0,0.0,-37714000.0,-21000.0,-526000.0,-8745000.0,-851000.0,-1512000.0,-3400000.0,-6500000.0,0.0,0.0
,dividendsPaid,-1159600000.0,-1273400000.0,-1082300000.0,-456100000.0,-139300000.0,-271200000.0,-380982000.0,-573816000.0,-3139971000.0,-2080353000.0,-1427998000.0,-377118000.0,-1710813000.0,-2002312000.0,-1509099000.0,-853887000.0,-191360000.0,-45352000.0,-21494000.0,-28792000.0,-27200000.0,-12200000.0,-41700000.0,-103600000.0,-122000000.0
,otherFinancingActivites,-3700000.0,23900000.0,-1100000.0,0.0,300000.0,-12000000.0,-714000.0,-75000.0,2097958000.0,-5732000.0,-14795000.0,998000.0,-8980000.0,-7435000.0,-11317000.0,-5775000.0,-6997000.0,-319000.0,6939000.0,8829000.0,-7119000.0,-200000.0,2400000.0,-25900000.0,-18300000.0
,netCashUsedProvidedByFinancingActivities,-1563300000.0,-262200000.0,-1083400000.0,-456100000.0,-210700000.0,492200000.0,-1064470000.0,-865329000.0,278098000.0,-2375025000.0,36610000.0,-458023000.0,-2048036000.0,-2088347000.0,-1164370000.0,-1055599000.0,-258378000.0,3803000.0,-131696000.0,27968000.0,88897000.0,-27300000.0,-59500000.0,11800000.0,-127600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-46000000.0,4800000.0,-15700000.0,-42700000.0,11100000.0,-500000.0,55048000.0,-33782000.0,-2120000.0,43425000.0,-63179000.0,-90303000.0,45763000.0,17364000.0,-22952000.0,2069000.0,8593000.0,2925000.0,1370000.0,-1657000.0,-2796000.0,-900000.0,-1700000.0,1500000.0,1800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,258500000.0,1080500000.0,-160200000.0,458800000.0,271500000.0,-89500000.0,-1308725000.0,-786793000.0,1611370000.0,-1344559000.0,1420371000.0,55566000.0,-692532000.0,386494000.0,146775000.0,165296000.0,250557000.0,147935000.0,-65320000.0,63769000.0,138492000.0,-165300000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2183600000.0,1925100000.0,844600000.0,1004800000.0,546000000.0,274500000.0,363970000.0,1672695000.0,2459488000.0,848118000.0,2192677000.0,772306000.0,716740000.0,1409272000.0,1022778000.0,876003000.0,546029000.0,295472000.0,147537000.0,212857000.0,149088000.0,10600000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1925100000.0,844600000.0,1004800000.0,546000000.0,274500000.0,364000000.0,1672695000.0,2459488000.0,848118000.0,2192677000.0,772306000.0,716740000.0,1409272000.0,1022778000.0,876003000.0,710707000.0,295472000.0,147537000.0,212857000.0,149088000.0,10596000.0,175900000.0,126500000.0,173200000.0,219600000.0
,operatingCashFlow,2783600000.0,1911900000.0,2235100000.0,1976600000.0,923100000.0,879800000.0,1355893000.0,1857224000.0,2003962000.0,2070172000.0,1920711000.0,963178000.0,1720594000.0,2703456000.0,2059383000.0,1644195000.0,717297000.0,190986000.0,141646000.0,198423000.0,183594000.0,90300000.0,181400000.0,277600000.0,158800000.0
,capitalExpenditure,-592200000.0,-707500000.0,-1121400000.0,-1023500000.0,-1118500000.0,-1149600000.0,-1529799000.0,-73970000.0,-1051900000.0,-612905000.0,-408734000.0,-414822000.0,-516654000.0,-315741000.0,-455818000.0,-470636000.0,-171688000.0,-49834000.0,-76866000.0,-161048000.0,-131745000.0,-250300000.0,-258700000.0,-184000000.0,-120800000.0
,freeCashFlow,2191400000.0,1204400000.0,1113700000.0,953100000.0,-195400000.0,-269800000.0,-173906000.0,153875000.0,952062000.0,1457267000.0,1511977000.0,548356000.0,1203940000.0,2387715000.0,1603565000.0,1173559000.0,545609000.0,141152000.0,64780000.0,37375000.0,51849000.0,-160000000.0,-77300000.0,93600000.0,38000000.0
