date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,debtRepayment,-13943600000.0,-9246300000.0,-4888100000.0,-6559700000.0,-5093833000.0,-6479077000.0,-3914737000.0,-5366573000.0,-2658566000.0,-395384000.0,-983737000.0,-931199000.0,-327453000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,2440327000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124087000.0,40940000.0,65357000.0,40556000.0,126847000.0,1305000.0,366671000.0,535435000.0,634727000.0,1007059000.0,0.0
,commonStockRepurchased,-56000000.0,-19600000.0,-232800000.0,-766300000.0,0.0,0.0,-59111000.0,-145012000.0,-62728000.0,-437402000.0,-430618000.0,-213288000.0,-714655000.0,-1642821000.0,-306856000.0,-68927000.0,0.0,0.0,0.0,0.0,0.0,0.0,-303117000.0,0.0
,dividendsPaid,-1928200000.0,-1603000000.0,-1342400000.0,-1164400000.0,-993241000.0,-795499000.0,-420644000.0,-434687000.0,-355574000.0,-137765000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-667000.0,-396000.0,0.0,0.0
,otherFinancingActivites,-1050500000.0,-641600000.0,-91500000.0,224300000.0,212079000.0,-22820000.0,-90394000.0,8174000.0,39088000.0,125796000.0,-12755000.0,-16428000.0,-3992000.0,-49088000.0,-3387000.0,-9512000.0,128953000.0,-209478000.0,88407000.0,-93885000.0,-85066000.0,-66591000.0,-239248000.0,126004471.0
,netCashUsedProvidedByFinancingActivities,1215300000.0,521700000.0,-607700000.0,-113000000.0,-99294000.0,5589101000.0,-134591000.0,3525565000.0,1170366000.0,1086095000.0,910330000.0,-194942000.0,-388172000.0,-754640000.0,-323063000.0,-419526000.0,-61392000.0,-122203000.0,101442000.0,1373153000.0,2092547000.0,879726000.0,513527000.0,209092459.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-28700000.0,-13700000.0,-41100000.0,6700000.0,-30389000.0,-23224000.0,-30534000.0,-26317000.0,12055000.0,-14997000.0,6265000.0,98000.0,-192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,283400000.0,273100000.0,350000000.0,18400000.0,466475000.0,7194000.0,19916000.0,-75042000.0,38427000.0,-553772000.0,636670000.0,104216000.0,109954000.0,-248141000.0,168563000.0,-102856000.0,110092000.0,-21827000.0,91334000.0,-46080000.0,56826000.0,-160963000.0,181579000.0,2222140.0
,cashAtEndOfPeriod,1861400000.0,1578000000.0,1304900000.0,954900000.0,787161000.0,320686000.0,313492000.0,293576000.0,368618000.0,330191000.0,883963000.0,247293000.0,143077000.0,33123000.0,281264000.0,112701000.0,215557000.0,105465000.0,127292000.0,35958000.0,82038000.0,25212000.0,186175000.0,4595500.0
,cashAtBeginningOfPeriod,1578000000.0,1304900000.0,954900000.0,936500000.0,320686000.0,313492000.0,293576000.0,368618000.0,330191000.0,883963000.0,247293000.0,143077000.0,33123000.0,281264000.0,112701000.0,215557000.0,105465000.0,127292000.0,35958000.0,82038000.0,25212000.0,186175000.0,4596000.0,2373360.0
,operatingCashFlow,3881400000.0,3752600000.0,3748300000.0,2925600000.0,2703604000.0,2183052000.0,2134589000.0,1599047000.0,1414391000.0,1165942000.0,1020977000.0,842126000.0,773258000.0,692679000.0,620738000.0,397204000.0,216700000.0,156386000.0,105149000.0,26070000.0,-25041000.0,97011000.0,18429000.0,9912607.0
,capitalExpenditure,-1031700000.0,-991300000.0,-913200000.0,-803600000.0,-682505000.0,-728753000.0,-974404000.0,-724532000.0,-568048000.0,-523015000.0,-346664000.0,-250262000.0,-243484000.0,-154381000.0,-127098000.0,-88637000.0,-42181000.0,-61608000.0,-180497000.0,-568158000.0,-548991000.0,-294242000.0,-126455000.0,-20614412.0
,freeCashFlow,2849700000.0,2761300000.0,2835100000.0,2122000000.0,2021099000.0,1454299000.0,1160185000.0,874515000.0,846343000.0,642927000.0,674313000.0,591864000.0,529774000.0,538298000.0,493640000.0,308567000.0,174519000.0,94778000.0,-75348000.0,-542088000.0,-574032000.0,-197231000.0,-108026000.0,-10701805.0
