date,,2021-01-31_FY,2020-02-02_FY,2019-02-03_FY,2018-01-28_FY,2017-01-29_FY,2016-01-31_FY,2015-02-01_FY,2014-02-02_FY,2013-02-03_FY,2012-01-29_FY,2011-01-30_FY,2010-01-31_FY,2009-02-01_FY,2008-02-03_FY,2007-01-28_FY,2006-01-29_FY,2005-01-30_FY,2004-02-01_FY,2003-02-02_FY,2002-02-03_FY,2001-01-28_FY,2000-01-30_FY,1999-01-31_FY,1998-02-01_FY,1997-02-02_FY,1996-01-28_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-487823000.0,113344000.0,107951000.0,99062000.0,203426000.0,-201968000.0,-1785000.0,-1724000.0,-1796000.0,-1626000.0,-1587000.0,-14702000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700000.0,0.0,0.0,0.0
,commonStockRepurchased,-150000000.0,-148834000.0,-295304000.0,-196179000.0,-149740000.0,-224995000.0,-220300000.0,-230500000.0,-142400000.0,-186400000.0,-109300000.0,0.0,500000.0,-162000000.0,-171600000.0,-65900000.0,-53100000.0,-20600000.0,-28800000.0,18700000.0,-14200000.0,2700000.0,0.0,2300000.0,1000000.0,600000.0
,dividendsPaid,-157645000.0,-150640000.0,-140325000.0,-135010000.0,-133539000.0,-127636000.0,-125758000.0,-111600000.0,-87800000.0,-68900000.0,-59200000.0,-51132000.0,-50500000.0,-48900000.0,-34400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-35374000.0,-27752000.0,-14437000.0,279482000.0,-20995000.0,-17431000.0,-27100000.0,-2797000.0,8278000.0,5893000.0,7432000.0,-1525000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-343019000.0,-327226000.0,-450066000.0,-51707000.0,-305806000.0,-369383000.0,-379020000.0,-355400000.0,-236400000.0,-259000000.0,-178300000.0,-55498000.0,-52200000.0,-208500000.0,-206000000.0,-75800000.0,-48200000.0,-28200000.0,-36700000.0,6200000.0,-21100000.0,-3800000.0,7100000.0,1700000.0,8400000.0,70100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,5230000.0,-1312000.0,797000.0,-1814000.0,-1862000.0,-1757000.0,-1271000.0,-2200000.0,900000.0,-200000.0,800000.0,1131000.0,-4100000.0,3700000.0,600000.0,1000000.0,500000.0,1300000.0,100000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,768175000.0,93208000.0,-51182000.0,176423000.0,20066000.0,-29280000.0,-107194000.0,-94400000.0,-78200000.0,-125600000.0,114500000.0,365121000.0,29900000.0,-156500000.0,-85600000.0,121800000.0,75300000.0,-29600000.0,118100000.0,55600000.0,-73100000.0,-14500000.0,0.0,18400000.0,74600000.0,-13300000.0
,cashAtEndOfPeriod,1200337000.0,432162000.0,338954000.0,390136000.0,213713000.0,193647000.0,222906000.0,330200000.0,424600000.0,502800000.0,628400000.0,513943000.0,148900000.0,118900000.0,275400000.0,361000000.0,239200000.0,163900000.0,193500000.0,75300000.0,19700000.0,92800000.0,0.0,97200000.0,78800000.0,4200000.0
,cashAtBeginningOfPeriod,432162000.0,338954000.0,390136000.0,213713000.0,193647000.0,222927000.0,330100000.0,424600000.0,502800000.0,628400000.0,513900000.0,148822000.0,119000000.0,275400000.0,361000000.0,239200000.0,163900000.0,193500000.0,75400000.0,19700000.0,92800000.0,107300000.0,97200000.0,78800000.0,4200000.0,17500000.0
,operatingCashFlow,1274848000.0,607294000.0,585986000.0,499704000.0,524709000.0,544026000.0,461697000.0,453800000.0,364100000.0,291300000.0,356000000.0,490718000.0,230200000.0,245500000.0,309100000.0,348400000.0,304400000.0,209400000.0,310200000.0,205000000.0,181300000.0,105700000.0,79700000.0,75900000.0,112200000.0,2400000.0
,capitalExpenditure,-169513000.0,-186276000.0,-190102000.0,-189712000.0,-197414000.0,-202935000.0,-204800000.0,-193953000.0,-205404000.0,-130353000.0,-61906000.0,-72263000.0,-191789000.0,-212024000.0,-190980000.0,-151788000.0,-181453000.0,-211979000.0,-156181000.0,-156000000.0,-234800000.0,-127700000.0,-78900000.0,-59300000.0,-47600000.0,-86500000.0
,freeCashFlow,1105335000.0,421018000.0,395884000.0,309992000.0,327295000.0,341091000.0,256897000.0,259800000.0,158700000.0,160900000.0,294100000.0,418455000.0,38400000.0,33500000.0,118100000.0,196600000.0,122900000.0,-2600000.0,154000000.0,49000000.0,-53500000.0,-22000000.0,800000.0,16600000.0,64600000.0,-84100000.0
