date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,41000000.0,35000000.0,52000000.0,28000000.0,94000000.0,47000000.0,28000000.0,36000000.0,0.0,136000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500000.0,47200000.0,260000000.0,107800000.0,155300000.0
,otherInvestingActivites,-13000000.0,-32000000.0,-2000000.0,3000000.0,0.0,-2000000.0,35000000.0,42000000.0,7000000.0,-5000000.0,4000000.0,-1000000.0,89000000.0,188000000.0,206000000.0,221000000.0,1208000000.0,425000000.0,832000000.0,515000000.0,488000000.0,184000000.0,1211800000.0,680000000.0,112800000.0,119500000.0,250700000.0,-665000000.0,-350400000.0,-25300000.0,-305500000.0,-247600000.0
,netCashUsedForInvestingActivites,-327000000.0,-1123000000.0,-462000000.0,-581000000.0,-365000000.0,-258000000.0,-246000000.0,-222000000.0,-161000000.0,-344000000.0,2000000.0,-98000000.0,-144000000.0,348000000.0,-71000000.0,-54000000.0,940000000.0,209000000.0,525000000.0,79000000.0,-794000000.0,-1101000000.0,-734200000.0,-733700000.0,-641500000.0,-631600000.0,-422900000.0,-767200000.0,-601200000.0,43800000.0,-452800000.0,-393100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-480000000.0,-423000000.0,-34000000.0,-730000000.0,-382000000.0,-69000000.0,-388000000.0,-71000000.0,-32000000.0,-880000000.0,-137000000.0,-250000000.0,-1288000000.0,0.0,0.0,-61000000.0,-1457000000.0,-272000000.0,-467000000.0,-501000000.0,-504000000.0,-376000000.0,-623700000.0,-461200000.0,-372500000.0,-314900000.0,-373200000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-25000000.0,-25000000.0,0.0,-81000000.0,-311000000.0,-260000000.0,-811000000.0,-15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-15000000.0,-58000000.0,-58000000.0,-35000000.0,-35000000.0,-37000000.0,-40000000.0,-58000000.0,-61000000.0,-40000000.0,-73000000.0,0.0,-18000000.0,0.0,0.0,-55000000.0,-73000000.0,-14000000.0,-6000000.0,-140000000.0,-187000000.0,-206000000.0,-198300000.0,-108600000.0,-99700000.0,-91200000.0,-82000000.0,-73800000.0,-69700000.0,-65700000.0,-65600000.0,-65400000.0
,otherFinancingActivites,-34000000.0,13000000.0,-63000000.0,-31000000.0,-40000000.0,-4000000.0,-26000000.0,-27000000.0,-2000000.0,-19000000.0,8000000.0,-9000000.0,-190000000.0,187000000.0,700000000.0,6000000.0,10000000.0,17000000.0,72000000.0,-16000000.0,5000000.0,-99000000.0,41300000.0,28900000.0,7400000.0,5200000.0,7300000.0,358600000.0,425800000.0,-274600000.0,159900000.0,162400000.0
,netCashUsedProvidedByFinancingActivities,-12000000.0,479000000.0,-180000000.0,-120000000.0,-88000000.0,-403000000.0,-254000000.0,-150000000.0,-55000000.0,-148000000.0,-144000000.0,32000000.0,705000000.0,166000000.0,-49000000.0,398000000.0,-1096000000.0,-382000000.0,-672000000.0,-698000000.0,-122000000.0,374000000.0,-253900000.0,202500000.0,106500000.0,208200000.0,-8300000.0,284800000.0,356100000.0,-340300000.0,94300000.0,97000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2000000.0,5000000.0,-16000000.0,43000000.0,-15000000.0,-75000000.0,-118000000.0,-8000000.0,5000000.0,-37000000.0,42000000.0,28000000.0,-40000000.0,104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,49000000.0,-2000000.0,-90000000.0,-104000000.0,-84000000.0,-330000000.0,-135000000.0,197000000.0,128000000.0,-159000000.0,187000000.0,170000000.0,-494000000.0,566000000.0,-68000000.0,128000000.0,-97000000.0,160000000.0,372000000.0,20000000.0,68000000.0,-119000000.0,-192500000.0,166500000.0,161200000.0,-45600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,567000000.0,518000000.0,520000000.0,603000000.0,707000000.0,791000000.0,1121000000.0,1256000000.0,1059000000.0,931000000.0,1134000000.0,947000000.0,777000000.0,1271000000.0,719000000.0,762000000.0,634000000.0,731000000.0,571000000.0,199000000.0,179000000.0,111000000.0,230200000.0,394300000.0,227800000.0,66600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,518000000.0,520000000.0,610000000.0,707000000.0,791000000.0,1121000000.0,1256000000.0,1059000000.0,931000000.0,1090000000.0,947000000.0,777000000.0,1271000000.0,705000000.0,787000000.0,634000000.0,731000000.0,571000000.0,199000000.0,179000000.0,111000000.0,230000000.0,422700000.0,227800000.0,66600000.0,112200000.0,0.0,75400000.0,73200000.0,85500000.0,82000000.0,55100000.0
,operatingCashFlow,386000000.0,637000000.0,568000000.0,554000000.0,384000000.0,406000000.0,510000000.0,577000000.0,339000000.0,370000000.0,287000000.0,208000000.0,-1019000000.0,-52000000.0,52000000.0,-216000000.0,55000000.0,335000000.0,521000000.0,639000000.0,984000000.0,608000000.0,795600000.0,697700000.0,696200000.0,377800000.0,465800000.0,484600000.0,247300000.0,284300000.0,362000000.0,323000000.0
,capitalExpenditure,-326000000.0,-426000000.0,-325000000.0,-393000000.0,-322000000.0,-260000000.0,-234000000.0,-209000000.0,-164000000.0,-196000000.0,-120000000.0,-99000000.0,-250000000.0,-254000000.0,-314000000.0,-297000000.0,-330000000.0,-305000000.0,-377000000.0,-475000000.0,-853000000.0,-1287000000.0,-1207800000.0,-878300000.0,-782800000.0,-810000000.0,-710600000.0,-177900000.0,-113900000.0,-150200000.0,-229200000.0,-228500000.0
,freeCashFlow,60000000.0,211000000.0,243000000.0,161000000.0,62000000.0,146000000.0,276000000.0,368000000.0,175000000.0,174000000.0,167000000.0,109000000.0,-1269000000.0,-306000000.0,-262000000.0,-513000000.0,-275000000.0,30000000.0,144000000.0,164000000.0,131000000.0,-679000000.0,-412200000.0,-180600000.0,-86600000.0,-432200000.0,-244800000.0,306700000.0,133400000.0,134100000.0,132800000.0,94500000.0
