date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-334900000.0,-225800000.0,-206800000.0,-311600000.0,-51500000.0,-2000000.0,-800000.0,-100000.0,-3100000.0,0.0,-204400000.0,0.0,-39400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122000000.0,0.0,48000000.0,38500000.0,32800000.0,30500000.0,26500000.0,11500000.0,5800000.0,4100000.0,9900000.0,10900000.0,8400000.0,5900000.0,3100000.0,3500000.0
,commonStockRepurchased,-41300000.0,-35000000.0,-40000000.0,-92500000.0,-246800000.0,-79100000.0,-105500000.0,-31000000.0,-75600000.0,-137700000.0,-23300000.0,0.0,-96600000.0,-193100000.0,-95100000.0,-62700000.0,-6200000.0,-5300000.0,0.0,-9900000.0,-142800000.0,-57400000.0,-82800000.0,-21800000.0,-5600000.0,-6600000.0,-200000.0
,dividendsPaid,-201400000.0,-186600000.0,-172300000.0,-157600000.0,-144000000.0,-133700000.0,-121200000.0,-109500000.0,-122300000.0,-90100000.0,-86700000.0,-78900000.0,-76900000.0,-78400000.0,-80100000.0,-80600000.0,-79900000.0,-78400000.0,-77800000.0,-77400000.0,-81200000.0,-82200000.0,-79700000.0,-73700000.0,-65300000.0,-58600000.0,-52600000.0
,otherFinancingActivites,-17100000.0,-24300000.0,-22700000.0,-16500000.0,-2700000.0,-205100000.0,7500000.0,6900000.0,14300000.0,6200000.0,9700000.0,1000000.0,800000.0,7300000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-244200000.0,-471000000.0,506500000.0,-214300000.0,-46800000.0,-371100000.0,-215600000.0,-130900000.0,-161700000.0,-198300000.0,45500000.0,49800000.0,93700000.0,-200400000.0,-139600000.0,-182100000.0,-55600000.0,-57200000.0,64700000.0,-273300000.0,-87500000.0,-115900000.0,-38600000.0,-105500000.0,-67600000.0,-102200000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2600000.0,1300000.0,-8200000.0,18300000.0,-27300000.0,-21200000.0,-20100000.0,-4100000.0,4100000.0,-1300000.0,5200000.0,5900000.0,-5800000.0,3100000.0,1100000.0,-900000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,77600000.0,-7000000.0,-186000000.0,-62600000.0,94100000.0,-310400000.0,-86800000.0,95700000.0,75400000.0,48900000.0,262200000.0,80300000.0,100700000.0,32200000.0,-65300000.0,-29300000.0,21700000.0,180800000.0,6600000.0,-41400000.0,50800000.0,-6100000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,259600000.0,182000000.0,189000000.0,375000000.0,437600000.0,343500000.0,653900000.0,740700000.0,645000000.0,569600000.0,520700000.0,258500000.0,178200000.0,77500000.0,45300000.0,110600000.0,125900000.0,220800000.0,40000000.0,33400000.0,74800000.0,24000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,182000000.0,189000000.0,375000000.0,437600000.0,343500000.0,653900000.0,740700000.0,645000000.0,569600000.0,520700000.0,258500000.0,178200000.0,77500000.0,45300000.0,110600000.0,139900000.0,104200000.0,40000000.0,33400000.0,74800000.0,24000000.0,30100000.0,75200000.0,134400000.0,87000000.0,38900000.0,44200000.0
,operatingCashFlow,648000000.0,591600000.0,517100000.0,379000000.0,398200000.0,331100000.0,391500000.0,381800000.0,349100000.0,335000000.0,266200000.0,397700000.0,319200000.0,335200000.0,139900000.0,184100000.0,185000000.0,243600000.0,179400000.0,199300000.0,123800000.0,176000000.0,190400000.0,148600000.0,189200000.0,152600000.0,121800000.0
,capitalExpenditure,-88400000.0,-93900000.0,-96200000.0,-79700000.0,-67200000.0,-77100000.0,-60300000.0,-58800000.0,-49100000.0,-55400000.0,-47300000.0,-29400000.0,-49400000.0,-55900000.0,-86800000.0,-73400000.0,-39100000.0,-27600000.0,-21900000.0,-28600000.0,-48600000.0,-92000000.0,-164500000.0,-81700000.0,-39100000.0,-38200000.0,-163200000.0
,freeCashFlow,559600000.0,497700000.0,420900000.0,299300000.0,331000000.0,254000000.0,331200000.0,323000000.0,300000000.0,279600000.0,218900000.0,368300000.0,269800000.0,279300000.0,53100000.0,110700000.0,145900000.0,216000000.0,157500000.0,170700000.0,75200000.0,84000000.0,25900000.0,66900000.0,150100000.0,114400000.0,-41400000.0
