date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,3050000000.0,3512000000.0,3078000000.0,3083000000.0,5026000000.0,3088000000.0,2590000000.0,4012000000.0,9013000000.0,12270000000.0,13352839000.0,15670925000.0,33421628000.0,26903770000.0,18710483000.0,15142559000.0,24484107000.0,23988256000.0,18067701000.0,24525010000.0,11871977000.0,8230769000.0,4068102000.0,2927323000.0,2296805000.0,1925136000.0,1328337000.0,537800000.0,441000000.0,704600000.0,291400000.0,330400000.0
,otherInvestingActivites,0.0,0.0,0.0,-19000000.0,41000000.0,16000000.0,144000000.0,122000000.0,-285000000.0,-517000000.0,909910000.0,0.0,-18098673000.0,-288318000.0,-8784000.0,-9696000.0,-8740000.0,-9955000.0,-15401000.0,499000.0,8297000.0,11196000.0,-8107000.0,-15491000.0,-45000.0,-23000.0,25000.0,0.0,-31700000.0,18000000.0,0.0,-246000000.0
,netCashUsedForInvestingActivites,1738000000.0,1267000000.0,1206000000.0,1202000000.0,2424000000.0,817000000.0,812000000.0,-6000000.0,4195000000.0,4295000000.0,5011364000.0,4976517000.0,0.0,-6310800000.0,-4806902000.0,-2188907000.0,-2332431000.0,-3872528000.0,-1918680000.0,-2177154000.0,-1089986000.0,-1351850000.0,-1047361000.0,-654689000.0,-1108946000.0,-1472957000.0,-1328469000.0,-925000000.0,-561800000.0,-241300000.0,-241000000.0,-293700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1029000000.0,-972000000.0,-683000000.0,-539000000.0,-2363000000.0,-619000000.0,-777000000.0,-1312000000.0,-1871000000.0,-1302000000.0,-3460203000.0,-4575512000.0,-8565390000.0,-11083911000.0,-9629277000.0,-8090926000.0,-4318116000.0,-4094385000.0,-3484385000.0,-4173487000.0,-2698879000.0,-2791650000.0,-2115300000.0,-1939400000.0,-1628300000.0,-1251500000.0,-1786600000.0,-27400000.0,0.0,-200000000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628405000.0,38897000.0,44221000.0,23249000.0,63390000.0,25806000.0,16322000.0,24273000.0,23683000.0,14616000.0,30708000.0,139037000.0,81471000.0,16338000.0,1986000.0,7100000.0,158000000.0,5400000.0,54700000.0,2300000.0
,commonStockRepurchased,-200000000.0,-106000000.0,-44000000.0,-330000000.0,-108000000.0,-303000000.0,-32000000.0,0.0,0.0,-50000000.0,-59150000.0,-26515000.0,-220784000.0,-745679000.0,-63562000.0,-372614000.0,-375030000.0,-82404000.0,-208945000.0,-8982000.0,-77955000.0,-24698000.0,0.0,0.0,0.0,0.0,-14411000.0,-15300000.0,0.0,0.0,-5400000.0,-18400000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1005000.0,-9818000.0,-42640000.0,-172753000.0,-162851000.0,-147247000.0,-132072000.0,-110999000.0,-97154000.0,-87112000.0,-80708000.0,-79764000.0,-85667000.0,-66841000.0,-60501000.0,-53179000.0,-45513000.0,-37300000.0,-28700000.0,-22600000.0,-16600000.0,-11500000.0
,otherFinancingActivites,-36000000.0,-18000000.0,-25000000.0,-70000000.0,-71000000.0,-92000000.0,-162000000.0,-254000000.0,-654000000.0,-593000000.0,0.0,-101497000.0,4200545000.0,78304000.0,-42515000.0,-1749395000.0,-3367414000.0,-4056000.0,1075816000.0,1268206000.0,269742000.0,1017488000.0,335852000.0,-106899000.0,614562000.0,1099689000.0,1015418000.0,100000.0,256900000.0,2500000.0,100000.0,136900000.0
,netCashUsedProvidedByFinancingActivities,-1265000000.0,-1096000000.0,-752000000.0,-611000000.0,-2542000000.0,-1014000000.0,-892000000.0,-1566000000.0,-2811000000.0,-1816000000.0,-3428225000.0,-4260858000.0,0.0,5283176000.0,4197465000.0,1276255000.0,1553931000.0,2993036000.0,1013653000.0,1476639000.0,450046000.0,981401000.0,359777000.0,188377000.0,646632000.0,1137192000.0,957480000.0,445400000.0,228200000.0,-20100000.0,37800000.0,125400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-429821000.0,-166582000.0,-260867000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,84000000.0,-197000000.0,134000000.0,-41000000.0,-2000000.0,-260000000.0,-476000000.0,268000000.0,357000000.0,-497000000.0,326489000.0,-1476540000.0,2016051000.0,-5545000.0,-6506000.0,-1682000.0,14717000.0,99199000.0,-31822000.0,21078000.0,403000.0,72802000.0,-5539000.0,15825000.0,-15902000.0,15318000.0,5448000.0,0.0,-100000.0,0.0,0.0,100000.0
,cashAtEndOfPeriod,167000000.0,83000000.0,280000000.0,146000000.0,187000000.0,522000000.0,782000000.0,1258000000.0,990000000.0,633000000.0,1129732000.0,803243000.0,2279783000.0,263732000.0,269277000.0,233046000.0,366236000.0,182417000.0,83218000.0,115040000.0,93962000.0,93559000.0,20757000.0,23181000.0,7356000.0,23258000.0,7940000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,83000000.0,280000000.0,146000000.0,187000000.0,522000000.0,782000000.0,1258000000.0,990000000.0,633000000.0,1130000000.0,803243000.0,2279783000.0,263732000.0,269277000.0,221710000.0,366236000.0,227544000.0,83218000.0,115040000.0,93962000.0,93559000.0,20757000.0,26296000.0,7356000.0,23258000.0,7940000.0,2492000.0,11200000.0,4400000.0,5100000.0,1300000.0,600000.0
,operatingCashFlow,-390000000.0,-368000000.0,-319000000.0,-630000000.0,-142000000.0,-55000000.0,-333000000.0,1829000000.0,-1027000000.0,-2976000000.0,-1256650000.0,-2192199000.0,0.0,1022079000.0,663510000.0,781144000.0,902475000.0,978691000.0,873205000.0,721593000.0,640343000.0,443251000.0,682045000.0,482137000.0,446412000.0,351083000.0,376437000.0,470900000.0,340500000.0,260700000.0,207000000.0,168900000.0
,capitalExpenditure,0.0,0.0,-1000000.0,-1000000.0,-1000000.0,-3000000.0,-13000000.0,-3000000.0,-7000000.0,-5000000.0,-4713000.0,-5860000.0,-10991000.0,-8216000.0,-10913000.0,-9356000.0,-8740000.0,-11089000.0,-15401000.0,-5551000.0,-16363000.0,-58700000.0,-22900000.0,-13700000.0,-9200000.0,-4900000.0,-4100000.0,-6800000.0,-9100000.0,-4700000.0,-5400000.0,-24500000.0
,freeCashFlow,-390000000.0,-368000000.0,-320000000.0,-631000000.0,-143000000.0,-58000000.0,-346000000.0,1826000000.0,-1034000000.0,-2981000000.0,-1261363000.0,-2198059000.0,-10991000.0,1013863000.0,652597000.0,771788000.0,893735000.0,967602000.0,857804000.0,716042000.0,623980000.0,384551000.0,659145000.0,468437000.0,437212000.0,346183000.0,372337000.0,464100000.0,331400000.0,256000000.0,201600000.0,144400000.0
