date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-91250000.0,0.0,0.0,-25000000.0,-27000000.0,-17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,31947000.0,33191000.0,31601000.0,29094000.0,28907000.0,27785000.0,31275000.0,39319000.0,30902000.0,32905000.0,51852000.0,21672000.0,31150000.0,36460000.0,37146000.0,23222000.0,16826000.0,19430000.0,13424000.0,8733000.0,10710000.0,7300000.0,4500000.0,2900000.0,1900000.0
,commonStockRepurchased,-48713000.0,-171316000.0,0.0,0.0,-5635000.0,-75255000.0,0.0,0.0,0.0,0.0,-41862000.0,-34585000.0,-103641000.0,-79728000.0,-16519000.0,-49452000.0,-16064000.0,0.0,-19623000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-136545000.0,-131855000.0,-121537000.0,-109551000.0,-102897000.0,-97643000.0,-76287000.0,-69776000.0,-68401000.0,-47961000.0,-40618000.0,-37308000.0,-34735000.0,-27052000.0,-19034000.0,-15776000.0,-14486000.0,-5187000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-1893000.0,-837000.0,-907000.0,-842000.0,442000.0,967000.0,1242000.0,-12911000.0,2198000.0,5151000.0,96000.0,-1450000.0,1213000.0,2964000.0,4271000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-56454000.0,-270817000.0,-90843000.0,-106299000.0,-91183000.0,-107146000.0,-43770000.0,-43368000.0,-35301000.0,-9905000.0,-30532000.0,-51671000.0,-106013000.0,-67356000.0,5864000.0,-42006000.0,-13724000.0,14243000.0,-6199000.0,8733000.0,5533000.0,5900000.0,3700000.0,-1800000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2604000.0,-410000.0,-4519000.0,9148000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-800000.0,-200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,65616000.0,-64770000.0,-30778000.0,4881000.0,34154000.0,-22901000.0,43767000.0,68267000.0,19388000.0,-76839000.0,17982000.0,-27935000.0,34561000.0,94552000.0,44423000.0,-20352000.0,22770000.0,13206000.0,-8849000.0,-26188000.0,29968000.0,-6200000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,260232000.0,194616000.0,259386000.0,290164000.0,285283000.0,251129000.0,274030000.0,230263000.0,161996000.0,142608000.0,219447000.0,201465000.0,229400000.0,194839000.0,100287000.0,55864000.0,76216000.0,53446000.0,40240000.0,49089000.0,75277000.0,45300000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,194616000.0,259386000.0,290164000.0,285283000.0,251129000.0,274030000.0,230263000.0,161996000.0,142608000.0,219447000.0,201465000.0,229400000.0,194839000.0,100287000.0,55864000.0,76216000.0,53446000.0,40240000.0,49089000.0,75277000.0,45309000.0,51500000.0,31900000.0,30200000.0,12000000.0
,operatingCashFlow,180767000.0,224405000.0,274580000.0,224442000.0,195840000.0,162637000.0,195110000.0,169479000.0,132516000.0,169899000.0,145058000.0,135651000.0,121818000.0,147372000.0,97891000.0,88050000.0,65632000.0,63096000.0,49133000.0,57153000.0,54996000.0,46700000.0,46000000.0,32500000.0,40300000.0
,capitalExpenditure,-55147000.0,-71131000.0,-54266000.0,-74302000.0,-78626000.0,-68154000.0,-73559000.0,-67861000.0,-102684000.0,-71930000.0,-48307000.0,-38032000.0,-38268000.0,-39574000.0,-28988000.0,-15383000.0,-12596000.0,-17983000.0,-30817000.0,-65274000.0,-27631000.0,-22500000.0,-29500000.0,-22000000.0,-6800000.0
,freeCashFlow,125620000.0,153274000.0,220314000.0,150140000.0,117214000.0,94483000.0,121551000.0,101618000.0,29832000.0,97969000.0,96751000.0,97619000.0,83550000.0,107798000.0,68903000.0,72667000.0,53036000.0,45113000.0,18316000.0,-8121000.0,27365000.0,24200000.0,16500000.0,10500000.0,33500000.0
