date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1681200000.0,-341500000.0,-6300000.0,-996200000.0,-21900000.0,-14400000.0,-577100000.0,-72100000.0,-72100000.0,-5100000.0,-968300000.0,-557200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12600000.0,7600000.0,199400000.0,4700000.0,24400000.0,66400000.0,47400000.0,10100000.0,2100000.0,7700000.0,3400000.0,8400000.0,249500000.0,281500000.0,103700000.0
,commonStockRepurchased,-70000000.0,-384700000.0,-704900000.0,-450500000.0,-658800000.0,-487400000.0,-411400000.0,-1000100000.0,-222800000.0,-279100000.0,0.0,-50000000.0,0.0,-4400000.0,0.0,-25400000.0,-97700000.0,-1100000.0,0.0,0.0,-77900000.0,-15200000.0,-18200000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-67300000.0,-186300000.0,-186300000.0,-137700000.0,-88800000.0,-78500000.0,-65300000.0,-58400000.0,-54600000.0,-51100000.0,-16200000.0,-23800000.0,0.0,0.0,-16800000.0,-67200000.0,-68000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-243000000.0,-152200000.0,-140300000.0,-152300000.0,-112500000.0,-76000000.0,-82000000.0,-67900000.0,-46600000.0,-37000000.0,-30700000.0,-48800000.0,-35500000.0,-12400000.0,0.0,700000.0,0.0,0.0,100000.0,0.0,700000.0,-24800000.0,0.0,300000.0,-3200000.0,-9300000.0,6800000.0
,netCashUsedProvidedByFinancingActivities,-411700000.0,-361900000.0,-1030500000.0,-742000000.0,-872900000.0,-156300000.0,-160800000.0,-698500000.0,-396100000.0,-372300000.0,-320700000.0,195200000.0,1006700000.0,-49800000.0,277400000.0,-347000000.0,166100000.0,-158600000.0,-295800000.0,-645500000.0,-523800000.0,2038000000.0,383800000.0,39000000.0,201600000.0,841900000.0,17600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,21500000.0,-9400000.0,-36400000.0,56300000.0,-34300000.0,-47000000.0,-30000000.0,17800000.0,2100000.0,-14600000.0,-9000000.0,34100000.0,-15700000.0,21500000.0,54900000.0,-59800000.0,46100000.0,-3300000.0,14100000.0,5600000.0,-12300000.0,16800000.0,25700000.0,18200000.0,9400000.0,13200000.0,-700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-195900000.0,-9400000.0,19400000.0,228800000.0,75000000.0,102500000.0,-43600000.0,-264500000.0,-352100000.0,100200000.0,100100000.0,-38100000.0,990800000.0,98600000.0,305400000.0,-377300000.0,415600000.0,77600000.0,4100000.0,-11200000.0,-8100000.0,76900000.0,17100000.0,0.0,-8100000.0,2100000.0,-23000000.0
,cashAtEndOfPeriod,1314500000.0,1510400000.0,1519800000.0,1500400000.0,1271600000.0,1196600000.0,1094100000.0,1137700000.0,1402200000.0,1754300000.0,1654100000.0,1554000000.0,1592100000.0,601300000.0,502700000.0,207600000.0,584900000.0,169300000.0,91700000.0,87600000.0,98800000.0,106900000.0,30000000.0,0.0,26000000.0,34100000.0,32000000.0
,cashAtBeginningOfPeriod,1510400000.0,1519800000.0,1500400000.0,1271600000.0,1196600000.0,1094100000.0,1137700000.0,1402200000.0,1754300000.0,1654100000.0,1554000000.0,1592100000.0,601300000.0,502700000.0,197300000.0,584900000.0,169300000.0,91700000.0,87600000.0,98800000.0,106900000.0,30000000.0,12900000.0,26000000.0,34100000.0,32000000.0,55000000.0
,operatingCashFlow,663100000.0,1284300000.0,1779800000.0,1783100000.0,1619300000.0,1271100000.0,927800000.0,820100000.0,729800000.0,790300000.0,621900000.0,-175200000.0,144200000.0,466900000.0,285300000.0,560800000.0,675900000.0,586300000.0,545100000.0,829800000.0,753100000.0,560300000.0,285400000.0,449400000.0,462600000.0,134600000.0,155700000.0
,capitalExpenditure,-452300000.0,-603900000.0,-677000000.0,-594500000.0,-528300000.0,-485800000.0,-424700000.0,-460600000.0,-458300000.0,-329500000.0,-193300000.0,-118800000.0,-167700000.0,-202200000.0,-347600000.0,-568400000.0,-429000000.0,-375600000.0,-272600000.0,-267000000.0,-322300000.0,-2870000000.0,-679600000.0,-520100000.0,-682800000.0,-993800000.0,-191100000.0
,freeCashFlow,210800000.0,680400000.0,1102800000.0,1188600000.0,1091000000.0,785300000.0,503100000.0,359500000.0,271500000.0,460800000.0,428600000.0,-294000000.0,-23500000.0,264700000.0,-62300000.0,-7600000.0,246900000.0,210700000.0,272500000.0,562800000.0,430800000.0,-2309700000.0,-394200000.0,-70700000.0,-220200000.0,-859200000.0,-35400000.0
