date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY
,netCashUsedForInvestingActivites,-31974000000.0,-19580000000.0,-11333000000.0,-3155000000.0,-15341000000.0,4026000000.0,3293000000.0,-1939000000.0,-7467000000.0,-12768000000.0,-7028000000.0,-10655000000.0,11047378547.0,-39896887712.0,-21689666779.0,-17961978982.0,-3362594489.0,10549914.0,-9291277259.0,2372639264.0,10921413341.0,-15248933353.0,-8292946442.0,-27386987748.0,-11167892977.0,-9624949806.0,-18676044907.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-6562000000.0,-4765000000.0,-1467000000.0,-2702000000.0,0.0,-500000000.0,-406000000.0,-1354000000.0,-1600000000.0,0.0,-510000000.0,-253000000.0,-150312650.0,-483397976.0,-425221586.0,-898571260.0,-399902463.0,-751681393.0,-850467290.0,-299952389.0,-149253731.0,-10004414.0,-235067140.0,-534995071.0,-980602007.0,-292999599.0,-183010956.0
,commonStockIssued,0.0,54000000.0,88000000.0,149000000.0,137000000.0,51000000.0,133000000.0,122000000.0,88000000.0,129000000.0,197000000.0,1087000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-76000000.0,-90000000.0,-1291000000.0,-940000000.0,0.0,-1371000000.0,-425000000.0,-875000000.0,-396000000.0,-5000000.0,-3000000.0,-282000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-2475000000.0,-2752000000.0,-2582000000.0,-2010000000.0,-2219000000.0,-2135000000.0,-1851000000.0,-1896000000.0,-1419000000.0,-1661000000.0,-1175000000.0,-1312000000.0,-1482683983.0,-1396272822.0,-1163469090.0,-955248554.0,-874177030.0,-747725175.0,-668224299.0,-647516267.0,-630520865.0,-617036928.0,-574934403.0,-510069004.0,-454849498.0,-418953286.0,-374002435.0
,otherFinancingActivites,-8113000000.0,-1235000000.0,2198000000.0,-96000000.0,2634000000.0,-1032000000.0,-116000000.0,-829000000.0,-710000000.0,-352000000.0,-350000000.0,-113000000.0,2037037036.0,122031974.0,-93122405.0,-231432282.0,1086320410.0,-158248713.0,-1320872274.0,785589589.0,-869631434.0,1257025158.0,-1026855997.0,-2942965779.0,0.0,133851.0,0.0
,netCashUsedProvidedByFinancingActivities,-10304000000.0,-2612000000.0,2737000000.0,1996000000.0,7975000000.0,66000000.0,-465000000.0,-4832000000.0,-2037000000.0,13757000000.0,21626000000.0,-63000000.0,-10359547860.0,57638000000.0,21287000000.0,24052426497.0,959522068.0,7788474219.0,13629283489.0,-11707665450.0,-8201340238.0,10370016184.0,5657971909.0,28427967892.0,17407357860.0,10475036809.0,17393886108.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,47000000.0,-450000000.0,227000000.0,-803000000.0,1372000000.0,5484000000.0,2396000000.0,1480000000.0,-489000000.0,697000000.0,-601000000.0,-1255000000.0,550745551.0,-2606000000.0,-167000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8605000000.0,6661000000.0,9543000000.0,946000000.0,-8642000000.0,11909000000.0,2297000000.0,6142000000.0,265000000.0,2258000000.0,7413000000.0,821000000.0,5484607984.0,1191940214.0,46000224.0,-193647420.0,90221897.0,-1185546617.0,241433021.0,1315664181.0,-274139507.0,-543033691.0,0.0,0.0,1434113712.0,159014857.0,135263.0
,cashAtEndOfPeriod,57408000000.0,48803000000.0,42142000000.0,32599000000.0,31653000000.0,40295000000.0,28386000000.0,26083000000.0,19941000000.0,19626000000.0,17368000000.0,9955000000.0,9134199134.0,3649607417.0,2458207113.0,2412327311.0,2605462082.0,2514835817.0,3700934579.0,3459768291.0,2144380140.0,2419008386.0,0.0,0.0,3345819398.0,1910989158.0,0.0
,cashAtBeginningOfPeriod,48803000000.0,42142000000.0,32599000000.0,31653000000.0,40295000000.0,28386000000.0,26089000000.0,19941000000.0,19676000000.0,17368000000.0,9955000000.0,9134000000.0,3649591150.0,2457667203.0,2412206889.0,2605974731.0,2515240185.0,3700382434.0,3459501558.0,2144104110.0,2418519647.0,2962042077.0,2651026393.0,3346007605.0,1911705686.0,1751974301.0,2850940078.0
,operatingCashFlow,50836000000.0,29303000000.0,17912000000.0,2908000000.0,-2648000000.0,2333000000.0,-2927000000.0,11433000000.0,10258000000.0,572000000.0,-6584000000.0,12794000000.0,4246031746.0,-13942862548.0,615954224.0,-6285275711.0,2494513533.0,-8985889490.0,-4096573209.0,10650690367.0,-2994212610.0,4336030602.0,2945979318.0,-1735952683.0,-4804013378.0,-690938295.0,126065197.0
,capitalExpenditure,-1032000000.0,-1128000000.0,-886000000.0,-791000000.0,-620000000.0,-524000000.0,-737000000.0,-636000000.0,-679000000.0,-640000000.0,-481000000.0,-380000000.0,-430495430.0,-374609781.0,-583417480.0,-472310780.0,-304803706.0,-254516682.0,-384735202.0,-398349468.0,-345720378.0,-328968663.0,-571075783.0,-538938178.0,-410702341.0,-339981261.0,-246043555.0
,freeCashFlow,49804000000.0,28175000000.0,17026000000.0,2117000000.0,-3268000000.0,1809000000.0,-3664000000.0,10797000000.0,9579000000.0,-68000000.0,-7065000000.0,12414000000.0,3815536316.0,-14317472329.0,32536744.0,-6757586491.0,2189709827.0,-9240406172.0,-4481308411.0,10252340899.0,-3339932988.0,4007061939.0,2374903535.0,-2274890861.0,-5214715719.0,-1030919556.0,-119978358.0
