date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY
,otherInvestingActivites,0.0,0.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43227000.0,2470000.0,-2415000.0,0.0,0.0,1100000.0,0.0,-1000000.0,0.0,0.0,-20800000.0,200000.0,-300000.0,-2400000.0,200000.0
,netCashUsedForInvestingActivites,-52590000.0,-134787000.0,-98842000.0,-112035000.0,-169471000.0,-437180000.0,-419472000.0,-377645000.0,-306044000.0,-482771000.0,-191896000.0,-162486000.0,-246391000.0,-226854000.0,-187016000.0,-139258000.0,-152596000.0,-142929000.0,-24717000.0,-59960000.0,-96400000.0,-76042000.0,-98700000.0,-94400000.0,27700000.0,-57200000.0,-32100000.0,-36200000.0,-11800000.0,-35000000.0,-22300000.0,-10700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-300000000.0,0.0,0.0,0.0,0.0,0.0,-27045000.0,0.0,-120000000.0,-109000000.0,-56000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693000.0,1880000.0,1726000.0,5277000.0,8320000.0,23062000.0,31969000.0,9329000.0,19147000.0,10897000.0,0.0,6246000.0,3000000.0,4500000.0,3500000.0,1700000.0,700000.0,900000.0,1400000.0,400000.0,400000.0,7700000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-100459000.0,-590384000.0,0.0,-19358000.0,-17491000.0,-49520000.0,0.0,-54929000.0,0.0,0.0,0.0,0.0,-13337000.0,-9524000.0,-141000.0,2700000.0,-8057000.0,-8500000.0,-23300000.0,0.0,0.0,-8600000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,-44220000.0,-94138000.0,-106454000.0,-109742000.0,-90885000.0,-74515000.0,-48707000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-2299000.0,-1444000.0,-1702000.0,-3004000.0,247000.0,3932000.0,4279000.0,2475000.0,1320000.0,1741000.0,2523000.0,6770000.0,8023000.0,7372000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-1699000.0,-2299000.0,-5628000.0,-45922000.0,-97142000.0,-157001000.0,45360000.0,-180345000.0,-118443000.0,55122000.0,-167086000.0,-104597000.0,-17433000.0,18861000.0,35692000.0,54890000.0,51249000.0,327000.0,-42777000.0,683000.0,54400000.0,25608000.0,38700000.0,35800000.0,-44500000.0,40300000.0,1400000.0,800000.0,-2600000.0,300000.0,300000.0,7700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-3997000.0,-1087000.0,-8154000.0,1602000.0,-8951000.0,-11706000.0,-8366000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,78361000.0,19396000.0,-76057000.0,-19877000.0,64958000.0,-45479000.0,339284000.0,-29119000.0,14407000.0,-139077000.0,82868000.0,151151000.0,-15910000.0,882000.0,-80000.0,9527000.0,-1615000.0,-47805000.0,55727000.0,563000.0,-1100000.0,2634000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,373655000.0,354259000.0,430316000.0,450193000.0,385235000.0,430714000.0,91430000.0,120549000.0,106142000.0,245219000.0,162351000.0,11200000.0,27110000.0,26228000.0,26308000.0,16781000.0,18396000.0,66201000.0,10474000.0,9900000.0,11001000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,373655000.0,354259000.0,430316000.0,450193000.0,385235000.0,430714000.0,91430000.0,120549000.0,106142000.0,245219000.0,162351000.0,11200000.0,27110000.0,26228000.0,26308000.0,16781000.0,18396000.0,66201000.0,10474000.0,9911000.0,11000000.0,8367000.0,9100000.0,23000000.0,9400000.0,12900000.0,26500000.0,34000000.0,23300000.0,40100000.0,37800000.0,23900000.0
,operatingCashFlow,136647000.0,157569000.0,36567000.0,136478000.0,340522000.0,560408000.0,721762000.0,528871000.0,438894000.0,288572000.0,441850000.0,418234000.0,247914000.0,208875000.0,151244000.0,93895000.0,99732000.0,94797000.0,123221000.0,59840000.0,40900000.0,53068000.0,59300000.0,44600000.0,30500000.0,13400000.0,17000000.0,27900000.0,25100000.0,17800000.0,24400000.0,16900000.0
,capitalExpenditure,-60687000.0,-147684000.0,-109467000.0,-93680000.0,-112392000.0,-199970000.0,-386883000.0,-382531000.0,-300598000.0,-235028000.0,-185262000.0,-175021000.0,-209301000.0,-208696000.0,-192351000.0,-96027000.0,-83992000.0,-42542000.0,-34552000.0,-57661000.0,-101600000.0,-80758000.0,-102000000.0,-94400000.0,-79600000.0,-57200000.0,-32100000.0,-15400000.0,-12000000.0,-34600000.0,-19900000.0,-11500000.0
,freeCashFlow,75960000.0,9885000.0,-72900000.0,42798000.0,228130000.0,360438000.0,334879000.0,146340000.0,138296000.0,53544000.0,256588000.0,243213000.0,38613000.0,179000.0,-41107000.0,-2132000.0,15740000.0,52255000.0,88669000.0,2179000.0,-60700000.0,-27690000.0,-42700000.0,-49800000.0,-49100000.0,-43800000.0,-15100000.0,12500000.0,13100000.0,-16800000.0,4500000.0,5400000.0
