date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4112956000.0,-3071616000.0,-2690164000.0,-2686857000.0,-2497585000.0,-1959458000.0,-2035075000.0,-1359377000.0,-1016081000.0,-1011458000.0,-1410500000.0,-1293026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,220365000.0,0.0,0.0,0.0,0.0,0.0,17982000.0,22275000.0,15103000.0,44729000.0,14725000.0,96719000.0,12997000.0,14932000.0,11936000.0,2200000.0,4900000.0,3200000.0,4300000.0,2600000.0,900000.0
,commonStockRepurchased,-634057000.0,-233523000.0,-503159000.0,-290881000.0,-392772000.0,-56888000.0,-90754000.0,-15377000.0,-505000.0,-49102000.0,-588000.0,-1473000.0,-1994000.0,-1818000.0,-109845000.0,-118767000.0,-20241000.0,-25565000.0,-31087000.0,-71767000.0,-33232000.0,-16700000.0,-3300000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-56588000.0,-63641000.0,-61704000.0,-38587000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-1718000.0,-6131000.0,-3501000.0,879000.0,-2385000.0,-2332000.0,-37000.0,24450000.0,5776000.0,2678000.0,5274000.0,22817000.0,25783000.0,16223000.0,19873000.0,3940000.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,-100000.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-753311000.0,-258514000.0,-214301000.0,-872920000.0,-442260000.0,325268000.0,952234000.0,230408000.0,604567000.0,-111100000.0,-470992000.0,23205000.0,-29008000.0,-88240000.0,222268000.0,-142883000.0,115049000.0,395178000.0,33098000.0,168629000.0,78065000.0,171800000.0,-19100000.0,136600000.0,51400000.0,34400000.0,34600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,76961000.0,103233000.0,469366000.0,79114000.0,-285278000.0,332678000.0,-186657000.0,-5852000.0,-127516000.0,-132720000.0,-768658000.0,174223000.0,733158000.0,267813000.0,-56695000.0,223385000.0,155612000.0,322914000.0,-80503000.0,20980000.0,65376000.0,16400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1396604000.0,1319643000.0,1182195000.0,712829000.0,633715000.0,918993000.0,586315000.0,772972000.0,778824000.0,906340000.0,1039060000.0,1807718000.0,1633495000.0,900337000.0,632524000.0,689219000.0,580863000.0,425251000.0,102337000.0,182840000.0,161860000.0,96500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1319643000.0,1216410000.0,712829000.0,633715000.0,918993000.0,586315000.0,772972000.0,778824000.0,906340000.0,1039060000.0,1807718000.0,1633495000.0,900337000.0,632524000.0,689219000.0,465834000.0,425251000.0,102337000.0,182840000.0,161860000.0,96484000.0,80100000.0,147600000.0,22900000.0,27800000.0,38000000.0,32300000.0
,operatingCashFlow,1008117000.0,437661000.0,602401000.0,959719000.0,148771000.0,60182000.0,313200000.0,-568963000.0,-168962000.0,52850000.0,-146284000.0,283191000.0,826796000.0,330469000.0,-104454000.0,334696000.0,111612000.0,-46071000.0,-94105000.0,-148379000.0,-16863000.0,-120900000.0,-46700000.0,-6900000.0,-53800000.0,-46500000.0,-29500000.0
,capitalExpenditure,698000.0,2416000.0,-966000.0,-710000.0,-1133000.0,-2624000.0,-2089000.0,-26155000.0,-14495000.0,-9553000.0,-4830000.0,-2712000.0,-8158000.0,-14975000.0,-41740000.0,-43029000.0,-20408000.0,-15475000.0,-14170000.0,-15020000.0,-9415000.0,-19400000.0,-2800000.0,-5300000.0,-3600000.0,-2500000.0,-3000000.0
,freeCashFlow,898553000.0,350690000.0,574169000.0,930847000.0,120345000.0,50735000.0,298126000.0,-595530000.0,-183457000.0,43297000.0,-151114000.0,280479000.0,818638000.0,315494000.0,-146194000.0,291667000.0,91204000.0,-61546000.0,-108275000.0,-163399000.0,-26278000.0,-140300000.0,-49500000.0,-12200000.0,-57400000.0,-49000000.0,-32500000.0
