date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2011-01-28_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-105000000.0,-6000000.0,-943000000.0,-138000000.0,-127000000.0,-1085000000.0,-114000000.0,-115000000.0,-111000000.0,0.0,-84000000.0,-400000000.0,-17000000.0,0.0,-19611000.0,-109596000.0,-5102000.0,-13213000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,94594000.0,22858000.0,47094000.0,46257000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-469000000.0,-360000000.0,-288000000.0,-539000000.0,-854000000.0,-677000000.0,-697000000.0,-1225000000.0,-2253000000.0,-929000000.0,-1004000000.0,50000000.0,-262000000.0,-650500000.0,-1533800000.0,22900000.0,47100000.0,0.0,31300000.0,36100000.0,45900000.0,264600000.0,15700000.0,0.0,3100000.0
,dividendsPaid,-108000000.0,-423000000.0,-400000000.0,-368000000.0,-358000000.0,-349000000.0,-317000000.0,-302000000.0,-300000000.0,-271000000.0,0.0,-271000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-132000000.0,-170000000.0,4000000.0,-110000000.0,942000000.0,-10000000.0,274000000.0,320000000.0,0.0,99000000.0,686000000.0,31000000.0,0.0,0.0,0.0,0.0,0.0,-185000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,347000000.0,-1031000000.0,-1909000000.0,-808000000.0,-1030000000.0,-1503000000.0,-995000000.0,-827000000.0,-1273000000.0,-2413000000.0,-989000000.0,-989000000.0,30000000.0,-273000000.0,324800000.0,-1617700000.0,32200000.0,33800000.0,-316281000.0,308800000.0,312600000.0,266100000.0,541500000.0,16900000.0,294500000.0,125700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1548000000.0,-211000000.0,-374000000.0,234000000.0,367000000.0,-700000000.0,436000000.0,434000000.0,-668000000.0,-1072000000.0,10000000.0,10000000.0,1624000000.0,-14000000.0,-8600000.0,62300000.0,10100000.0,4000000.0,22663000.0,-16600000.0,-16900000.0,111000000.0,9800000.0,-41300000.0,0.0,6100000.0
,cashAtEndOfPeriod,2271000000.0,723000000.0,934000000.0,1308000000.0,1074000000.0,707000000.0,1407000000.0,971000000.0,537000000.0,1205000000.0,2277000000.0,1205000000.0,1791000000.0,167000000.0,180400000.0,189300000.0,127100000.0,117000000.0,112748000.0,90400000.0,107100000.0,124000000.0,12800000.0,2700000.0,0.0,9100000.0
,cashAtBeginningOfPeriod,723000000.0,934000000.0,1308000000.0,1074000000.0,707000000.0,1407000000.0,971000000.0,537000000.0,1205000000.0,2277000000.0,2267000000.0,-10000000.0,167000000.0,181000000.0,189000000.0,127000000.0,117000000.0,113000000.0,90085000.0,107000000.0,124000000.0,13000000.0,3000000.0,44000000.0,8900000.0,3000000.0
,operatingCashFlow,1338000000.0,1657000000.0,2107000000.0,1691000000.0,2153000000.0,1484000000.0,2024000000.0,1884000000.0,1265000000.0,2143000000.0,1756000000.0,1756000000.0,2234000000.0,1701000000.0,1234400000.0,3099400000.0,881700000.0,947700000.0,754461000.0,669600000.0,541800000.0,372100000.0,110200000.0,230700000.0,-50200000.0,105200000.0
,capitalExpenditure,-334000000.0,-855000000.0,-578000000.0,-672000000.0,-768000000.0,-690000000.0,-682000000.0,-643000000.0,-785000000.0,-927000000.0,-801000000.0,-801000000.0,-666000000.0,-1014000000.0,-1541683000.0,-1142247000.0,-799417000.0,-889598000.0,-831599000.0,-716000000.0,-662000000.0,-481000000.0,-625400000.0,-248900000.0,-202700000.0,-223400000.0
,freeCashFlow,1004000000.0,802000000.0,1529000000.0,1019000000.0,1385000000.0,794000000.0,1342000000.0,1241000000.0,480000000.0,1216000000.0,955000000.0,955000000.0,1568000000.0,687000000.0,-307300000.0,1957200000.0,82300000.0,58100000.0,-77138000.0,-46400000.0,-120200000.0,-108900000.0,-515200000.0,-18200000.0,-252900000.0,-118200000.0
