date,,2020-12-31_FY,2019-12-31_FY,2019-03-25_FY,2018-12-31_FY,2017-12-31_FY,2017-03-17_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-07-31_FY,2004-12-31_FY,2004-07-31_FY,2003-12-31_FY,2003-07-31_FY,2002-12-31_FY,2002-07-31_FY,2001-12-31_FY,2001-07-31_FY,2000-12-31_FY,2000-07-31_FY,1999-12-31_FY,1999-07-31_FY,1998-07-31_FY
,netCashUsedForInvestingActivites,-314100000.0,-267600000.0,-61000000.0,-196600000.0,-119400000.0,-39000000.0,-151500000.0,97900000.0,-57047000.0,41740000.0,-53299000.0,-89750000.0,-115468000.0,-59602000.0,-24980234.0,-14694391.0,-22150399.0,-42919405.0,-60300000.0,-43716512.0,-30300000.0,-4941955.0,-4700000.0,-2159626.0,-400000.0,-7425319.0,-3400000.0,-300691.0,-3300000.0,-477231.0,-1100000.0,-200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-100500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,0.0,35500000.0,20700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,8300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51800346000.0,0.0,0.0,0.0,2681794.0,0.0,1343746.0,0.0,455627.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-5500000.0,3100000.0,0.0,3900000.0,242600000.0,0.0,7400000.0,84000000.0,0.0,3100000.0,1200000.0,21200000.0,8400000.0,127500000.0,6800000.0,203500000.0,16500000.0,6000000.0,85600000.0,0.0,41300000.0,0.0,2500000.0,0.0,5700000.0,0.0,3000000.0,0.0,5100000.0,0.0,1700000.0,700000.0
,dividendsPaid,-23900000.0,-15600000.0,0.0,-7800000.0,-6000000.0,0.0,-5400000.0,-10600000.0,-14400000.0,-27700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-15600000.0,-17000000.0,-2000000.0,-8800000.0,-97600000.0,-18000000.0,-12800000.0,40400000.0,-28705000.0,-23260000.0,4155000.0,8153000.0,10142000.0,77988000.0,-4337012.0,-3284664.0,23172805.0,48082749.0,85600000.0,49437554.0,41300000.0,15169614.0,2500000.0,2681794.0,5700000.0,1337127.0,3000000.0,448900.0,5100000.0,0.0,1700000.0,700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1000000.0,1000000.0,0.0,-3300000.0,2100000.0,0.0,-2100000.0,-4400000.0,-3375000.0,-1500000.0,1133000.0,-1800000.0,1330000.0,2910000.0,0.0,0.0,0.0,-1096991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,37700000.0,-23200000.0,-18000000.0,5200000.0,-51400000.0,-21000000.0,-30700000.0,193900000.0,-53700000.0,-460700000.0,424000000.0,66300000.0,-15800000.0,125700000.0,-500000.0,-400000.0,-1700000.0,-24300000.0,18000000.0,4145888000.0,8800000.0,0.0,-3400000.0,199333.0,3800000.0,-23988.0,-1400000.0,-122936.0,1000000.0,-876404.0,500000.0,0.0
,cashAtEndOfPeriod,220500000.0,182800000.0,0.0,206000000.0,200800000.0,0.0,252200000.0,282900000.0,87400000.0,142700000.0,603500000.0,179500000.0,113100000.0,129000000.0,3100000.0,2500000.0,4100000.0,4700000.0,27800000.0,13127463000.0,9700000.0,0.0,600000.0,487324.0,4100000.0,47372.0,400000.0,75737.0,1800000.0,1081278.0,800000.0,0.0
,cashAtBeginningOfPeriod,182800000.0,206000000.0,224000000.0,200800000.0,252200000.0,273000000.0,282900000.0,89000000.0,141100000.0,603400000.0,179500000.0,113200000.0,128900000.0,3300000.0,3600000.0,2900000.0,5800000.0,29000000.0,9800000.0,8981575000.0,900000.0,0.0,4000000.0,287991.0,300000.0,71360.0,1800000.0,198673.0,800000.0,1957682.0,300000.0,0.0
,operatingCashFlow,368400000.0,260400000.0,47000000.0,213900000.0,163500000.0,38000000.0,135700000.0,60000000.0,77400000.0,63300000.0,-67500000.0,162600000.0,97600000.0,78200000.0,55900000.0,-34200000.0,-19800000.0,-3400000.0,-7200000.0,0.0,-2200000.0,0.0,-1200000.0,-322835.0,-1500000.0,6064205.0,-900000.0,-271144.0,-800000.0,-399173.0,-200000.0,-500000.0
,capitalExpenditure,-300900000.0,-263600000.0,0.0,-221500000.0,-162500000.0,0.0,-146500000.0,-163000000.0,-52341000.0,-38295000.0,-38815000.0,-230000000.0,-107200000.0,-76900000.0,-66800000.0,-69100000.0,-106200000.0,-57944692000.0,-53200000.0,0.0,-21200000.0,0.0,-4400000.0,-19076.0,-700000.0,-375508.0,-3100000.0,-271581.0,-3300000.0,-15000.0,-1100000.0,-100000.0
,freeCashFlow,67500000.0,-3200000.0,47000000.0,-7600000.0,1000000.0,38000000.0,-10800000.0,-103100000.0,-111400000.0,-186100000.0,-437600000.0,-67400000.0,-9600000.0,1300000.0,-10900000.0,-103300000.0,-126000000.0,-65800000.0,-60400000.0,0.0,-23400000.0,0.0,-5600000.0,-341911.0,-2200000.0,5688697.0,-4000000.0,-542725.0,-4100000.0,-414173.0,-1300000.0,-600000.0
