date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-269000000.0,-1300000000.0,-1569000000.0,-1391000000.0,-3498000000.0,-1739000000.0,-860000000.0,-828000000.0,-4768000000.0,-1487000000.0,-834000000.0,-593000000.0,-7197000000.0,-434000000.0,1107000000.0,225000000.0,55000000.0,-1267000000.0,-480000000.0,459000000.0,-4914000000.0,-1085000000.0,-1046000000.0,-853000000.0,-2980000000.0,-2556000000.0,-1542000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2278000000.0,-1507000000.0,-1008000000.0,-1424000000.0,-1938000000.0,-6947000000.0,-2095000000.0,-845000000.0,-2488000000.0,-517000000.0,-576000000.0,-6318000000.0,-696000000.0,-875000000.0,-5391000000.0,-2670000000.0,-4533000000.0,-839000000.0,-3017000000.0,-4268000000.0,-2770000000.0,-1563000000.0,-2144000000.0,-752000000.0,-375000000.0,-950000000.0,-275000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,2000000.0,66000000.0,298000000.0,108000000.0,0.0,0.0,0.0,1000000.0,128000000.0,32000000.0,23000000.0,164000000.0,80000000.0,53000000.0,25000000.0,25000000.0,246000000.0,94000000.0,142000000.0,100000000.0,66000000.0,67000000.0
,commonStockRepurchased,-42000000.0,-535000000.0,-732000000.0,-47000000.0,-132000000.0,-605000000.0,-1062000000.0,-512000000.0,-35000000.0,-30000000.0,-26000000.0,-10000000.0,-47000000.0,-1224000000.0,-1433000000.0,0.0,0.0,-576000000.0,-169000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-806000000.0,-796000000.0,-789000000.0,-769000000.0,-733000000.0,-685000000.0,-620000000.0,-554000000.0,-476000000.0,-427000000.0,-175000000.0,-140000000.0,-428000000.0,-436000000.0,-485000000.0,-490000000.0,-485000000.0,-480000000.0,-482000000.0,-482000000.0,-447000000.0,-418000000.0,-306000000.0,-302000000.0,-291000000.0,-237000000.0,-210000000.0
,otherFinancingActivites,-192000000.0,-19000000.0,-6000000.0,-92000000.0,-45000000.0,-225000000.0,-387000000.0,-193000000.0,-47000000.0,-21000000.0,-42000000.0,-157000000.0,41000000.0,0.0,-131000000.0,-40000000.0,-398000000.0,-102000000.0,-95000000.0,-91000000.0,140000000.0,-96000000.0,-50000000.0,6000000.0,-40000000.0,-100000000.0,-235000000.0
,netCashUsedProvidedByFinancingActivities,-2700000000.0,-2389000000.0,-2046000000.0,-399000000.0,982000000.0,-1601000000.0,-2086000000.0,-1688000000.0,-795000000.0,742000000.0,-588000000.0,-3376000000.0,4859000000.0,-2252000000.0,-2304000000.0,-2377000000.0,-2435000000.0,591000000.0,-1732000000.0,-2098000000.0,3394000000.0,-706000000.0,-546000000.0,-346000000.0,1280000000.0,341000000.0,291000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-8000000.0,1000000.0,-40000000.0,18000000.0,21000000.0,-71000000.0,-52000000.0,-13000000.0,-6000000.0,-9000000.0,-28000000.0,62000000.0,-92000000.0,92000000.0,30000000.0,-95000000.0,225000000.0,143000000.0,-32000000.0,-49000000.0,-165000000.0,-17000000.0,0.0,3000000.0,1000000.0,9000000.0,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2000000.0,-78000000.0,-429000000.0,-15000000.0,-17000000.0,-831000000.0,79000000.0,500000000.0,-2692000000.0,1921000000.0,181000000.0,748000000.0,239000000.0,-719000000.0,-17000000.0,-955000000.0,233000000.0,1289000000.0,-150000000.0,26000000.0,745000000.0,-80000000.0,79000000.0,46000000.0,40000000.0,42000000.0,28000000.0
,cashAtEndOfPeriod,595000000.0,511000000.0,589000000.0,1018000000.0,1033000000.0,1050000000.0,1881000000.0,1802000000.0,1302000000.0,3994000000.0,2073000000.0,1892000000.0,1144000000.0,905000000.0,1624000000.0,1641000000.0,2596000000.0,2363000000.0,1074000000.0,1224000000.0,1198000000.0,453000000.0,477000000.0,398000000.0,352000000.0,312000000.0,270000000.0
,cashAtBeginningOfPeriod,511000000.0,589000000.0,1018000000.0,1033000000.0,1050000000.0,1881000000.0,1802000000.0,1302000000.0,3994000000.0,2073000000.0,1892000000.0,1144000000.0,905000000.0,1624000000.0,1641000000.0,2596000000.0,2363000000.0,1074000000.0,1224000000.0,1198000000.0,453000000.0,533000000.0,398000000.0,352000000.0,312000000.0,270000000.0,242000000.0
,operatingCashFlow,3063000000.0,3610000000.0,3226000000.0,1757000000.0,2478000000.0,2580000000.0,3077000000.0,3028000000.0,2967000000.0,2675000000.0,1631000000.0,4655000000.0,2669000000.0,1887000000.0,1223000000.0,1510000000.0,2388000000.0,1822000000.0,2094000000.0,1714000000.0,2430000000.0,1728000000.0,1671000000.0,1242000000.0,1739000000.0,2248000000.0,1275000000.0
,capitalExpenditure,-751000000.0,-1276000000.0,-1572000000.0,-1391000000.0,-1348000000.0,-1487000000.0,-1366000000.0,-1198000000.0,-1383000000.0,-1159000000.0,-775000000.0,-534000000.0,-1002000000.0,-1292000000.0,-1073000000.0,-1172000000.0,-1328000000.0,-1166000000.0,-1009000000.0,-1049000000.0,-1352000000.0,-1139000000.0,-1049000000.0,-1111000000.0,-1394000000.0,-1518000000.0,-1114000000.0
,freeCashFlow,2312000000.0,2334000000.0,1654000000.0,366000000.0,1130000000.0,1093000000.0,1711000000.0,1830000000.0,1584000000.0,1516000000.0,856000000.0,4121000000.0,1667000000.0,595000000.0,150000000.0,338000000.0,1060000000.0,656000000.0,1085000000.0,665000000.0,1078000000.0,589000000.0,622000000.0,131000000.0,345000000.0,730000000.0,161000000.0
