date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2016-12-25_FY,2015-12-27_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2011-12-25_FY,2010-12-26_FY,2009-12-27_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2005-12-25_FY,2004-12-26_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,1999-12-26_FY,1998-12-27_FY,1997-12-28_FY,1996-12-29_FY,1995-12-31_FY,1994-12-25_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,81573000.0,103149000.0,117854000.0,-350000000.0,98913000.0,144137000.0,-425000000.0,215273000.0,110544000.0,78104000.0,93995000.0,107948000.0,49152000.0,123325000.0,0.0,32962000.0,40647000.0,28354000.0,-41378000.0,-34813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,975185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86257000.0,0.0,0.0,0.0,0.0,0.0,2523000.0,0.0,0.0,0.0,0.0,6700000.0,0.0
,commonStockRepurchased,0.0,-29601000.0,-220055000.0,-151311000.0,-107868000.0,-43902000.0,-399000000.0,14600000.0,-43000000.0,-393200000.0,-546000000.0,-78900000.0,-239300000.0,-501700000.0,-456744000.0,-2800000.0,25800000.0,36500000.0,3100000.0,8400000.0,-367548000.0,-187200000.0,-120400000.0,-97600000.0,-65900000.0,-15200000.0,-31200000.0
,dividendsPaid,-372652000.0,-336604000.0,-309258000.0,-276973000.0,-248881000.0,-225797000.0,-216900000.0,-156100000.0,-225500000.0,-154000000.0,-133000000.0,-111500000.0,-107100000.0,-94100000.0,-75282000.0,-58900000.0,-37100000.0,-20900000.0,-20800000.0,-20700000.0,-42494000.0,-45500000.0,-42300000.0,-39700000.0,-33000000.0,-27200000.0,-23700000.0
,otherFinancingActivites,0.0,2233379000.0,-177789000.0,-38779000.0,65898000.0,856090000.0,1304066000.0,282296000.0,855786000.0,420031000.0,690249000.0,0.0,0.0,0.0,14959000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,405949000.0,2810573000.0,-737101000.0,-312173000.0,-375498000.0,-365378000.0,-231000000.0,-341000000.0,-219400000.0,-375700000.0,-170600000.0,236800000.0,-457400000.0,-433900000.0,-467279000.0,-158600000.0,-75800000.0,-373300000.0,-159300000.0,-202700000.0,-127841000.0,145600000.0,491600000.0,-125500000.0,-95600000.0,2400000.0,-89800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-4681000.0,-21282000.0,18225000.0,2111000.0,-18758000.0,-12300000.0,-9600000.0,-1200000.0,1100000.0,-1400000.0,800000.0,-7900000.0,3600000.0,3368000.0,0.0,6500000.0,9400000.0,10800000.0,-6100000.0,-7049000.0,-5600000.0,-9600000.0,-6200000.0,800000.0,3600000.0,900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3130693000.0,3397998000.0,-398863000.0,298949000.0,305535000.0,83583000.0,210700000.0,-167300000.0,208000000.0,-86100000.0,91800000.0,5700000.0,-144100000.0,59100000.0,-226868000.0,217300000.0,204300000.0,25400000.0,262300000.0,106000000.0,-153044000.0,102400000.0,-184000000.0,142800000.0,57900000.0,0.0,-49200000.0
,cashAtEndOfPeriod,1449676000.0,4580369000.0,1182371000.0,1581234000.0,1282285000.0,976783000.0,893100000.0,682400000.0,849700000.0,641700000.0,727800000.0,636100000.0,630400000.0,774500000.0,715400000.0,942300000.0,725000000.0,520800000.0,495400000.0,233100000.0,127115000.0,280100000.0,177800000.0,361800000.0,218900000.0,0.0,137100000.0
,cashAtBeginningOfPeriod,4580369000.0,1182371000.0,1581234000.0,1282285000.0,976750000.0,893200000.0,682400000.0,849700000.0,641700000.0,727800000.0,636000000.0,630400000.0,774500000.0,715400000.0,942268000.0,725000000.0,520700000.0,495400000.0,233100000.0,127100000.0,280159000.0,177700000.0,361800000.0,219000000.0,161000000.0,137000000.0,186300000.0
,operatingCashFlow,976340000.0,653061000.0,645997000.0,724378000.0,817313000.0,571366000.0,454400000.0,401100000.0,534800000.0,396100000.0,368000000.0,265600000.0,593200000.0,601800000.0,320647000.0,496600000.0,358500000.0,454200000.0,473100000.0,372500000.0,162556000.0,391500000.0,126600000.0,543800000.0,280000000.0,227400000.0,283800000.0
,capitalExpenditure,-125754000.0,-133636000.0,-140426000.0,-134877000.0,-154900000.0,-142022000.0,-113388000.0,-112031000.0,-112091000.0,-99402000.0,-112597000.0,-104129000.0,-117143000.0,-91532000.0,-82103000.0,-70584000.0,-79239000.0,-63070000.0,-58661000.0,-50045000.0,-125055000.0,-107500000.0,-142000000.0,-99400000.0,-101900000.0,-100600000.0,-110900000.0
,freeCashFlow,850586000.0,519425000.0,505571000.0,589501000.0,662413000.0,429344000.0,341000000.0,289100000.0,422700000.0,296700000.0,255400000.0,161500000.0,476100000.0,510300000.0,238544000.0,426000000.0,279300000.0,391100000.0,414400000.0,322500000.0,37501000.0,284000000.0,-15400000.0,444400000.0,178100000.0,126800000.0,172900000.0
