date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-3861572000.0,-717836000.0,-1975273000.0,-6521265000.0,-1728664000.0,-8074149000.0,-983924000.0,-3034857000.0,-3019214000.0,-2695328000.0,-1477521000.0,-2605556000.0,-1597471000.0,-2382992000.0,-1993953000.0,-1460342000.0,1078281000.0,-1761870000.0,-682387000.0,-1279119000.0,-911957000.0,-62826000.0,-8048000.0,-597249000.0,-287642000.0,-38100000.0,-338600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1200536000.0,-1358920000.0,-1151256000.0,-1116561000.0,-1534824000.0,-681526000.0,-1131652000.0,-5734619000.0,-37539000.0,-1032236000.0,-26910000.0,-74391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,204200000.0,0.0,0.0,0.0,0.0,0.0,0.0,21011000.0,54674000.0,23957000.0,10039000.0,16592000.0,20438000.0,1492907000.0,9929000.0,11586000.0,8915000.0,2830000.0,353935000.0,2259000.0,62900000.0,3800000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107079000.0,-18594000.0,-82733000.0,0.0,-11677000.0,-362512000.0,-809609000.0,-190391000.0,-1065689000.0,0.0,0.0,-90934000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-452890000.0,-893278000.0,0.0,-894150000.0,0.0,0.0,0.0,0.0,-455650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0
,otherFinancingActivites,-327408000.0,-4092000.0,-3270000.0,-15250000.0,-662322000.0,30189000.0,60985000.0,13276000.0,-1939000.0,-20484000.0,16000.0,0.0,-590119000.0,13018000.0,-7154000.0,0.0,-3159000.0,-11999000.0,-1837000.0,-85040000.0,-11765000.0,-292027000.0,0.0,0.0,0.0,0.0,-800000.0
,netCashUsedProvidedByFinancingActivities,1499470000.0,-328169000.0,-1134545000.0,-103237000.0,3197079000.0,-413269000.0,980267000.0,1851505000.0,4002484000.0,93997000.0,-127453000.0,418283000.0,-1411841000.0,-976016000.0,1022147000.0,-402623000.0,-2666022000.0,994070000.0,420832000.0,1610707000.0,982153000.0,920091000.0,-13722000.0,703182000.0,332544000.0,62700000.0,325000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156000.0,1887000.0,-4111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,949674000.0,1616396000.0,-591977000.0,-3844995000.0,4270567000.0,-6051338000.0,2395314000.0,1103042000.0,2997032000.0,-31564000.0,534828000.0,7270000.0,-820968000.0,-742287000.0,1307436000.0,-88891000.0,-586299000.0,-192219000.0,-194811000.0,821071000.0,-48481000.0,798752000.0,-38660000.0,105976000.0,17477000.0,0.0,0.0
,cashAtEndOfPeriod,3453994000.0,2504320000.0,887924000.0,1479508000.0,5323725000.0,1053158000.0,7104496000.0,4709182000.0,3606140000.0,609108000.0,640672000.0,105844000.0,98574000.0,1180818000.0,1923105000.0,615669000.0,704560000.0,1290859000.0,1483078000.0,1677889000.0,856818000.0,905299000.0,106547000.0,145207000.0,39231000.0,0.0,0.0
,cashAtBeginningOfPeriod,2504320000.0,887924000.0,1479901000.0,5324503000.0,1053158000.0,7104496000.0,4709182000.0,3606140000.0,609108000.0,640672000.0,105844000.0,98574000.0,919542000.0,1923105000.0,615669000.0,704560000.0,1290859000.0,1483078000.0,1677889000.0,856818000.0,905299000.0,106547000.0,145207000.0,39231000.0,21754000.0,17500000.0,6900000.0
,operatingCashFlow,3311776000.0,2662401000.0,2517841000.0,2779507000.0,2802152000.0,2436080000.0,2378124000.0,2272465000.0,2011875000.0,2573878000.0,2139802000.0,2194543000.0,2188344000.0,2616721000.0,2279242000.0,1774074000.0,1001442000.0,575581000.0,66744000.0,489483000.0,-118677000.0,-58513000.0,-16890000.0,43000.0,-27425000.0,-20300000.0,24200000.0
,capitalExpenditure,-2240048000.0,-1494603000.0,-1316697000.0,-6096447000.0,-1327350000.0,-10084766000.0,-3879233000.0,-1253499000.0,-981566000.0,-905428000.0,-1113219000.0,-1037190000.0,-1129890000.0,-1444522000.0,-1396318000.0,-1506394000.0,-980587000.0,-321819000.0,-435819000.0,-637457000.0,-331401000.0,-91152000.0,-161140000.0,-232058000.0,-50954000.0,-4100000.0,-4000000.0
,freeCashFlow,1071728000.0,1167798000.0,1201144000.0,-3316940000.0,1474802000.0,-7648686000.0,-1501109000.0,1018966000.0,1030309000.0,1668450000.0,1026583000.0,1157353000.0,1058454000.0,1172199000.0,882924000.0,267680000.0,20855000.0,253762000.0,-369075000.0,-147974000.0,-450078000.0,-149665000.0,-178030000.0,-232015000.0,-78379000.0,-24400000.0,20200000.0
