date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1714000000.0,-2365000000.0,-892000000.0,-21000000.0,-686000000.0,-4000000.0,-465000000.0,-4000000.0,-413000000.0,-1219000000.0,-1016000000.0,-218000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,108000000.0,114000000.0,168000000.0,82000000.0,93000000.0,100000000.0,135000000.0,165000000.0,133000000.0,192000000.0,179000000.0,116000000.0,145000000.0,440000000.0,918000000.0,1199000000.0,1680000000.0,159000000.0,401000000.0,362000000.0,383000000.0,481000000.0,99000000.0,137000000.0,7000000.0,49000000.0,1061000000.0
,commonStockRepurchased,-612000000.0,-315000000.0,-132000000.0,-483000000.0,-842000000.0,-3177000000.0,-2546000000.0,-1694000000.0,-2438000000.0,-1110000000.0,0.0,0.0,-138000000.0,-3035000000.0,-3826000000.0,-874000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-436000000.0,-379000000.0,-337000000.0,-307000000.0,-280000000.0,-277000000.0,-318000000.0,-292000000.0,-270000000.0,-72000000.0,0.0,-114000000.0,-453000000.0,-468000000.0,-443000000.0,-394000000.0,-378000000.0,-372000000.0,-364000000.0,-356000000.0,-333000000.0,-291000000.0,-288000000.0,-286000000.0,-261000000.0,-236000000.0,-149000000.0
,otherFinancingActivites,-4000000.0,-3000000.0,-77000000.0,-3000000.0,0.0,5000000.0,104000000.0,25000000.0,-64000000.0,-3319000000.0,369000000.0,0.0,69000000.0,50000000.0,165000000.0,0.0,1282000000.0,0.0,0.0,0.0,0.0,484000000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-966000000.0,-1144000000.0,220000000.0,-722000000.0,-1042000000.0,-2382000000.0,-1808000000.0,-1207000000.0,-2294000000.0,-5592000000.0,-851000000.0,-210000000.0,-645000000.0,-3226000000.0,-3161000000.0,-1190000000.0,-237000000.0,-1466000000.0,-484000000.0,-1820000000.0,5119000000.0,725000000.0,1918000000.0,-39000000.0,-496000000.0,1276000000.0,1271000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,43000000.0,-1000000.0,-40000000.0,62000000.0,-71000000.0,-69000000.0,-85000000.0,10000000.0,14000000.0,-27000000.0,35000000.0,54000000.0,-79000000.0,73000000.0,148000000.0,-103000000.0,100000000.0,88000000.0,9000000.0,148000000.0,-100000000.0,-33000000.0,34000000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,253000000.0,-256000000.0,-11000000.0,238000000.0,-950000000.0,-1974000000.0,729000000.0,1757000000.0,-413000000.0,-2327000000.0,1339000000.0,-195000000.0,312000000.0,-64000000.0,-562000000.0,928000000.0,2766000000.0,1370000000.0,425000000.0,2781000000.0,-236000000.0,1892000000.0,8000000.0,-68000000.0,788000000.0,-16000000.0,-145000000.0
,cashAtEndOfPeriod,1254000000.0,1001000000.0,1257000000.0,1268000000.0,1030000000.0,1980000000.0,3954000000.0,3225000000.0,1468000000.0,1881000000.0,4208000000.0,2869000000.0,3064000000.0,2752000000.0,3212000000.0,3774000000.0,10556000000.0,7877000000.0,6507000000.0,6082000000.0,3301000000.0,3345000000.0,1453000000.0,1445000000.0,1513000000.0,725000000.0,741000000.0
,cashAtBeginningOfPeriod,1001000000.0,1257000000.0,1268000000.0,1030000000.0,1980000000.0,3954000000.0,3225000000.0,1468000000.0,1881000000.0,4208000000.0,2869000000.0,3064000000.0,2752000000.0,2816000000.0,3774000000.0,2846000000.0,7790000000.0,6507000000.0,6082000000.0,3301000000.0,3537000000.0,1453000000.0,1445000000.0,1513000000.0,725000000.0,741000000.0,886000000.0
,operatingCashFlow,1613000000.0,1823000000.0,1075000000.0,1346000000.0,1165000000.0,1005000000.0,-590000000.0,944000000.0,1070000000.0,874000000.0,1967000000.0,629000000.0,242000000.0,710000000.0,3499000000.0,4605000000.0,3066000000.0,2771000000.0,1339000000.0,1976000000.0,-1164000000.0,1928000000.0,1021000000.0,2596000000.0,4190000000.0,3287000000.0,2552000000.0
,capitalExpenditure,-217000000.0,-248000000.0,-197000000.0,-227000000.0,-271000000.0,-175000000.0,-181000000.0,-191000000.0,-187000000.0,-186000000.0,-335000000.0,-275000000.0,-504000000.0,-527000000.0,-649000000.0,-583000000.0,-494000000.0,-655000000.0,-607000000.0,-1321000000.0,-4131000000.0,-2684000000.0,-3221000000.0,-2874000000.0,-2973000000.0,-4225000000.0,-3320000000.0
,freeCashFlow,1396000000.0,1575000000.0,878000000.0,1119000000.0,894000000.0,830000000.0,-771000000.0,753000000.0,883000000.0,688000000.0,1632000000.0,354000000.0,-262000000.0,183000000.0,2850000000.0,4022000000.0,2572000000.0,2116000000.0,732000000.0,655000000.0,-5295000000.0,-756000000.0,-2200000000.0,-278000000.0,1217000000.0,-938000000.0,-768000000.0
