date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,3981000000.0,6556000000.0,9987000000.0,7794000000.0,9724000000.0,5770000000.0,13857000000.0,19573000000.0,13178000000.0,15973000000.0,5191000000.0,7583000000.0,3124000000.0,3192000000.0,3141000000.0,4455000000.0,2302000000.0,3721000000.0,3226000000.0,8551000000.0,5735000000.0,4313000000.0,3060000000.0,2089078000.0,2289213000.0,1280332000.0,1556204000.0,1111000000.0,1675000000.0,1160800000.0,592600000.0,809400000.0
,otherInvestingActivites,-1292000000.0,803000000.0,524000000.0,-273000000.0,-492000000.0,-1477000000.0,-3187000000.0,683000000.0,5953000000.0,-62000000.0,-28000000.0,-72000000.0,-13000000.0,-32000000.0,190000000.0,-2237000000.0,2506000000.0,-733000000.0,467000000.0,-2844000000.0,-4315000000.0,-2728000000.0,-2231000000.0,127692000.0,98500000.0,0.0,0.0,25000000.0,0.0,0.0,13100000.0,-26600000.0
,netCashUsedForInvestingActivites,-4619000000.0,-3171000000.0,-3582000000.0,-5431000000.0,-3855000000.0,-4897000000.0,-4241000000.0,-11091000000.0,-16952000000.0,-10829000000.0,-7432000000.0,-5476000000.0,-4283000000.0,-3654000000.0,-4057000000.0,-6692000000.0,-1418000000.0,-3500000000.0,-2274000000.0,-2473000000.0,-3059000000.0,-2738000000.0,-2245000000.0,-2434325000.0,-2540471000.0,-2863539000.0,-2246906000.0,-1794000000.0,-1469900000.0,-1175100000.0,-924700000.0,-878300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-350000000.0,0.0,-550000000.0,-1161000000.0,-610000000.0,-1272000000.0,-335000000.0,0.0,-341000000.0,-462000000.0,-451000000.0,-560000000.0,-5000000.0,-247000000.0,-377000000.0,-269000000.0,-12000000.0,-20000000.0,-234000000.0,-116000000.0,-187000000.0,-94000000.0,-125000000.0,-202768000.0,-76492000.0,-31442000.0,-42681000.0,-32000000.0,-15300000.0,-18900000.0,-56200000.0,-43400000.0
,commonStockIssued,34000000.0,49000000.0,58000000.0,33000000.0,46000000.0,36000000.0,33000000.0,88000000.0,32000000.0,26000000.0,45000000.0,17000000.0,32000000.0,47000000.0,42000000.0,50000000.0,39000000.0,33000000.0,35000000.0,38000000.0,31000000.0,39000000.0,44000000.0,39813000.0,34549000.0,9693000.0,2761000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1537000000.0,-1627000000.0,-1301000000.0,-1351000000.0,-1422000000.0,-1315000000.0,-1210000000.0,-813000000.0,-118000000.0,-308000000.0,-121000000.0,-10000000.0,-1490000000.0,-606000000.0,-470000000.0,-438000000.0,-392000000.0,-343000000.0,-346000000.0,-350000000.0,-239000000.0,-224000000.0,-125000000.0,-314252000.0,-204169000.0,-224204000.0,-131734000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-769000000.0,-771000000.0,-793000000.0,-661000000.0,-658000000.0,-656000000.0,-654000000.0,-635000000.0,-603000000.0,-552000000.0,-535000000.0,-524000000.0,-434000000.0,-373000000.0,-258000000.0,-209000000.0,-182000000.0,-146000000.0,-112000000.0,-95000000.0,-82000000.0,-72000000.0,-67000000.0,-60508000.0,-54174000.0,-48939000.0,-44928000.0,-40000000.0,-35300000.0,-30200000.0,-26900000.0,-23500000.0
,otherFinancingActivites,-38000000.0,21000000.0,-50000000.0,35000000.0,39000000.0,22000000.0,1269000000.0,1796000000.0,1469000000.0,740000000.0,475000000.0,371000000.0,514000000.0,282000000.0,247000000.0,310000000.0,234000000.0,178000000.0,83000000.0,148000000.0,15000000.0,18000000.0,8000000.0,6585000.0,6466000.0,3235000.0,2163000.0,4000000.0,4500000.0,1000000.0,1900000.0,1500000.0
,netCashUsedProvidedByFinancingActivities,-1115000000.0,-1713000000.0,-1616000000.0,-2065000000.0,-1619000000.0,-2187000000.0,-147000000.0,1136000000.0,1945000000.0,64000000.0,161000000.0,699000000.0,-1383000000.0,-655000000.0,-434000000.0,-196000000.0,-313000000.0,-298000000.0,-320000000.0,-42000000.0,-168000000.0,113000000.0,-141000000.0,-121641000.0,-157880000.0,-93366000.0,-130419000.0,-68000000.0,-43800000.0,-48100000.0,-81200000.0,17700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,21000000.0,-12000000.0,30000000.0,0.0,-4000000.0,0.0,-47000000.0,-90000000.0,-153000000.0,51000000.0,80000000.0,-2000000.0,79000000.0,13000000.0,0.0,-61000000.0,6000000.0,82000000.0,83000000.0,-91000000.0,-63000000.0,60000000.0,34000000.0,-15904000.0,-2538000.0,-697000.0,2309000.0,3000000.0,100000.0,2200000.0,1700000.0,-2900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,245000000.0,559000000.0,846000000.0,-1368000000.0,509000000.0,-308000000.0,2115000000.0,502000000.0,-208000000.0,128000000.0,-202000000.0,1382000000.0,-622000000.0,360000000.0,-94000000.0,-2516000000.0,2761000000.0,-327000000.0,527000000.0,243000000.0,-7000000.0,242000000.0,138000000.0,26580000.0,0.0,-13504000.0,-5770000.0,4000000.0,0.0,2200000.0,1700000.0,-2800000.0
,cashAtEndOfPeriod,5141000000.0,4896000000.0,4337000000.0,3491000000.0,4859000000.0,4350000000.0,4658000000.0,2543000000.0,2041000000.0,2249000000.0,2121000000.0,2323000000.0,941000000.0,1563000000.0,1203000000.0,1297000000.0,3813000000.0,1052000000.0,1379000000.0,852000000.0,609000000.0,616000000.0,374000000.0,235675000.0,0.0,4139000.0,17643000.0,23000000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,4896000000.0,4337000000.0,3491000000.0,4859000000.0,4350000000.0,4658000000.0,2543000000.0,2041000000.0,2249000000.0,2121000000.0,2323000000.0,941000000.0,1563000000.0,1203000000.0,1297000000.0,3813000000.0,1052000000.0,1379000000.0,852000000.0,609000000.0,616000000.0,374000000.0,236000000.0,209095000.0,4139000.0,17643000.0,23413000.0,36000000.0,46300000.0,26400000.0,24000000.0,20100000.0
,operatingCashFlow,5958000000.0,5455000000.0,6014000000.0,6128000000.0,5987000000.0,6776000000.0,6550000000.0,10547000000.0,14952000000.0,10842000000.0,6989000000.0,6161000000.0,4965000000.0,4656000000.0,4397000000.0,4433000000.0,4486000000.0,3389000000.0,3038000000.0,2849000000.0,3283000000.0,2807000000.0,2490000000.0,2598450000.0,2696750000.0,2944098000.0,2369246000.0,1845000000.0,1503500000.0,1240900000.0,1006600000.0,867300000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49000000.0,-46000000.0,-23000000.0,-16000000.0,-21000000.0,-21000000.0,-25000000.0,-45000000.0,-26000000.0,-14000000.0,-40000000.0,-7702000.0,-9183000.0,-17391000.0,-185395000.0,-112000000.0,-96700000.0,-11300000.0,-22600000.0,-14200000.0
,freeCashFlow,5958000000.0,5455000000.0,6014000000.0,6128000000.0,5987000000.0,6776000000.0,6550000000.0,10547000000.0,14952000000.0,10842000000.0,6989000000.0,6161000000.0,4916000000.0,4610000000.0,4374000000.0,4417000000.0,4465000000.0,3368000000.0,3013000000.0,2804000000.0,3257000000.0,2793000000.0,2450000000.0,2590748000.0,2687567000.0,2926707000.0,2183851000.0,1733000000.0,1406800000.0,1229600000.0,984000000.0,853100000.0
