date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
,debtRepayment,0.0,-575000000.0,0.0,-632066000.0,0.0,-500000000.0,-165865000.0,-208201000.0,-257034000.0,-360131000.0,-131000.0,-691334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,624302000.0,694103000.0,395092000.0,98755000.0,98574000.0,30952000.0,394479000.0,46000.0,1606000.0,7796000.0,8766000.0,29625000.0,25466000.0,216810000.0,23273000.0,418767000.0,34715000.0,25720000.0,18321000.0,14405000.0,13550000.0,21700000.0,20500000.0,9500000.0,3700000.0,4000000.0,7900000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12535000.0,0.0,-101641000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-282444000.0,-245717000.0,-214906000.0,-191931000.0,-175126000.0,-160018000.0,-146248000.0,-128115000.0,-125796000.0,-124011000.0,-124287000.0,-121460000.0,-117288000.0,-111664000.0,-102275000.0,-98978000.0,-66736000.0,-55291000.0,-48646000.0,-44112000.0,-35995000.0,-33900000.0,-31800000.0,-26400000.0,-15200000.0,-14200000.0,-12700000.0
,otherFinancingActivites,-12164000.0,-101395000.0,-1518000.0,-18101000.0,-25987000.0,13364000.0,0.0,-66626000.0,0.0,42583000.0,0.0,1938000.0,0.0,4750000.0,0.0,-43770000.0,235737000.0,99229000.0,0.0,142043000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,883777000.0,725670000.0,326266000.0,168091000.0,303623000.0,124631000.0,73649000.0,85747000.0,-44837000.0,44009000.0,-163025000.0,-337546000.0,98068000.0,-159314000.0,155341000.0,1703250000.0,80408000.0,151626000.0,-106432000.0,392965000.0,44731000.0,28700000.0,25900000.0,47300000.0,10800000.0,1200000.0,7700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3742000.0,10779000.0,-12638000.0,-21125000.0,18881000.0,-13605000.0,-23941000.0,1960000.0,-67180000.0,-533000.0,20749000.0,64486000.0,-14008000.0,-15090000.0,35699000.0,-161816000.0,186249000.0,-32308000.0,31564000.0,7884000.0,-1206000.0,3900000.0,-1300000.0,-5100000.0,1400000.0,-500000.0,500000.0
,cashAtEndOfPeriod,20808000.0,24550000.0,13771000.0,26409000.0,47534000.0,28653000.0,42258000.0,66199000.0,64239000.0,131419000.0,131952000.0,111203000.0,46717000.0,60725000.0,75815000.0,40116000.0,201932000.0,15683000.0,46827000.0,15263000.0,7379000.0,8600000.0,4700000.0,6000000.0,3700000.0,2300000.0,2800000.0
,cashAtBeginningOfPeriod,24550000.0,13771000.0,26409000.0,47534000.0,28653000.0,42258000.0,66199000.0,64239000.0,131419000.0,131952000.0,111203000.0,46717000.0,60725000.0,75815000.0,40116000.0,201932000.0,15683000.0,47991000.0,15263000.0,7379000.0,8585000.0,4700000.0,6000000.0,11100000.0,2300000.0,2800000.0,2300000.0
,operatingCashFlow,1037999000.0,968769000.0,1124662000.0,867090000.0,794990000.0,836519000.0,739986000.0,613127000.0,586917000.0,582844000.0,726476000.0,919233000.0,370933000.0,547095000.0,311449000.0,386944000.0,270734000.0,49451000.0,296231000.0,82995000.0,54196000.0,84700000.0,91700000.0,68700000.0,64500000.0,58500000.0,41200000.0
,capitalExpenditure,-1935676000.0,-1693477000.0,-1467591000.0,-1137089000.0,-1086950000.0,-975132000.0,-835251000.0,-845033000.0,-732858000.0,-622965000.0,-542636000.0,-509494000.0,-472273000.0,-392435000.0,-425324000.0,-333183000.0,-190855000.0,-159439000.0,-133977000.0,-114569000.0,-75557000.0,-110400000.0,-135000000.0,-122300000.0,-77600000.0,-62900000.0,-50400000.0
,freeCashFlow,-897677000.0,-724708000.0,-342929000.0,-269999000.0,-291960000.0,-138613000.0,-95265000.0,-231906000.0,-145941000.0,-40121000.0,183840000.0,409739000.0,-101340000.0,154660000.0,-113875000.0,53761000.0,79879000.0,-109988000.0,162254000.0,-31574000.0,-21361000.0,-25700000.0,-43300000.0,-53600000.0,-13100000.0,-4400000.0,-9200000.0
