date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,179683000.0,118000.0,577000.0,404000.0,440000.0,6990000.0,132260000.0,400000.0,607000.0,296000.0,704000.0,291000.0,540000.0,569000.0,2617000.0,13646000.0,764000.0,75482000.0,1000.0,0.0,11728000.0,0.0,10190000.0,700000.0,28500000.0
,commonStockRepurchased,0.0,0.0,-27637000.0,-22361000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-898000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-145000.0,-6942000.0,-1361000.0,-8394000.0,-25830000.0,-1712000.0,-907000.0,0.0,0.0,-1879000.0,-3999000.0,0.0,0.0,2936000.0,4360000.0,6353000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,179683000.0,-27000.0,112659000.0,-23318000.0,-7954000.0,-23751000.0,95995000.0,18274000.0,6955000.0,6145000.0,-774000.0,-1584000.0,8882000.0,3023000.0,5481000.0,21079000.0,5086000.0,74430000.0,402000.0,-196000.0,11621000.0,-40000.0,9845000.0,600000.0,27900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,720000.0,78000.0,-201000.0,-297000.0,-166000.0,-3508000.0,-9170000.0,252000.0,22000.0,-199000.0,-329000.0,-654000.0,-1577000.0,3934000.0,2486000.0,-763000.0,378000.0,10356000.0,1477000.0,-673000.0,-335000.0,-1180000.0,402000.0,-1800000.0,100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,61948000.0,449000.0,-7239000.0,-22651000.0,-25849000.0,25304000.0,33124000.0,3894000.0,-714000.0,-4728000.0,-532000.0,-18305000.0,708000.0,-25515000.0,50809000.0,-3573000.0,3392000.0,95090000.0,9218000.0,-4828000.0,4927000.0,-2067000.0,3471000.0,0.0,0.0
,cashAtEndOfPeriod,71722000.0,9774000.0,9325000.0,16564000.0,39215000.0,65064000.0,39760000.0,6636000.0,2742000.0,3456000.0,8184000.0,8716000.0,27021000.0,26312000.0,51827000.0,1018000.0,4591000.0,109617000.0,14527000.0,5309000.0,10137000.0,5210000.0,7277000.0,0.0,0.0
,cashAtBeginningOfPeriod,9774000.0,9325000.0,16564000.0,39215000.0,65064000.0,39760000.0,6636000.0,2742000.0,3456000.0,8184000.0,8716000.0,27021000.0,26313000.0,51827000.0,1018000.0,4591000.0,1199000.0,14527000.0,5309000.0,10137000.0,5210000.0,7277000.0,3806000.0,15500000.0,1000000.0
,operatingCashFlow,-48734000.0,-38325000.0,-82716000.0,16662000.0,18901000.0,84293000.0,-10618000.0,-20676000.0,-23139000.0,-10323000.0,-5457000.0,8195000.0,-7508000.0,-19241000.0,-29826000.0,-19389000.0,-4150000.0,12227000.0,8771000.0,-2784000.0,-5622000.0,-4239000.0,-8188000.0,-8900000.0,-4200000.0
,capitalExpenditure,-98000.0,-29000.0,-20178000.0,-53702000.0,-1201000.0,-1629000.0,-1728000.0,-1029000.0,-1069000.0,-1903000.0,-3599000.0,-1770000.0,-3523000.0,-11272000.0,-6394000.0,-11326000.0,-13837000.0,-2841000.0,-1435000.0,-1178000.0,-737000.0,-673000.0,-1131000.0,-1600000.0,-1500000.0
,freeCashFlow,-48832000.0,-38354000.0,-102894000.0,-37040000.0,17700000.0,82664000.0,-12346000.0,-21705000.0,-24208000.0,-12226000.0,-9056000.0,6425000.0,-11031000.0,-30513000.0,-36220000.0,-30715000.0,-17987000.0,9386000.0,7336000.0,-3962000.0,-6359000.0,-4912000.0,-9319000.0,-10500000.0,-5700000.0
