date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY
,debtRepayment,0.0,0.0,-503285000.0,-53455000.0,-1250681000.0,-28425000.0,-74000.0,-26435000.0,-7514000.0,-77234000.0,-13097000.0,-23789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665000.0,0.0,0.0,0.0,13377000.0,12537000.0,31770000.0,92370000.0,61687000.0,28502000.0,14851000.0,144577000.0,0.0,5829000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-50022000.0,0.0,-9718000.0,-509658000.0,-906083000.0,-200052000.0,-389233000.0,-639556000.0,-175058000.0,-125419000.0,0.0,0.0,0.0,0.0,0.0,-2691000.0,-19199000.0,-1404000.0,-101200000.0,-23003000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-28720000.0,-118073000.0,-118734000.0,-117995000.0,-117995000.0,-125204000.0,-126218000.0,-78716000.0,-128650000.0,-87678000.0,-90093000.0,-166419000.0,-89928000.0,-70399000.0,-52863000.0,-68665000.0,-53476000.0,-52287000.0,-51485000.0,-50913000.0,0.0,-75983000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,73285000.0,39308000.0,-74430000.0,-53432000.0,-70714000.0,-66723000.0,-152825000.0,-117204000.0,-105486000.0,-112362000.0,-125664000.0,-4341000.0,20512000.0,55199000.0,12192000.0,-219000.0,-8076000.0,-5220000.0,-1237000.0,-11202000.0,0.0,-3483000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,48446000.0,-77299000.0,-140491000.0,-215502000.0,-10350000.0,-728230000.0,-666416000.0,-369569000.0,-616626000.0,-395825000.0,-389872000.0,-317297000.0,-229683000.0,33723000.0,118383000.0,-32098000.0,210025000.0,89773000.0,-95245000.0,30145000.0,25400000.0,104909000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,8814000.0,10262000.0,-62385000.0,51448000.0,-53668000.0,-97634000.0,-67500000.0,-55686000.0,19725000.0,-31106000.0,68497000.0,88748000.0,-84779000.0,53761000.0,10307000.0,-32946000.0,39982000.0,45055000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,201582000.0,232453000.0,-39329000.0,-46361000.0,-99450000.0,-43239000.0,-290457000.0,129041000.0,-6870000.0,26414000.0,447969000.0,-147296000.0,659180000.0,199094000.0,187034000.0,184499000.0,108015000.0,-256865000.0,180713000.0,550804000.0,-47600000.0,-140188000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2198781000.0,1997199000.0,1764746000.0,1804075000.0,1850436000.0,1949886000.0,1993125000.0,2283582000.0,2154541000.0,2161411000.0,2134997000.0,1687028000.0,1834324000.0,1175144000.0,976050000.0,789016000.0,604517000.0,496502000.0,753367000.0,572654000.0,21800000.0,69426000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1997199000.0,1764746000.0,1804075000.0,1850436000.0,1949886000.0,1993125000.0,2283582000.0,2154541000.0,2161411000.0,2134997000.0,1687028000.0,1834324000.0,1175144000.0,976050000.0,789016000.0,604517000.0,496502000.0,753367000.0,572654000.0,21850000.0,69400000.0,209614000.0,0.0,0.0,0.0,0.0
,operatingCashFlow,185884000.0,219018000.0,162164000.0,601971000.0,705919000.0,849132000.0,642574000.0,788906000.0,628378000.0,889769000.0,550914000.0,899312000.0,951109000.0,905042000.0,296161000.0,408675000.0,-81515000.0,-300538000.0,206861000.0,677728000.0,-54900000.0,141800000.0,572600000.0,697800000.0,328600000.0,406900000.0
,capitalExpenditure,-113442000.0,-180842000.0,-210998000.0,-283107000.0,-235904000.0,-240220000.0,-324704000.0,-288487000.0,-254747000.0,-338167000.0,-265410000.0,-233113000.0,-299611000.0,-284240000.0,-274055000.0,-213207000.0,-104432000.0,-81766000.0,-78974000.0,0.0,-36400000.0,-495566000.0,0.0,0.0,0.0,0.0
,freeCashFlow,72442000.0,38176000.0,-48834000.0,318864000.0,470015000.0,608912000.0,317870000.0,500419000.0,373631000.0,551602000.0,285504000.0,666199000.0,651498000.0,620802000.0,22106000.0,195468000.0,-185947000.0,-382304000.0,127887000.0,677728000.0,-91300000.0,-353766000.0,572600000.0,697800000.0,328600000.0,406900000.0
