date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,0.0,0.0,0.0,84900000.0,-16800000.0,-30900000.0,6800000.0,33600000.0,35800000.0,-152469000.0,39513000.0,6363000.0,-6115000.0,-2663000.0,-287000.0,12075000.0,4494000.0,0.0,-24372000.0,-5830000.0,-5114000.0,0.0,2203000.0,0.0,0.0,0.0,0.0,-23900000.0,-100000.0,0.0,0.0,100000.0
,netCashUsedForInvestingActivites,-84500000.0,-117300000.0,-109000000.0,-9600000.0,-67700000.0,-121400000.0,-41600000.0,-23500000.0,19800000.0,-156636000.0,105622000.0,134080000.0,-86934000.0,-341087000.0,-328971000.0,-1044295000.0,-170258000.0,-612472000.0,-125244000.0,-121184000.0,-134837000.0,-313692000.0,-93430000.0,-87505000.0,-40944000.0,-133257000.0,-157712000.0,-84100000.0,-84100000.0,-112600000.0,-162300000.0,-182200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-135000000.0,-579000000.0,-31900000.0,-79300000.0,-70700000.0,-16700000.0,-892700000.0,-9200000.0,-25600000.0,-46687000.0,-283711000.0,-308853000.0,-364816000.0,-196298000.0,-194992000.0,0.0,-246544000.0,-60342000.0,-44600000.0,-35412000.0,-31045000.0,-125564000.0,-7575000.0,-18644000.0,-32011000.0,-24457000.0,-17701000.0,-95600000.0,-14700000.0,-80400000.0,-100800000.0,-104600000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,250000000.0,0.0,0.0,0.0,15906000.0,0.0,0.0,6530000.0,5686000.0,11203000.0,15859000.0,4685000.0,107496000.0,16638000.0,6984000.0,1103000.0,1085000.0,4983000.0,0.0,0.0,0.0,0.0,300000.0,100000.0,4700000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34997000.0,-19997000.0,-49999000.0,0.0,-2921000.0,0.0,0.0,-24997000.0,-14824000.0,-46836000.0,-8695000.0,0.0,0.0,0.0,0.0,-400000.0,-200000.0,-16900000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13210000.0,-26416000.0,-26400000.0,-26400000.0,-26400000.0,-23300000.0,-21000000.0
,otherFinancingActivites,0.0,-13600000.0,-2000000.0,-16900000.0,-1800000.0,0.0,-46200000.0,-12100000.0,-5100000.0,-154807000.0,-35937000.0,-6033000.0,-11404000.0,0.0,0.0,-4245000.0,-3452000.0,161766000.0,113790000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,76000.0,0.0,0.0,100000.0,-4700000.0,0.0
,netCashUsedProvidedByFinancingActivities,330800000.0,-22600000.0,-33900000.0,-96200000.0,-72500000.0,-16700000.0,7900000.0,-21000000.0,14300000.0,240108000.0,-61490000.0,16656000.0,134230000.0,-69669000.0,-209303000.0,522490000.0,-234137000.0,503188000.0,91686000.0,31226000.0,-89058000.0,60715000.0,-53326000.0,-34188000.0,-157638000.0,97339000.0,3940000.0,-59800000.0,-41200000.0,-37800000.0,-53300000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,369000000.0,-118400000.0,81900000.0,-45100000.0,-37100000.0,2700000.0,-5200000.0,-32400000.0,8200000.0,57504000.0,45229000.0,-227561000.0,267116000.0,-18158000.0,-5970000.0,-24128000.0,31323000.0,46452000.0,9500000.0,-5105000.0,3218000.0,-2941000.0,7819000.0,-5007000.0,-1061000.0,8248000.0,3676000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,478000000.0,109200000.0,227600000.0,91600000.0,136700000.0,173800000.0,171100000.0,176300000.0,208700000.0,200521000.0,143017000.0,97788000.0,325349000.0,58233000.0,76391000.0,82361000.0,106489000.0,75166000.0,28714000.0,20694000.0,25799000.0,22581000.0,25522000.0,19793000.0,24800000.0,25861000.0,17613000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,109000000.0,227600000.0,145700000.0,136700000.0,173800000.0,171100000.0,176300000.0,208700000.0,200500000.0,143017000.0,97788000.0,325349000.0,58233000.0,76391000.0,82361000.0,106489000.0,75166000.0,28714000.0,19214000.0,25799000.0,22581000.0,25522000.0,17703000.0,24800000.0,25861000.0,17613000.0,13937000.0,19000000.0,4800000.0,8300000.0,4400000.0,8200000.0
,operatingCashFlow,122000000.0,21500000.0,224800000.0,60700000.0,103100000.0,140800000.0,28500000.0,12100000.0,-25900000.0,-25968000.0,1097000.0,-378297000.0,219820000.0,392598000.0,532304000.0,497677000.0,435718000.0,155736000.0,43058000.0,84853000.0,227113000.0,250036000.0,154575000.0,116686000.0,197521000.0,44166000.0,157448000.0,138800000.0,139400000.0,147000000.0,219500000.0,179500000.0
,capitalExpenditure,-140000000.0,-143200000.0,-145400000.0,-103300000.0,-100600000.0,-108000000.0,-69200000.0,-66900000.0,-66400000.0,-71628000.0,-19560000.0,-37292000.0,-162276000.0,-393763000.0,-377687000.0,-304718000.0,-201818000.0,-103327000.0,-86337000.0,-113186000.0,-164804000.0,-159275000.0,-111466000.0,-118189000.0,-58384000.0,-163426000.0,-182885000.0,-76900000.0,-86200000.0,-110500000.0,-169400000.0,-193400000.0
,freeCashFlow,-18000000.0,-121700000.0,79400000.0,-42600000.0,2500000.0,32800000.0,-40700000.0,-54800000.0,-92300000.0,-97596000.0,-18463000.0,-415589000.0,57544000.0,-1165000.0,154617000.0,192959000.0,233900000.0,52409000.0,-43279000.0,-28333000.0,62309000.0,90761000.0,43109000.0,-1503000.0,139137000.0,-119260000.0,-25437000.0,61900000.0,53200000.0,36500000.0,50100000.0,-13900000.0
