date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,3000000.0,-1000000.0,6000000.0,-6000000.0,-3000000.0,-68000000.0,18000000.0,6000000.0,55000000.0,-40000000.0,-9000000.0,6000000.0,2200000.0,-17400000.0,0.0,0.0,1800000.0,15000000.0,-15000000.0,-90600000.0,-17000000.0,-27200000.0,41600000.0,72600000.0,-71300000.0,-1317600000.0,-115300000.0,-109500000.0,-152700000.0,-312400000.0,-427300000.0,-83200000.0
,netCashUsedForInvestingActivites,-779000000.0,-2099000000.0,-1170000000.0,-471000000.0,-499000000.0,-685000000.0,-859000000.0,-890000000.0,-865000000.0,-1213000000.0,-658000000.0,-841000000.0,-613400000.0,-528300000.0,-622600000.0,-222100000.0,-1090400000.0,-117600000.0,-357200000.0,-419200000.0,-208600000.0,-331500000.0,-351900000.0,-337400000.0,-504000000.0,-1743200000.0,-457700000.0,-452500000.0,-397900000.0,-536300000.0,-714400000.0,-270700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1061000000.0,-6611000000.0,-7355000000.0,-4808000000.0,-7274000000.0,-9181000000.0,-8525000000.0,-7554000000.0,-5011000000.0,-4429000000.0,-4719000000.0,-3950000000.0,-2319900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489300000.0,364400000.0,47100000.0,70400000.0,79300000.0,0.0,0.0,0.0,0.0,0.0,15800000.0,30700000.0,28300000.0,18500000.0,21800000.0,22600000.0,445500000.0,32100000.0,449100000.0
,commonStockRepurchased,-1476000000.0,-1202000000.0,-1238000000.0,-1399000000.0,-1335000000.0,-1551000000.0,-1530000000.0,-1521000000.0,-1943000000.0,-1806000000.0,-2020000000.0,-1063000000.0,-1072900000.0,-1269400000.0,-884700000.0,-796200000.0,-637900000.0,-554900000.0,-1082900000.0,-1230200000.0,-1040600000.0,-624400000.0,-542500000.0,-175100000.0,-27400000.0,-9000000.0,-357900000.0,-657200000.0,-20500000.0,-200000.0,-13800000.0,-229800000.0
,dividendsPaid,-1654000000.0,-1614000000.0,-1591000000.0,-1529000000.0,-1508000000.0,-1493000000.0,-1446000000.0,-1382000000.0,-1277000000.0,-1203000000.0,-1142000000.0,-981000000.0,-825200000.0,-749600000.0,-677800000.0,-607200000.0,-536200000.0,-506800000.0,-413400000.0,-396700000.0,-382400000.0,-366000000.0,-345600000.0,-333400000.0,-296200000.0,-276500000.0,-246900000.0,-231400000.0,-200700000.0,-157100000.0,-138300000.0,-116600000.0
,otherFinancingActivites,-99000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35300000.0,124200000.0,-79000000.0,-14200000.0,-27300000.0,0.0,8500000.0,30500000.0,15200000.0,60000000.0,0.0,30400000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-2919000000.0,-870000000.0,-2679000000.0,-2450000000.0,-2233000000.0,-2276000000.0,-2170000000.0,-2142000000.0,-2301000000.0,-1242000000.0,-2624000000.0,-2270000000.0,-1465900000.0,-1754400000.0,-1059000000.0,-1524400000.0,-611100000.0,-1557200000.0,-1260000000.0,-1210700000.0,-1316000000.0,-940100000.0,-830000000.0,-813000000.0,-371600000.0,976200000.0,-343000000.0,-225500000.0,-186100000.0,58200000.0,30600000.0,78200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-16000000.0,-7000000.0,-16000000.0,87000000.0,-64000000.0,-107000000.0,-142000000.0,-94000000.0,-24000000.0,-53000000.0,-39000000.0,-121000000.0,-32800000.0,18200000.0,6700000.0,-18200000.0,1500000.0,4500000.0,1200000.0,-3600000.0,-4600000.0,-3200000.0,1700000.0,-12500000.0,-2400000.0,-4300000.0,-2900000.0,-6200000.0,-9300000.0,-5500000.0,1700000.0,-3600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5000000.0,157000000.0,-809000000.0,220000000.0,345000000.0,-119000000.0,127000000.0,78000000.0,6000000.0,388000000.0,-110000000.0,45000000.0,126200000.0,-60800000.0,148800000.0,21100000.0,54300000.0,97400000.0,-4800000.0,-33900000.0,7000000.0,17900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,888000000.0,883000000.0,726000000.0,1535000000.0,1315000000.0,970000000.0,1089000000.0,962000000.0,884000000.0,878000000.0,490000000.0,600000000.0,554900000.0,428700000.0,489500000.0,340700000.0,319600000.0,265300000.0,167900000.0,172700000.0,206600000.0,199600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,883000000.0,726000000.0,1535000000.0,1315000000.0,970000000.0,1089000000.0,962000000.0,884000000.0,878000000.0,490000000.0,600000000.0,555000000.0,428700000.0,489500000.0,340700000.0,319600000.0,265300000.0,167900000.0,172700000.0,206600000.0,199600000.0,181700000.0,183100000.0,248200000.0,208800000.0,169900000.0,144100000.0,117900000.0,168500000.0,166400000.0,397900000.0,241400000.0
,operatingCashFlow,3719000000.0,3133000000.0,3056000000.0,3054000000.0,3141000000.0,2949000000.0,3298000000.0,3204000000.0,3196000000.0,2896000000.0,3211000000.0,3277000000.0,2238300000.0,2203700000.0,1821500000.0,1784400000.0,1754300000.0,1767700000.0,1611200000.0,1599600000.0,1536200000.0,1292700000.0,1178800000.0,1097800000.0,917400000.0,810200000.0,829400000.0,710400000.0,542700000.0,485700000.0,450600000.0,352600000.0
,capitalExpenditure,-410000000.0,-335000000.0,-436000000.0,-553000000.0,-593000000.0,-691000000.0,-757000000.0,-670000000.0,-565000000.0,-537000000.0,-550000000.0,-575000000.0,-683500000.0,-583100000.0,-476400000.0,-389200000.0,-348100000.0,-302100000.0,-343700000.0,-340200000.0,-366600000.0,-416900000.0,-412200000.0,-478500000.0,-459000000.0,-431800000.0,-400800000.0,-364300000.0,-318500000.0,-260700000.0,-296800000.0,-210000000.0
,freeCashFlow,3309000000.0,2798000000.0,2620000000.0,2501000000.0,2548000000.0,2258000000.0,2541000000.0,2534000000.0,2631000000.0,2359000000.0,2661000000.0,2702000000.0,1554800000.0,1620600000.0,1345100000.0,1395200000.0,1406200000.0,1465600000.0,1267500000.0,1259400000.0,1169600000.0,875800000.0,766600000.0,619300000.0,458400000.0,378400000.0,428600000.0,346100000.0,224200000.0,225000000.0,153800000.0,142600000.0
