date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-06-30_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockIssued,0.0,523287000.0,287544000.0,22824000.0,84063000.0,0.0,282162000.0,0.0,51644000.0,1488000.0,0.0,3724000.0,1507000.0,23350000.0,20682000.0,8660000.0,4400000.0,6649000.0,7789000.0,10086000.0,6496000.0,0.0,652000.0,7300000.0,0.0
,commonStockRepurchased,0.0,0.0,-1178000.0,0.0,0.0,0.0,-679000.0,-40000000.0,-45270000.0,0.0,-26461000.0,0.0,-21836000.0,-15413000.0,-25525000.0,-1937000.0,-2206000.0,-2543000.0,0.0,0.0,-325000.0,-13944000.0,-627000.0,0.0,0.0
,dividendsPaid,-726955000.0,-704396000.0,-440431000.0,-431182000.0,-416655000.0,-403555000.0,-347902000.0,-220395000.0,-113867000.0,-85814000.0,-0.0,-93284000.0,-78618000.0,-93307000.0,-71608000.0,-68615000.0,-67004000.0,-65073000.0,-62978000.0,-60708000.0,-58048000.0,-49957000.0,0.0,-30820000.0,-43620000.0
,otherFinancingActivites,0.0,-17766000.0,-41654000.0,43722000.0,-10858000.0,-22150000.0,-27221000.0,1692000.0,5575000.0,-16746000.0,26461000.0,15949000.0,-16099000.0,4338000.0,3043000.0,776000.0,1184000.0,-1101000.0,0.0,-787000.0,-1670000.0,-1367000.0,-46727000.0,-19253000.0,-223000.0
,netCashUsedProvidedByFinancingActivities,-210713000.0,-457778000.0,-24292000.0,-743350000.0,-242804000.0,152537000.0,343140000.0,-210588000.0,-113292000.0,10502000.0,0.0,-1548000.0,-91275000.0,-70789000.0,-16537000.0,-66618000.0,-103781000.0,-9696000.0,-89299000.0,-115261000.0,-46815000.0,-91498000.0,3353000.0,6668000.0,-59008000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,9368000.0,-4071000.0,-4355000.0,8208000.0,-6906000.0,-26085000.0,-20842000.0,2669000.0,790000.0,70000.0,0.0,-783000.0,276000.0,-394000.0,143000.0,333000.0,-369000.0,179000.0,274000.0,-122000.0,11000.0,-40000.0,219000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,60261000.0,-172545000.0,214387000.0,6830000.0,-1745000.0,-41456000.0,81164000.0,-6385000.0,94607000.0,-35396000.0,26461000.0,46243000.0,1651000.0,4662000.0,-9971000.0,9094000.0,-3701000.0,-7644000.0,3055000.0,12434000.0,-1295000.0,7868000.0,-3376000.0,-12913000.0,-9967000.0
,cashAtEndOfPeriod,311779000.0,251518000.0,424063000.0,162312000.0,155482000.0,157227000.0,198683000.0,117519000.0,123904000.0,29297000.0,26461000.0,64693000.0,18450000.0,16799000.0,12137000.0,22108000.0,13014000.0,16715000.0,24359000.0,21304000.0,8870000.0,10165000.0,2297000.0,5673000.0,18586000.0
,cashAtBeginningOfPeriod,251518000.0,424063000.0,209676000.0,155482000.0,157227000.0,198683000.0,117519000.0,123904000.0,29297000.0,64693000.0,0.0,18450000.0,16799000.0,12137000.0,22108000.0,13014000.0,16715000.0,24359000.0,21304000.0,8870000.0,10165000.0,2297000.0,5673000.0,18586000.0,28553000.0
,operatingCashFlow,801538000.0,812077000.0,509166000.0,516070000.0,517771000.0,477277000.0,399092000.0,207908000.0,80643000.0,80116000.0,0.0,86417000.0,74544000.0,63247000.0,47471000.0,119940000.0,52707000.0,98849000.0,67851000.0,75896000.0,58877000.0,58448000.0,48241000.0,51944000.0,49559000.0
,capitalExpenditure,0.0,-575197000.0,-395606000.0,64289000.0,-45829000.0,-667291000.0,-612420000.0,-94083000.0,69260000.0,-13239000.0,0.0,-107812000.0,-83539000.0,-14252000.0,-176969000.0,-62110000.0,-2975000.0,-1596000.0,-2843000.0,-14794000.0,-50533000.0,-45072000.0,-125392000.0,-184456000.0,-2000000.0
,freeCashFlow,801538000.0,812077000.0,509166000.0,500952000.0,508871000.0,468541000.0,354426000.0,193869000.0,74439000.0,66877000.0,0.0,-21395000.0,-8995000.0,48995000.0,-129498000.0,57830000.0,49732000.0,97253000.0,65008000.0,61102000.0,8344000.0,13376000.0,-77151000.0,-132512000.0,47559000.0
