date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,debtRepayment,-657000000.0,-256500000.0,-855700000.0,-4600000.0,-313400000.0,-183000000.0,-358500000.0,0.0,-1400000.0,-1300000.0,-450400000.0,-377900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,247000000.0,390300000.0,196600000.0,149600000.0,26600000.0,151200000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1300000.0,34100000.0,49600000.0,29300000.0,115100000.0,384344000.0,200668000.0,288553000.0,1069000.0,36491000.0,33800000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211000000.0,0.0,-40000000.0,0.0,-900000.0,-300000.0,-296800000.0,-105100000.0,0.0,0.0,0.0,-56389000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-377000000.0,-337700000.0,-312200000.0,-288300000.0,-266500000.0,-247300000.0,-236000000.0,-219700000.0,-215200000.0,-204900000.0,-193300000.0,-184200000.0,-153700000.0,-143200000.0,-134400000.0,-121900000.0,-114000000.0,-101313000.0,-180987000.0,-158231000.0,-158131000.0,-156489000.0,-140700000.0,-61600000.0,-60700000.0,-59700000.0,-49400000.0
,otherFinancingActivites,-27000000.0,-23200000.0,-24000000.0,-45200000.0,-1700000.0,6800000.0,-7100000.0,-18900000.0,-8900000.0,-8100000.0,9300000.0,-21900000.0,-20900000.0,8400000.0,-117500000.0,-69300000.0,-34300000.0,-28991000.0,-24262000.0,-32449000.0,-31077000.0,-5731000.0,-17600000.0,0.0,-1400000.0,900000.0,-1000000.0
,netCashUsedProvidedByFinancingActivities,488000000.0,619100000.0,530700000.0,532600000.0,329300000.0,-3100000.0,73200000.0,12300000.0,324200000.0,-198500000.0,-134400000.0,320200000.0,147900000.0,-438200000.0,-819100000.0,-298000000.0,159700000.0,34080000.0,84090000.0,201228000.0,609691000.0,103093000.0,-57700000.0,-2200000.0,-72400000.0,-31000000.0,-52800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,38000000.0,-7800000.0,-8400000.0,19700000.0,2400000.0,-51100000.0,47100000.0,-11400000.0,9800000.0,-147900000.0,-16000000.0,-171600000.0,-398700000.0,479600000.0,50000000.0,-48600000.0,21800000.0,179422000.0,-4528000.0,-61797000.0,34746000.0,81842000.0,4500000.0,2900000.0,-300000.0,4100000.0,-12200000.0
,cashAtEndOfPeriod,56000000.0,17700000.0,25500000.0,27900000.0,8200000.0,5800000.0,56900000.0,9800000.0,21200000.0,11400000.0,159300000.0,175300000.0,346900000.0,745600000.0,266000000.0,216000000.0,262600000.0,242281000.0,63872000.0,86618000.0,148415000.0,113669000.0,31800000.0,14000000.0,11100000.0,11400000.0,7300000.0
,cashAtBeginningOfPeriod,18000000.0,25500000.0,33900000.0,8200000.0,5800000.0,56900000.0,9800000.0,21200000.0,11400000.0,159300000.0,175300000.0,346900000.0,745600000.0,266000000.0,216000000.0,264600000.0,240800000.0,62859000.0,68400000.0,148415000.0,113669000.0,31827000.0,27300000.0,11100000.0,11400000.0,7300000.0,19500000.0
,operatingCashFlow,501000000.0,660400000.0,527700000.0,983400000.0,859600000.0,871200000.0,891600000.0,731000000.0,841100000.0,702700000.0,984900000.0,657100000.0,319500000.0,588800000.0,403300000.0,565400000.0,501600000.0,419990000.0,544040000.0,480288000.0,431849000.0,423129000.0,467800000.0,151200000.0,190700000.0,185700000.0,173300000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-608100000.0,0.0,0.0,-879000000.0,-542000000.0,-397400000.0,-527600000.0,-649200000.0,-838893000.0,-656792000.0,-818363000.0,-1066464000.0,-478573000.0,-372100000.0,-119400000.0,-141500000.0,-115400000.0,-129700000.0
,freeCashFlow,501000000.0,660400000.0,527700000.0,983400000.0,859600000.0,871200000.0,891600000.0,731000000.0,841100000.0,94600000.0,984900000.0,657100000.0,-559500000.0,46800000.0,5900000.0,37800000.0,-147600000.0,-418903000.0,-112752000.0,-338075000.0,-634615000.0,-55444000.0,95700000.0,31800000.0,49200000.0,70300000.0,43600000.0
