date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,7228000000.0,7351000000.0,3503000000.0,2496000000.0,2527000000.0,2103000000.0,2348000000.0,1509000000.0,2087000000.0,7250000000.0,14262000000.0,5830000000.0,14277000000.0,12001000000.0,19188000000.0,11340000000.0,14197000000.0,26620000000.0,19565000000.0,17231000000.0,8412000000.0,8310000000.0,8987000000.0,6605000000.0,11207000000.0,10510000000.0,11551000000.0,10604000000.0,28917000000.0,39928000000.0,8950000000.0,15864000000.0
,otherInvestingActivites,135000000.0,152000000.0,0.0,-31000000.0,145000000.0,-120000000.0,72000000.0,72000000.0,31000000.0,-4784000000.0,-20000000.0,-1935000000.0,13022000000.0,-17756000000.0,-16175000000.0,-16031000000.0,-6702000000.0,-7467000000.0,-3444000000.0,932000000.0,-7375000000.0,-7950000000.0,-2597000000.0,-5585000000.0,-4875000000.0,-5663000000.0,-2268000000.0,1007000000.0,-14055000000.0,-25134000000.0,-7336000000.0,-4070000000.0
,netCashUsedForInvestingActivites,11632000000.0,-16707000000.0,-19615000000.0,-18273000000.0,1868000000.0,-8193000000.0,-7967000000.0,-7269000000.0,-6545000000.0,-491000000.0,-1229000000.0,-6948000000.0,7036000000.0,-17094000000.0,-15217000000.0,-17259000000.0,-11610000000.0,-12791000000.0,-9568000000.0,-2773000000.0,-9003000000.0,-11746000000.0,-4648000000.0,-7221000000.0,-5002000000.0,-6742000000.0,-4274000000.0,-2477000000.0,-3611000000.0,-4052000000.0,-11523000000.0,-3745000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-15593000000.0,-13850000000.0,-18895000000.0,-24082000000.0,-9848000000.0,-19610000000.0,-12768000000.0,-14763000000.0,-14076000000.0,-21029000000.0,-17670000000.0,-21771000000.0,-13787000000.0,-18390000000.0,-14978000000.0,-14426000000.0,-9527000000.0,-16998000000.0,-14167000000.0,-15318000000.0,-15362000000.0,-12049000000.0,-7426000000.0,-11604000000.0,-17384000000.0,-15454000000.0,-8729000000.0,-11397000000.0,-19164000000.0,-19416000000.0,-11311000000.0,-4150000000.0
,commonStockIssued,44000000.0,86000000.0,87000000.0,129000000.0,177000000.0,193000000.0,362000000.0,721000000.0,443000000.0,594000000.0,663000000.0,614000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1029000000.0,-4685000000.0,-1685000000.0,-4400000000.0,-4431000000.0,-4480000000.0,-4389000000.0,-3943000000.0,-3952000000.0,-2300000000.0,-590000000.0,-3389000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1474000000.0,-1422000000.0,-1324000000.0,-1251000000.0,-1207000000.0,-1172000000.0,-1041000000.0,-939000000.0,-902000000.0,-861000000.0,-867000000.0,-924000000.0,-836000000.0,-712000000.0,-661000000.0,-597000000.0,-535000000.0,-471000000.0,-430000000.0,-424000000.0,-421000000.0,-404000000.0,-414000000.0,-423000000.0,-436000000.0,-458000000.0,-504000000.0,-526000000.0,-518000000.0,-477000000.0,-435000000.0,-373000000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340000000.0,-6653000000.0,1236000000.0,-883000000.0,1377000000.0,2608000000.0,3464000000.0,4168000000.0,745000000.0,-53000000.0,215000000.0,147000000.0,923000000.0,-97000000.0,1772000000.0,3823000000.0,1097000000.0,2175000000.0,5177000000.0,2701000000.0,4012000000.0
,netCashUsedProvidedByFinancingActivities,-9068000000.0,-519000000.0,5101000000.0,12245000000.0,-7532000000.0,-2029000000.0,11000000.0,-3891000000.0,-3268000000.0,-1384000000.0,-8084000000.0,-4647000000.0,-10440000000.0,15466000000.0,6778000000.0,6443000000.0,6176000000.0,5841000000.0,4016000000.0,-3688000000.0,3643000000.0,7714000000.0,205000000.0,3800000000.0,-452000000.0,3442000000.0,2540000000.0,2770000000.0,4323000000.0,3100000000.0,5716000000.0,-5191000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,364000000.0,232000000.0,129000000.0,207000000.0,-114000000.0,-276000000.0,-232000000.0,-151000000.0,88000000.0,-63000000.0,135000000.0,7000000.0,20000000.0,166000000.0,264000000.0,-10000000.0,42000000.0,-150000000.0,-56000000.0,-128000000.0,23000000.0,26000000.0,-57000000.0,-247000000.0,-8000000.0,13000000.0,41000000.0,-802000000.0,-574000000.0,-184000000.0,171000000.0,-149000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8519000000.0,-3362000000.0,-5455000000.0,7719000000.0,2446000000.0,474000000.0,2802000000.0,-2764000000.0,-2643000000.0,8537000000.0,110000000.0,-5008000000.0,5282000000.0,7022000000.0,830000000.0,-2781000000.0,3751000000.0,-4562000000.0,3066000000.0,-1265000000.0,1016000000.0,3379000000.0,-87000000.0,1502000000.0,-523000000.0,-233000000.0,121000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,32965000000.0,24446000000.0,27808000000.0,32927000000.0,25208000000.0,22762000000.0,22288000000.0,19486000000.0,22250000000.0,24893000000.0,16709000000.0,15542000000.0,20550000000.0,15268000000.0,7956000000.0,7126000000.0,9907000000.0,5726000000.0,10288000000.0,7222000000.0,8487000000.0,7471000000.0,4092000000.0,4179000000.0,2677000000.0,3200000000.0,3433000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,24446000000.0,27808000000.0,33263000000.0,25208000000.0,22762000000.0,22288000000.0,19486000000.0,22250000000.0,24893000000.0,16356000000.0,16599000000.0,20550000000.0,15268000000.0,8246000000.0,7126000000.0,9907000000.0,6156000000.0,10288000000.0,7222000000.0,8487000000.0,7471000000.0,4092000000.0,4179000000.0,2677000000.0,3200000000.0,3433000000.0,3312000000.0,3408000000.0,6319000000.0,5605000000.0,7452000000.0,10562000000.0
,operatingCashFlow,5591000000.0,13632000000.0,8930000000.0,13540000000.0,8224000000.0,10972000000.0,10990000000.0,8547000000.0,7082000000.0,10475000000.0,9288000000.0,6384000000.0,8666000000.0,8484000000.0,9005000000.0,8045000000.0,9143000000.0,2538000000.0,8674000000.0,5324000000.0,6353000000.0,7385000000.0,4413000000.0,5170000000.0,4939000000.0,3054000000.0,1814000000.0,413000000.0,-1062000000.0,407000000.0,4584000000.0,5975000000.0
,capitalExpenditure,-1478000000.0,-1645000000.0,-1310000000.0,-1062000000.0,-1375000000.0,-1341000000.0,-1195000000.0,-1006000000.0,-1053000000.0,-1189000000.0,-887000000.0,-772000000.0,-950000000.0,-883000000.0,-766000000.0,-608000000.0,-740000000.0,-1021000000.0,-670000000.0,-859000000.0,-919000000.0,-819000000.0,-862000000.0,-343000000.0,-438000000.0,-347000000.0,-333000000.0,-286000000.0,-570000000.0,-656000000.0,-719000000.0,-962000000.0
,freeCashFlow,4113000000.0,11987000000.0,7620000000.0,12478000000.0,6849000000.0,9631000000.0,9795000000.0,7541000000.0,6029000000.0,9286000000.0,8401000000.0,5612000000.0,7716000000.0,7601000000.0,8239000000.0,7437000000.0,8403000000.0,1517000000.0,8004000000.0,4465000000.0,5434000000.0,6566000000.0,3551000000.0,4827000000.0,4501000000.0,2707000000.0,1481000000.0,127000000.0,-1632000000.0,-249000000.0,3865000000.0,5013000000.0
