date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-6117700000.0,-4338300000.0,-7331800000.0,-3406700000.0,-2464500000.0,-1923900000.0,-836900000.0,-1356500000.0,-264900000.0,-744900000.0,-486500000.0,-1178600000.0,-1312500000.0,96100000.0,-767200000.0,-1546100000.0,-848500000.0,-2153200000.0,-2091300000.0,-1482400000.0,-510700000.0,-1064300000.0,-599100000.0,-717900000.0,-616700000.0,-519600000.0,-590000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-37100000.0,-684600000.0,-43700000.0,-39700000.0,-48900000.0,-208100000.0,-382500000.0,-15000000.0,-214300000.0,0.0,0.0,0.0,-100000000.0,0.0,-206000000.0,0.0,-800000.0,-500000.0,-300400000.0,-30000000.0,0.0,-20400000.0,-400000.0,-400000.0,-400000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30800000.0,43300000.0,44200000.0,51700000.0,50000000.0,22600000.0,26000000.0,18600000.0,12600000.0,11500000.0,14100000.0,6900000.0,10100000.0,5100000.0
,commonStockRepurchased,-111600000.0,-91300000.0,-79000000.0,-62500000.0,-192500000.0,-208500000.0,-271400000.0,-273400000.0,-174200000.0,-997800000.0,-258600000.0,-180600000.0,-179400000.0,-1548400000.0,-1214500000.0,-482800000.0,-1628500000.0,-316800000.0,-214300000.0,-120200000.0,-17800000.0,-600000.0,-42600000.0,-2900000.0,-128700000.0,-2300000.0,-36300000.0
,dividendsPaid,-1577800000.0,-1670000000.0,-668400000.0,-395400000.0,-519000000.0,-403600000.0,-892600000.0,-175600000.0,-853700000.0,-263600000.0,-763700000.0,0.0,-98300000.0,-1406500000.0,-25000000.0,-23700000.0,-23300000.0,-21700000.0,-21100000.0,-20600000.0,-19800000.0,-19000000.0,-18100000.0,-17300000.0,-19600000.0,-24100000.0,-23400000.0
,otherFinancingActivites,-243000000.0,-11200000.0,0.0,0.0,9200000.0,16800000.0,12800000.0,10300000.0,5800000.0,6400000.0,14000000.0,9700000.0,11100000.0,15500000.0,38800000.0,0.0,0.0,0.0,0.0,0.0,2400000.0,20400000.0,25600000.0,17600000.0,5900000.0,8500000.0,0.0
,netCashUsedProvidedByFinancingActivities,-938800000.0,-1770900000.0,846700000.0,-300900000.0,-250400000.0,-252800000.0,-855400000.0,-646800000.0,-1404100000.0,-755700000.0,-1195400000.0,-152100000.0,-239600000.0,-1886900000.0,-1257400000.0,-462300000.0,-1806100000.0,-288500000.0,185000000.0,250100000.0,-317000000.0,284800000.0,-23600000.0,-8900000.0,-36300000.0,-8200000.0,143400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-150900000.0,152400000.0,-200300000.0,48900000.0,-12600000.0,116000000.0,33300000.0,-104000000.0,23400000.0,-3200000.0,-1800000.0,157800000.0,-2900000.0,200000.0,0.0,-14400000.0,7900000.0,-4800000.0,5700000.0,2300000.0,-5300000.0,-4400000.0,-4700000.0,7900000.0,-800000.0,2800000.0,4700000.0
,cashAtEndOfPeriod,76500000.0,227400000.0,75000000.0,275300000.0,211500000.0,224400000.0,108400000.0,75100000.0,179100000.0,155700000.0,158900000.0,160700000.0,2900000.0,5800000.0,5600000.0,5600000.0,20000000.0,12100000.0,16900000.0,11200000.0,8900000.0,14200000.0,18600000.0,23300000.0,15400000.0,16200000.0,13400000.0
,cashAtBeginningOfPeriod,227400000.0,75000000.0,275300000.0,226400000.0,224100000.0,108400000.0,75100000.0,179100000.0,155700000.0,158900000.0,160700000.0,2900000.0,5800000.0,5600000.0,5600000.0,20000000.0,12100000.0,16900000.0,11200000.0,8900000.0,14200000.0,18600000.0,23300000.0,15400000.0,16200000.0,13400000.0,8700000.0
,operatingCashFlow,6905600000.0,6261600000.0,6284800000.0,3756800000.0,2701900000.0,2292900000.0,1725600000.0,1899900000.0,1691400000.0,1497900000.0,1679300000.0,1486800000.0,1549200000.0,1791000000.0,2024600000.0,1994000000.0,2662500000.0,2436900000.0,1912000000.0,1234600000.0,822400000.0,775100000.0,618000000.0,734700000.0,652200000.0,530600000.0,451300000.0
,capitalExpenditure,-223500000.0,-363500000.0,-266000000.0,-155700000.0,-215000000.0,-130700000.0,-108100000.0,-140400000.0,-127700000.0,-78900000.0,-64700000.0,-66600000.0,-98500000.0,-136300000.0,-334300000.0,-219300000.0,-192000000.0,-171100000.0,-89900000.0,-74900000.0,-130300000.0,-147500000.0,-174200000.0,-121900000.0,-35800000.0,-38300000.0,-58200000.0
,freeCashFlow,6682100000.0,5898100000.0,6018800000.0,3601100000.0,2486900000.0,2162200000.0,1617500000.0,1759500000.0,1563700000.0,1419000000.0,1614600000.0,1420200000.0,1450700000.0,1654700000.0,1690300000.0,1774700000.0,2470500000.0,2265800000.0,1822100000.0,1159700000.0,692100000.0,627600000.0,443800000.0,612800000.0,616400000.0,492300000.0,393100000.0
