date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-33000000.0,-29000000.0,-61000000.0,-113000000.0,-26000000.0,-77000000.0,-49000000.0,-203000000.0,-8000000.0,-32200000.0,-6800000.0,0.0,0.0,0.0,0.0,-206900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343300000.0,322900000.0,225300000.0,226800000.0,0.0,44200000.0,59500000.0,56000000.0,23900000.0,54400000.0,32200000.0,26300000.0,21200000.0,6200000.0
,commonStockRepurchased,-3067000000.0,-4286000000.0,-4254000000.0,-3223000000.0,-3238000000.0,-2534000000.0,-2628000000.0,-1674000000.0,-1814000000.0,-1859000000.0,-741200000.0,-649200000.0,-1248000000.0,-985200000.0,-761100000.0,-556200000.0,-419800000.0,-196300000.0,-226900000.0,-157000000.0,-646300000.0,-299800000.0,-202300000.0,0.0,-18800000.0,-142900000.0
,dividendsPaid,-1452000000.0,-1332000000.0,-1243000000.0,-1133000000.0,-1022000000.0,-899000000.0,-799000000.0,-703000000.0,-619000000.0,-555000000.0,-505400000.0,-466700000.0,-412900000.0,-343700000.0,-290900000.0,-236700000.0,-179200000.0,-137800000.0,-128900000.0,-129700000.0,-133100000.0,-136200000.0,-127300000.0,-100900000.0,-78800000.0,-65400000.0
,otherFinancingActivites,-58000000.0,-17000000.0,-55000000.0,177000000.0,281000000.0,218000000.0,132000000.0,72000000.0,115000000.0,64000000.0,58500000.0,25100000.0,63000000.0,55800000.0,0.0,0.0,0.0,0.0,329900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,2491000000.0,-5293000000.0,-4835000000.0,-1942000000.0,-2671000000.0,-2790000000.0,-2914000000.0,-1040000000.0,-2118000000.0,-1972000000.0,-1061200000.0,-733900000.0,-1226100000.0,-1111500000.0,-850900000.0,-657000000.0,-398500000.0,-605200000.0,-478200000.0,-349900000.0,-252100000.0,-444100000.0,-271400000.0,313600000.0,-53800000.0,24900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,23000000.0,233000000.0,-99000000.0,-117000000.0,98000000.0,424000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3882000000.0,217000000.0,441000000.0,670000000.0,-714000000.0,1632000000.0,-1117000000.0,1020000000.0,362000000.0,-1124000000.0,788000000.0,157200000.0,277200000.0,902500000.0,-433900000.0,560100000.0,194000000.0,58500000.0,271500000.0,49700000.0,56200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,8348000000.0,4466000000.0,4249000000.0,3808000000.0,3138000000.0,3852000000.0,2220000000.0,3337000000.0,2317000000.0,1955000000.0,3079100000.0,2291100000.0,2133900000.0,1856700000.0,954200000.0,1388100000.0,828000000.0,634000000.0,575500000.0,304000000.0,254300000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,4466000000.0,4249000000.0,3808000000.0,3138000000.0,3852000000.0,2220000000.0,3337000000.0,2317000000.0,1955000000.0,3079000000.0,2291100000.0,2133900000.0,1856700000.0,954200000.0,1388100000.0,828000000.0,634000000.0,575500000.0,304000000.0,254300000.0,198100000.0,108600000.0,445400000.0,262100000.0,216100000.0,518800000.0
,operatingCashFlow,2485000000.0,5903000000.0,4955000000.0,3640000000.0,3096000000.0,4680000000.0,3003000000.0,3027000000.0,1899000000.0,1812000000.0,3164200000.0,1736100000.0,1936300000.0,1878700000.0,1667900000.0,1570700000.0,1514400000.0,917400000.0,1081500000.0,656500000.0,759900000.0,961000000.0,517500000.0,323100000.0,330000000.0,254900000.0
,capitalExpenditure,-1086000000.0,-1119000000.0,-1028000000.0,-1105000000.0,-1143000000.0,-963000000.0,-880000000.0,-636000000.0,-597000000.0,-432000000.0,-335100000.0,-455700000.0,-449200000.0,-313500000.0,-333700000.0,-257100000.0,-213900000.0,-185900000.0,-282800000.0,-317600000.0,-419900000.0,-384100000.0,-505900000.0,-465900000.0,-216400000.0,-154100000.0
,freeCashFlow,1399000000.0,4784000000.0,3927000000.0,2535000000.0,1953000000.0,3717000000.0,2123000000.0,2391000000.0,1302000000.0,1380000000.0,2829100000.0,1280400000.0,1487100000.0,1565200000.0,1334200000.0,1313600000.0,1300500000.0,731500000.0,798700000.0,338900000.0,340000000.0,576900000.0,11600000.0,-142800000.0,113600000.0,100800000.0
