date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-2305000000.0,-1042000000.0,-902000000.0,-851000000.0,-732000000.0,-1050000000.0,-770000000.0,-844000000.0,-1184000000.0,-681000000.0,-781000000.0,-1288000000.0,-847000000.0,-898100000.0,-1035900000.0,-596200000.0,-495400000.0,-1264500000.0,-1294100000.0,-1251100000.0,-1184900000.0,-576800000.0,-698400000.0,-305800000.0,-633000000.0,-553800000.0,-442800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-854000000.0,-707000000.0,-407000000.0,-1481000000.0,-598000000.0,-553000000.0,-123000000.0,-544000000.0,-492000000.0,-94000000.0,-534000000.0,-590000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113000000.0,348900000.0,331100000.0,142700000.0,415000000.0,31000000.0,68900000.0,618000000.0,90300000.0,60800000.0,38300000.0,49200000.0,207900000.0,121400000.0,0.0
,commonStockRepurchased,-700000000.0,-800000000.0,-800000000.0,-911000000.0,-739000000.0,-861000000.0,-1939000000.0,-1216000000.0,-1284000000.0,-1303000000.0,-857000000.0,-353000000.0,-700000000.0,-2813300000.0,-761500000.0,-1519500000.0,-1598000000.0,-546700000.0,-680700000.0,-891500000.0,-1190700000.0,-779000000.0,-919700000.0,-910600000.0,-348800000.0,-137800000.0,-52200000.0
,dividendsPaid,-1451000000.0,-1408000000.0,-1386000000.0,-1359000000.0,-1311000000.0,-1272000000.0,-1256000000.0,-1223000000.0,-1151000000.0,-1099000000.0,-1066000000.0,-986000000.0,-950000000.0,-932900000.0,-884000000.0,-838400000.0,-767900000.0,-671900000.0,-612700000.0,-590100000.0,-580100000.0,-551300000.0,-545500000.0,-530600000.0,-461500000.0,-348200000.0,-281800000.0
,otherFinancingActivites,-63000000.0,-114000000.0,-57000000.0,-88000000.0,-29000000.0,-155000000.0,-680000000.0,-37000000.0,-26000000.0,-519000000.0,-48000000.0,-26000000.0,-51000000.0,138000000.0,-3700000.0,-36800000.0,-9000000.0,-18400000.0,-34900000.0,-26700000.0,2500000.0,12800000.0,-29400000.0,89800000.0,17000000.0,-40900000.0,-2500000.0
,netCashUsedProvidedByFinancingActivities,-1567000000.0,-1792000000.0,-2115000000.0,-2421000000.0,-2185000000.0,-1298000000.0,-1893000000.0,-2185000000.0,-1802000000.0,-1741000000.0,-1859000000.0,-1788000000.0,-1747000000.0,-1426800000.0,-1551300000.0,-1929700000.0,-2174900000.0,-1571000000.0,-1014800000.0,-804000000.0,-1064600000.0,-1378700000.0,-1239700000.0,-1093200000.0,-1179600000.0,-1294000000.0,-237200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4000000.0,1000000.0,-30000000.0,36000000.0,-11000000.0,-128000000.0,-447000000.0,-63000000.0,40000000.0,22000000.0,-26000000.0,29000000.0,-31000000.0,7900000.0,4500000.0,-15900000.0,4100000.0,18600000.0,14700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-139000000.0,-97000000.0,-77000000.0,-307000000.0,304000000.0,-170000000.0,-265000000.0,-52000000.0,342000000.0,-112000000.0,78000000.0,434000000.0,-109000000.0,111900000.0,-3200000.0,-230000000.0,303400000.0,-203900000.0,130000000.0,198700000.0,-116300000.0,178800000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,303000000.0,442000000.0,539000000.0,616000000.0,923000000.0,619000000.0,789000000.0,1054000000.0,1106000000.0,764000000.0,876000000.0,798000000.0,364000000.0,472700000.0,360800000.0,364000000.0,594000000.0,290600000.0,494500000.0,405200000.0,206500000.0,322800000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,442000000.0,539000000.0,616000000.0,923000000.0,619000000.0,789000000.0,1054000000.0,1106000000.0,764000000.0,876000000.0,798000000.0,364000000.0,473000000.0,360800000.0,364000000.0,594000000.0,290600000.0,494500000.0,364500000.0,206500000.0,322800000.0,144000000.0,90800000.0,83200000.0,221600000.0,1137800000.0,34800000.0
,operatingCashFlow,3729000000.0,2736000000.0,2970000000.0,2929000000.0,3232000000.0,2306000000.0,2845000000.0,3040000000.0,3288000000.0,2288000000.0,2744000000.0,3481000000.0,2516000000.0,2428900000.0,2579500000.0,2311800000.0,2969600000.0,2613000000.0,2424200000.0,2253800000.0,2133200000.0,2134300000.0,1991300000.0,1406600000.0,1674200000.0,931600000.0,669000000.0
,capitalExpenditure,-1217000000.0,-1209000000.0,-877000000.0,-785000000.0,-771000000.0,-1056000000.0,-1039000000.0,-953000000.0,-1093000000.0,-968000000.0,-964000000.0,-848000000.0,-906000000.0,-989300000.0,-972100000.0,-709600000.0,-535000000.0,-877600000.0,-870700000.0,-1099500000.0,-1170300000.0,-1058300000.0,-1012000000.0,-944300000.0,-883700000.0,-817600000.0,-485200000.0
,freeCashFlow,2512000000.0,1527000000.0,2093000000.0,2144000000.0,2461000000.0,1250000000.0,1806000000.0,2087000000.0,2195000000.0,1320000000.0,1780000000.0,2633000000.0,1610000000.0,1439600000.0,1607400000.0,1602200000.0,2434600000.0,1735400000.0,1553500000.0,1154300000.0,962900000.0,1076000000.0,979300000.0,462300000.0,790500000.0,114000000.0,183800000.0
