date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-3922000.0,-41992000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177000.0,2678000.0,39477000.0,9570000.0,15894000.0,54929000.0,20361000.0,8489000.0,10166000.0,7741000.0,8003000.0,21427000.0,240300000.0,5700000.0,69300000.0,17000000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136793000.0,0.0,0.0,-50199000.0,-178792000.0,-98876000.0,-54321000.0,0.0,0.0,-30728000.0,-11446000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136793000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,2080000.0,-31000.0,-261000.0,-356000.0,-880000.0,-85000.0,-1449000.0,-2029000.0,-995000.0,74000.0,1261000.0,0.0,44767000.0,49278000.0,39183000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,15979000.0,-623000.0,-62000.0,-117000.0,-345000.0,341000.0,-637000.0,-1435000.0,2807000.0,-133542000.0,3939000.0,39492000.0,-95862000.0,-113620000.0,-4764000.0,-34608000.0,8489000.0,107129000.0,-22987000.0,-3443000.0,21737000.0,240700000.0,5700000.0,70300000.0,17100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,618000.0,-100000.0,-920000.0,1824000.0,-473000.0,-3025000.0,-2662000.0,109000.0,236000.0,-2059000.0,3696000.0,4053000.0,-5363000.0,-3791000.0,1170000.0,-589000.0,-106000.0,288000.0,101000.0,-484000.0,-859000.0,-100000.0,-100000.0,-100000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3391000.0,-15012000.0,-16405000.0,17475000.0,-13594000.0,-55938000.0,-47982000.0,-11963000.0,56865000.0,-129685000.0,-41012000.0,44062000.0,-243729000.0,-48535000.0,-126739000.0,432545000.0,21398000.0,76249000.0,17597000.0,-43703000.0,-13070000.0,109100000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,25570000.0,22179000.0,37191000.0,51196000.0,33721000.0,47315000.0,103253000.0,151235000.0,163198000.0,106333000.0,236018000.0,277030000.0,232968000.0,476697000.0,525232000.0,651971000.0,219426000.0,198028000.0,121779000.0,104182000.0,147885000.0,161000000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,22179000.0,37191000.0,53596000.0,33721000.0,47315000.0,103253000.0,151235000.0,163198000.0,106333000.0,236018000.0,277030000.0,232968000.0,476697000.0,525232000.0,651971000.0,219426000.0,198028000.0,121779000.0,104182000.0,147885000.0,160955000.0,51900000.0,62300000.0,14700000.0,3100000.0
,operatingCashFlow,-10638000.0,-25370000.0,-19221000.0,-21350000.0,-24328000.0,-68982000.0,-60244000.0,-49879000.0,-33313000.0,-708000.0,-31122000.0,-9304000.0,-29286000.0,68409000.0,170920000.0,460753000.0,7023000.0,-8789000.0,-788000.0,14858000.0,55978000.0,48200000.0,9500000.0,8100000.0,-600000.0
,capitalExpenditure,-408000.0,-1192000.0,-765000.0,-734000.0,-2438000.0,-1319000.0,-2460000.0,-7727000.0,-7170000.0,-9873000.0,-12904000.0,-16807000.0,-32369000.0,-29454000.0,-13808000.0,-13782000.0,-10018000.0,-9065000.0,-6264000.0,-12227000.0,-23993000.0,-24600000.0,-4400000.0,-4600000.0,-2800000.0
,freeCashFlow,-11046000.0,-26562000.0,-19986000.0,-22084000.0,-26766000.0,-70301000.0,-62704000.0,-57606000.0,-40483000.0,-10581000.0,-44026000.0,-26111000.0,-61655000.0,38955000.0,157112000.0,446971000.0,-2995000.0,-17854000.0,-7052000.0,2631000.0,31985000.0,23600000.0,5100000.0,3500000.0,-3400000.0
