date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-694995000.0,-3619723000.0,-1812841000.0,-1149346000.0,-1619622000.0,-1132220000.0,-707027000.0,-1191728000.0,-1386734000.0,-85114000.0,-713253000.0,-738784000.0,-100924000.0,-37758000.0,-30000000.0,-305164000.0,-42514000.0,-114391000.0,-76633000.0,-168740000.0,-99091000.0,-87000.0,-23241000.0,-15325000.0,-14904062.0,-141513151.0,-234938325.0
,commonStockIssued,595313000.0,1056125000.0,789575000.0,621987000.0,534194000.0,1755722000.0,2343868000.0,1854637000.0,3581292000.0,2137594000.0,995438000.0,704533000.0,782285000.0,491593000.0,182069000.0,165062000.0,66281000.0,231435000.0,166534000.0,82999000.0,4129000.0,4552000.0,90120000.0,139600000.0,135800000.0,3104492.0,3221667.0
,commonStockRepurchased,-7656000.0,0.0,0.0,-287500000.0,0.0,0.0,0.0,0.0,-275000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-1400712000.0,-1348863000.0,-1325617000.0,-1298925000.0,-1210133000.0,-1035069000.0,-906275000.0,-722450000.0,-544248000.0,-370223000.0,-333839000.0,-276860000.0,-208099000.0,-199828000.0,-154142000.0,-135724000.0,-111081000.0,-97139000.0,-85270000.0,-80327000.0,-77189000.0,-60716000.0,-45804000.0,-28427221.0,-24214766.0,-23126638.0
,otherFinancingActivites,0.0,-217392000.0,-107126000.0,-96323000.0,-9670000.0,77961000.0,-52095000.0,-64364000.0,-12793000.0,-50968000.0,-4559000.0,-7280000.0,442000.0,-138931000.0,24590000.0,-351185000.0,-143060000.0,105858000.0,-40608000.0,113835000.0,56806000.0,-7839000.0,-93998000.0,12090000.0,14074666.0,-25392.0,-1527751.0
,netCashUsedProvidedByFinancingActivities,-2080858000.0,577150000.0,818368000.0,-1913527000.0,-1240448000.0,2006449000.0,1303172000.0,1667670000.0,3645128000.0,3963817000.0,2043392000.0,-99093000.0,667943000.0,615506000.0,344348000.0,291788000.0,258604000.0,374171000.0,247787000.0,-2076000.0,-176083000.0,117932000.0,270725000.0,156861000.0,128482817.0,13351183.0,10528953.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3451000.0,5310000.0,-9015000.0,26852000.0,-20274000.0,-8575000.0,-690000.0,442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1635277000.0,69637000.0,6826000.0,-297917000.0,58470000.0,-112818000.0,314946000.0,-874984000.0,870282000.0,31912000.0,96094000.0,12106000.0,-6899000.0,-5947000.0,-21000.0,16474000.0,-104733000.0,114946000.0,-276000.0,6982000.0,715000.0,860000.0,-112000.0,800000.0,-278960.0,-75099.0,-3960865.0
,cashAtEndOfPeriod,2021043000.0,385766000.0,316129000.0,309303000.0,419378000.0,360908000.0,473726000.0,158780000.0,1033764000.0,163482000.0,131570000.0,35476000.0,23370000.0,30269000.0,36216000.0,36237000.0,19763000.0,124496000.0,9550000.0,9826000.0,2844000.0,2129000.0,1269000.0,1381000.0,581390.0,860350.0,935449.0
,cashAtBeginningOfPeriod,385766000.0,316129000.0,309303000.0,607220000.0,360908000.0,473726000.0,158780000.0,1033764000.0,163482000.0,131570000.0,35476000.0,23370000.0,30269000.0,36216000.0,36237000.0,19763000.0,124496000.0,9550000.0,9826000.0,2844000.0,2129000.0,1269000.0,1381000.0,581000.0,860350.0,935449.0,4896314.0
,operatingCashFlow,1364756000.0,1535968000.0,1583944000.0,1434177000.0,1628695000.0,1373468000.0,1138670000.0,988497000.0,818133000.0,588224000.0,364741000.0,381259000.0,335654000.0,263883000.0,216446000.0,173755000.0,144025000.0,129521000.0,105367000.0,88682000.0,82699000.0,96133000.0,75746000.0,56008000.0,36219735.0,27152786.0,31977440.0
,capitalExpenditure,0.0,2327162000.0,1381164000.0,1145299000.0,1946937000.0,579403000.0,713184000.0,234463000.0,610271000.0,-4918286000.0,-2094968000.0,-640129000.0,-1072376000.0,-631209000.0,-429183000.0,-599291000.0,-1552507000.0,-410413000.0,-409706000.0,-147081000.0,-46449000.0,-215491000.0,-270015000.0,-135835000.0,-66082923.0,-2976000.0,-15353050.0
,freeCashFlow,1364756000.0,1207144000.0,1317761000.0,1183901000.0,1409549000.0,1185716000.0,1005890000.0,852665000.0,818133000.0,-4330062000.0,-1730227000.0,-258870000.0,-736722000.0,-367326000.0,-212737000.0,-425536000.0,-1408482000.0,-280892000.0,-304339000.0,-58399000.0,36250000.0,-119358000.0,-194269000.0,-79827000.0,-29863188.0,24176786.0,16624390.0
