date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-1579600000.0,-1595000000.0,-3384000000.0,-8809000000.0,-6310000000.0,-6988000000.0,-4593000000.0,-4043669000.0,-75688000.0,0.0,0.0,-1341000.0,-18271000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9596000.0,17733000.0,17741000.0,23327000.0,13740000.0,18184000.0,15549000.0,10496000.0,10137000.0,7708000.0,5203000.0,3250000.0,1500000.0,1300000.0,100000.0,0.0
,commonStockRepurchased,-195368000.0,-324559000.0,-322255000.0,-207042000.0,-209603000.0,-241231000.0,-176645000.0,-807449000.0,-255849000.0,-240934000.0,-151057000.0,-266906000.0,-200846000.0,-167323000.0,-85270000.0,-38842000.0,-29616000.0,-16090000.0,-13221000.0,-13709000.0,-9935000.0,-2700000.0,-3100000.0,-1400000.0,-6900000.0
,dividendsPaid,-209956000.0,-277786000.0,-265219000.0,-258222000.0,-245430000.0,-235615000.0,-215008000.0,-220257000.0,-275353000.0,-194697000.0,-168902000.0,-162865000.0,-151195000.0,-125183000.0,-90837000.0,-51458000.0,-40902000.0,-27046000.0,-20266000.0,-16900000.0,-13438000.0,-11500000.0,-7400000.0,-104400000.0,-7700000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,18462000.0,8548000.0,6074000.0,26282000.0,-367000.0,10937000.0,13092000.0,9966000.0,12057000.0,16668000.0,12078000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,-440667000.0,-651253000.0,-655177000.0,-202134000.0,-127300000.0,-607741000.0,-143637000.0,-364904000.0,-264338000.0,-415098000.0,-289134000.0,-402064000.0,-326040000.0,-262098000.0,-145845000.0,-74751000.0,-60022000.0,-32999000.0,-25779000.0,-25406000.0,-20123000.0,-12700000.0,-9200000.0,-105700000.0,-14500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,9128000.0,-1894000.0,-20186000.0,11891000.0,-9683000.0,-16860000.0,-14000000.0,-1986000.0,-588000.0,-1239000.0,-2944000.0,-4054000.0,2839000.0,-317000.0,1669000.0,-3511000.0,1960000.0,2088000.0,-859000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-204062000.0,69243000.0,44725000.0,86224000.0,79437000.0,39289000.0,-33107000.0,-47972000.0,-163650000.0,-24938000.0,61299000.0,-157435000.0,155858000.0,-9707000.0,117964000.0,64152000.0,43063000.0,65514000.0,17258000.0,35829000.0,30275000.0,-49700000.0,36800000.0,19900000.0,8100000.0
,cashAtEndOfPeriod,243796000.0,447858000.0,378615000.0,333890000.0,247666000.0,168229000.0,128940000.0,162047000.0,210019000.0,373669000.0,398607000.0,337308000.0,494743000.0,338885000.0,348592000.0,230628000.0,166476000.0,198513000.0,132999000.0,115741000.0,79912000.0,49600000.0,99300000.0,62500000.0,42600000.0
,cashAtBeginningOfPeriod,447858000.0,378615000.0,333890000.0,247666000.0,168229000.0,128940000.0,162047000.0,210019000.0,373669000.0,398607000.0,337308000.0,494743000.0,338885000.0,348592000.0,230628000.0,166476000.0,123413000.0,132999000.0,115741000.0,79912000.0,49637000.0,99300000.0,62500000.0,42600000.0,34500000.0
,operatingCashFlow,499191000.0,835419000.0,792896000.0,384001000.0,529408000.0,718336000.0,513426000.0,347777000.0,460342000.0,429712000.0,344779000.0,372571000.0,447579000.0,308430000.0,343377000.0,229088000.0,155941000.0,109498000.0,114139000.0,74452000.0,74490000.0,51900000.0,77600000.0,70400000.0,35400000.0
,capitalExpenditure,-54009000.0,-70465000.0,-63871000.0,-57945000.0,-91437000.0,-44642000.0,-29502000.0,-48206000.0,-50656000.0,-52806000.0,-28677000.0,-34466000.0,-23748000.0,-43713000.0,-43243000.0,-21824000.0,-34741000.0,-8574000.0,-7325000.0,-17101000.0,-15491000.0,-121600000.0,-11900000.0,-6300000.0,-4800000.0
,freeCashFlow,445182000.0,764954000.0,729025000.0,326056000.0,437971000.0,673694000.0,483924000.0,299571000.0,409686000.0,376906000.0,316102000.0,338105000.0,423831000.0,264717000.0,300134000.0,207264000.0,121200000.0,100924000.0,106814000.0,57351000.0,58999000.0,-69700000.0,65700000.0,64100000.0,30600000.0
