date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,10000000.0,11600000.0,23000000.0,-4300000.0,7600000.0,-7200000.0,25500000.0,50300000.0,13100000.0,130000000.0,59100000.0,28300000.0,51700000.0,-180600000.0,0.0,-418800000.0,183900000.0,6900000.0,-33400000.0,3300000.0,-15200000.0,500000.0,1500000.0,900000.0,4400000.0,4400000.0,-67000000.0,-3300000.0,-5500000.0,-33100000.0,19000000.0,0.0
,netCashUsedForInvestingActivites,-2042000000.0,-644400000.0,-273100000.0,-156000000.0,-57900000.0,-103200000.0,-103600000.0,-811300000.0,-961800000.0,-5304400000.0,-1367700000.0,-179300000.0,-795600000.0,-745400000.0,-127400000.0,-514700000.0,127600000.0,-14700000.0,-35800000.0,-5900000.0,-38600000.0,-32800000.0,-49900000.0,-72000000.0,-32300000.0,-18100000.0,-77900000.0,-8300000.0,-9700000.0,-17400000.0,12500000.0,900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1573000000.0,-729300000.0,-234500000.0,-1720700000.0,-506000000.0,-581100000.0,-1269200000.0,-1842600000.0,-1136800000.0,-1616200000.0,-666700000.0,-286100000.0,-788400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,661300000.0,287400000.0,0.0,0.0,285300000.0,0.0,853700000.0,0.0,347300000.0,0.0,0.0,700000.0,5700000.0,190400000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-252900000.0,-47500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-289800000.0,0.0,0.0,0.0,-2200000.0,-121500000.0,0.0,-6500000.0,0.0,0.0,0.0,-15600000.0,-17200000.0,-11500000.0,-4900000.0,-19500000.0,-10700000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-41000000.0,-116300000.0,-44200000.0,-52900000.0,-59900000.0,-91800000.0,-143700000.0,-127600000.0,-307200000.0,-118900000.0,-68900000.0,-31900000.0,-37200000.0,-26400000.0,-25800000.0,-18700000.0,-6100000.0,0.0,0.0,-4100000.0,-15700000.0,-16700000.0,-16300000.0,-14800000.0,-15100000.0,-15500000.0,-14800000.0,-26400000.0,-14100000.0,-59100000.0,-9300000.0,-4700000.0
,otherFinancingActivites,-150000000.0,-16500000.0,-49000000.0,-160300000.0,-32900000.0,-79400000.0,-94900000.0,-31700000.0,54600000.0,-101800000.0,-14900000.0,-4700000.0,-7000000.0,5200000.0,2100000.0,-600000.0,3100000.0,2000000.0,300000.0,57100000.0,4200000.0,0.0,0.0,0.0,0.0,300000.0,600000.0,1200000.0,1200000.0,1700000.0,200000.0,400000.0
,netCashUsedProvidedByFinancingActivities,2059000000.0,-394100000.0,-375200000.0,498900000.0,-206400000.0,61000000.0,-288300000.0,-171900000.0,119600000.0,1975100000.0,1087600000.0,304300000.0,32400000.0,250100000.0,-148400000.0,-13600000.0,155900000.0,-22000000.0,-127100000.0,153000000.0,-27100000.0,-33900000.0,-27800000.0,-19700000.0,-38500000.0,-40000000.0,-18500000.0,-29600000.0,16600000.0,-74800000.0,-33600000.0,-56600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,-2300000.0,3300000.0,-500000.0,-1400000.0,-11600000.0,-22400000.0,1300000.0,-4600000.0,24100000.0,13000000.0,-68100000.0,11800000.0,5900000.0,-2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-200000.0,-600000.0,1200000.0,0.0,-500000.0,0.0,-1400000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-241000000.0,-470600000.0,-155100000.0,684300000.0,38200000.0,-5700000.0,-44600000.0,140300000.0,-326400000.0,-1045100000.0,1064000000.0,323700000.0,21900000.0,-194600000.0,158900000.0,-13700000.0,149100000.0,6000000.0,-122000000.0,153900000.0,-37700000.0,-62700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,112000000.0,352600000.0,823200000.0,1007700000.0,323400000.0,285200000.0,290900000.0,335500000.0,195200000.0,521600000.0,1566700000.0,502700000.0,179000000.0,157100000.0,351700000.0,192800000.0,216900000.0,67800000.0,61800000.0,183800000.0,29900000.0,67600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,353000000.0,823200000.0,978300000.0,323400000.0,285200000.0,290900000.0,335500000.0,195200000.0,521600000.0,1566700000.0,502700000.0,179000000.0,157100000.0,351700000.0,192800000.0,206500000.0,67800000.0,61800000.0,183800000.0,29900000.0,67600000.0,130300000.0,115900000.0,165400000.0,139900000.0,140600000.0,67900000.0,128600000.0,95900000.0,96000000.0,96800000.0,52400000.0
,operatingCashFlow,-261000000.0,562500000.0,478500000.0,338100000.0,303000000.0,37900000.0,358900000.0,1145900000.0,514500000.0,2288800000.0,1320000000.0,185700000.0,853200000.0,288900000.0,428800000.0,519800000.0,-134400000.0,42700000.0,40900000.0,6800000.0,28000000.0,4000000.0,92100000.0,42300000.0,83400000.0,58000000.0,167900000.0,-22800000.0,26300000.0,92100000.0,23800000.0,99500000.0
,capitalExpenditure,-525000000.0,-656000000.0,-296100000.0,-151700000.0,-69100000.0,-80800000.0,-284100000.0,-861600000.0,-1127500000.0,-880700000.0,-266900000.0,-116300000.0,-182500000.0,-199500000.0,-132900000.0,-106300000.0,-60700000.0,-21600000.0,-10600000.0,-9200000.0,-23400000.0,-33300000.0,-51400000.0,-76900000.0,-36700000.0,-22500000.0,-10900000.0,-5000000.0,-5200000.0,-7300000.0,-11200000.0,-14600000.0
,freeCashFlow,-786000000.0,-93500000.0,182400000.0,186400000.0,233900000.0,-42900000.0,74800000.0,284300000.0,-613000000.0,1408100000.0,1053100000.0,69400000.0,670700000.0,89400000.0,295900000.0,413500000.0,-195100000.0,21100000.0,30300000.0,-2400000.0,4600000.0,-29300000.0,40700000.0,-34600000.0,46700000.0,35500000.0,157000000.0,-27800000.0,21100000.0,84800000.0,12600000.0,84900000.0
