date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2500000000.0,-2750000000.0,-6250000000.0,-1811000000.0,-1981000000.0,-997000000.0,-4805000000.0,-4439968000.0,-1839325000.0,-651549000.0,-868408000.0,-311103000.0,-4326000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,256000000.0,209000000.0,289000000.0,234000000.0,208000000.0,319000000.0,331000000.0,313079000.0,466283000.0,211737000.0,221223000.0,222728000.0,246125000.0,243427000.0,403386000.0,143283000.0,78796000.0,83806000.0,51386000.0,36311000.0,30451000.0,29300000.0,9000000.0,53200000.0,160400000.0
,commonStockRepurchased,-1583000000.0,-1749000000.0,-2900000000.0,-954000000.0,-11001000000.0,-10002000000.0,-5349000000.0,-582358000.0,-667041000.0,-2383132000.0,-4022593000.0,-998495000.0,-1969582000.0,-487543000.0,-544942000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-3449000000.0,-3222000000.0,-2971000000.0,-2731000000.0,-2455000000.0,-1874000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-138000000.0,-122000000.0,-486000000.0,-330000000.0,102000000.0,770000000.0,416000000.0,430599000.0,244840000.0,-74189000.0,213143000.0,-364568000.0,191939000.0,76276000.0,95259000.0,-1184000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,770000000.0,-7634000000.0,-12318000000.0,3393000000.0,-9347000000.0,-4963000000.0,-3025000000.0,-2543941000.0,563346000.0,1763569000.0,-1338710000.0,-1051438000.0,-1535844000.0,-267299000.0,649261000.0,441896000.0,78659000.0,82091000.0,386609000.0,33550000.0,269045000.0,24000000.0,7200000.0,49800000.0,160600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-5634000000.0,-6309000000.0,10352000000.0,-641000000.0,-4622000000.0,2824000000.0,7914000000.0,309112000.0,-8080083000.0,8975898000.0,-365079000.0,-186344000.0,491216000.0,152079000.0,108094000.0,427004000.0,86190000.0,-422212000.0,493441000.0,-34953000.0,150281000.0,-54100000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,5997000000.0,11631000000.0,17940000000.0,7588000000.0,8229000000.0,12851000000.0,10027000000.0,2112806000.0,1803694000.0,9883777000.0,907879000.0,1272958000.0,1459302000.0,968086000.0,816007000.0,707913000.0,280909000.0,194719000.0,616931000.0,162339000.0,197292000.0,47000000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,11631000000.0,17940000000.0,7588000000.0,8229000000.0,12851000000.0,10027000000.0,2113000000.0,1803694000.0,9883777000.0,907879000.0,1272958000.0,1459302000.0,968086000.0,816007000.0,707913000.0,280909000.0,194719000.0,616931000.0,123490000.0,197292000.0,47011000.0,101100000.0,32000000.0,132000000.0,27400000.0
,operatingCashFlow,8168000000.0,9144000000.0,8400000000.0,11898000000.0,16669000000.0,20329000000.0,12818000000.0,3104988000.0,3194716000.0,3639010000.0,2833913000.0,3080054000.0,2204659000.0,1765398000.0,1218059000.0,715080000.0,511378000.0,234607000.0,74409000.0,-88132000.0,-38202000.0,-62600000.0,-46700000.0,-19900000.0,-16500000.0
,capitalExpenditure,-650000000.0,-825000000.0,-924000000.0,-590000000.0,-748000000.0,-747000000.0,-557000000.0,-190782000.0,-397046000.0,-131904000.0,-61884000.0,-230057000.0,-115005000.0,-78648000.0,-105208000.0,-47951000.0,-51366000.0,-38609000.0,-17597000.0,-26329000.0,-15621000.0,-12500000.0,-2500000.0,-3900000.0,-3700000.0
,freeCashFlow,7518000000.0,8319000000.0,7476000000.0,11308000000.0,15921000000.0,19582000000.0,12261000000.0,2914206000.0,2797670000.0,3507106000.0,2772029000.0,2849997000.0,2089654000.0,1686750000.0,1112851000.0,667129000.0,460012000.0,195998000.0,56812000.0,-114461000.0,-53823000.0,-75100000.0,-49200000.0,-23800000.0,-20200000.0
