date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,1606000000.0,1546000000.0,1566000000.0,1718000000.0,1991000000.0,1584000000.0,1380000000.0,1148000000.0,1287000000.0,1418000000.0,1365000000.0,2171000000.0,4009000000.0,1648000000.0,1297000000.0,1557000000.0,1420000000.0,869000000.0,461000000.0,478000000.0,599137000.0,575545000.0,688999000.0,781533000.0,724317000.0,561848000.0,541925000.0,605900000.0,486800000.0,363800000.0,259100000.0,236300000.0
,otherInvestingActivites,-15000000.0,-5000000.0,-8000000.0,-9000000.0,13000000.0,16000000.0,13000000.0,-9000000.0,1000000.0,5000000.0,2000000.0,-13000000.0,2000000.0,13000000.0,-17000000.0,-723000000.0,-5000000.0,8000000.0,-7000000.0,4000000.0,2214000.0,-824000.0,-393000.0,-4851000.0,-6583000.0,-4113000.0,-3158000.0,-700000.0,4100000.0,-1100000.0,-3900000.0,-8500000.0
,netCashUsedForInvestingActivites,-560000000.0,-679000000.0,-451000000.0,-558000000.0,-456000000.0,-624000000.0,-311000000.0,-509000000.0,-304000000.0,-8000000.0,-529000000.0,-815000000.0,1509000000.0,-862000000.0,-214000000.0,-771000000.0,-601000000.0,-642000000.0,-537000000.0,-359000000.0,-513223000.0,-205286000.0,-320660000.0,-282537000.0,-224751000.0,-439787000.0,-317579000.0,-333400000.0,-334500000.0,-307200000.0,-201200000.0,-207700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,84000000.0,0.0,0.0,0.0,-15000000.0,-14000000.0,-55000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54000000.0,-183000000.0,0.0,0.0,0.0,0.0,0.0,-280558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100000.0,6700000.0,6000000.0,4800000.0,5400000.0
,commonStockRepurchased,-261000000.0,-67000000.0,-125000000.0,-92000000.0,-39000000.0,-53000000.0,-21000000.0,-52000000.0,0.0,-32000000.0,-10000000.0,0.0,-139000000.0,-307000000.0,-120000000.0,-61000000.0,-59000000.0,-55000000.0,-42000000.0,-44000000.0,-66504000.0,-217084000.0,-24301000.0,-60714000.0,-8963000.0,0.0,0.0,5200000.0,600000.0,-100000.0,600000.0,-2400000.0
,dividendsPaid,-375000000.0,-355000000.0,-336000000.0,-400000000.0,-306000000.0,-366000000.0,-278000000.0,-263000000.0,-256000000.0,-255000000.0,-252000000.0,-249000000.0,-250000000.0,-240000000.0,-228000000.0,-204000000.0,-177000000.0,-156000000.0,-142000000.0,-132000000.0,-119342000.0,-109702000.0,-99522000.0,-88405000.0,-79203000.0,-69542000.0,-62436000.0,-55100000.0,-49700000.0,-43600000.0,-38700000.0,-33400000.0
,otherFinancingActivites,-184000000.0,-142000000.0,-159000000.0,-139000000.0,-75000000.0,-78000000.0,-72000000.0,-51000000.0,-39000000.0,45000000.0,88000000.0,87000000.0,-45000000.0,-71000000.0,-46000000.0,0.0,38000000.0,10000000.0,108000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39300000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-798000000.0,-546000000.0,-603000000.0,-614000000.0,-414000000.0,-487000000.0,-404000000.0,-341000000.0,-285000000.0,-186000000.0,-174000000.0,-162000000.0,-1210000000.0,181000000.0,-318000000.0,-221000000.0,-7000000.0,-195000000.0,-66000000.0,-148000000.0,-122675000.0,-201574000.0,25526000.0,-124185000.0,-43674000.0,26173000.0,-8101000.0,-31700000.0,-1700000.0,-3800000.0,-26800000.0,-28200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,133000000.0,-17000000.0,127000000.0,-120000000.0,233000000.0,-47000000.0,158000000.0,-54000000.0,49000000.0,53000000.0,-172000000.0,-452000000.0,783000000.0,24000000.0,83000000.0,-187000000.0,215000000.0,-21000000.0,64000000.0,33000000.0,-279300000.0,280943000.0,-21557000.0,20235000.0,39914000.0,-28235000.0,140000.0,0.0,-100000.0,0.0,0.0,-100000.0
,cashAtEndOfPeriod,900000000.0,767000000.0,784000000.0,657000000.0,777000000.0,544000000.0,591000000.0,433000000.0,487000000.0,438000000.0,385000000.0,557000000.0,1009000000.0,226000000.0,202000000.0,119000000.0,306000000.0,91000000.0,112000000.0,93000000.0,60254000.0,339554000.0,58611000.0,80168000.0,59933000.0,20019000.0,48254000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,767000000.0,784000000.0,657000000.0,777000000.0,544000000.0,591000000.0,433000000.0,487000000.0,438000000.0,385000000.0,557000000.0,1009000000.0,226000000.0,202000000.0,119000000.0,306000000.0,91000000.0,112000000.0,48000000.0,60000000.0,339554000.0,58611000.0,80168000.0,59933000.0,20019000.0,48254000.0,48114000.0,50000000.0,57200000.0,39500000.0,35100000.0,23900000.0
,operatingCashFlow,1491000000.0,1208000000.0,1181000000.0,1052000000.0,1103000000.0,1064000000.0,873000000.0,796000000.0,638000000.0,247000000.0,531000000.0,525000000.0,484000000.0,705000000.0,615000000.0,805000000.0,823000000.0,816000000.0,667000000.0,540000000.0,356598000.0,687803000.0,273577000.0,426957000.0,308339000.0,385379000.0,325820000.0,363200000.0,329100000.0,328700000.0,232400000.0,247100000.0
,capitalExpenditure,-20000000.0,-24000000.0,-20000000.0,-16000000.0,-13000000.0,-10000000.0,-9000000.0,-7000000.0,-6000000.0,-7000000.0,-17000000.0,-42000000.0,-36000000.0,-70000000.0,-52000000.0,-44000000.0,-33000000.0,-38000000.0,-27000000.0,-15000000.0,-43724000.0,-102141000.0,-47750000.0,-16485000.0,-18555000.0,-10806000.0,-11356000.0,-7600000.0,-12100000.0,-14900000.0,-4100000.0,-4100000.0
,freeCashFlow,1471000000.0,1184000000.0,1161000000.0,1036000000.0,1090000000.0,1054000000.0,864000000.0,789000000.0,632000000.0,240000000.0,514000000.0,483000000.0,448000000.0,635000000.0,563000000.0,761000000.0,790000000.0,778000000.0,640000000.0,525000000.0,312874000.0,585662000.0,225827000.0,410472000.0,289784000.0,374573000.0,314464000.0,355600000.0,317000000.0,313800000.0,228300000.0,243000000.0
