date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,154000000.0,-9238000000.0,-2432000000.0,-26000000.0,-531000000.0,-59000000.0,-542000000.0,-84000000.0,-411000000.0,-24000000.0,-874000000.0,-271000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21000000.0,-23000000.0,-2288000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,18000000.0,6000000.0,19000000.0,20000000.0,5000000.0,0.0,0.0,188000000.0,2000000.0,8000000.0,17000000.0,7000000.0,10000000.0,0.0,0.0,10000000.0,18000000.0,41000000.0,50000000.0,147000000.0,164000000.0
,commonStockRepurchased,-1000000.0,-2000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,-154000000.0,-132000000.0,-192000000.0
,dividendsPaid,23000000.0,-20000000.0,-59000000.0,-53000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,-151000000.0,-203000000.0,-204000000.0,-313000000.0
,otherFinancingActivites,0.0,-57000000.0,-176000000.0,-72000000.0,-74000000.0,-39000000.0,-11000000.0,-84000000.0,-37000000.0,-24000000.0,-38000000.0,-10000000.0,-15000000.0,-17000000.0,0.0,0.0,-13000000.0,-29000000.0,0.0,1000000.0,-12000000.0,-408000000.0,0.0,0.0,-99000000.0
,netCashUsedProvidedByFinancingActivities,-358000000.0,3000000.0,2476000000.0,-251000000.0,-91000000.0,-172000000.0,20000000.0,-175000000.0,-89000000.0,-26000000.0,-30000000.0,-87000000.0,58000000.0,-17000000.0,16000000.0,-36000000.0,-12000000.0,-49000000.0,-73000000.0,3000000.0,-123000000.0,1495000000.0,216000000.0,354000000.0,147000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,23000000.0,23000000.0,-17000000.0,3000000.0,2000000.0,-37000000.0,-15000000.0,-10000000.0,6000000.0,-14000000.0,9000000.0,6000000.0,-19000000.0,40000000.0,18000000.0,-4000000.0,-3000000.0,-14000000.0,-7000000.0,0.0,-3000000.0,2000000.0,6000000.0,3000000.0,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,237000000.0,-136000000.0,384000000.0,-32000000.0,60000000.0,5000000.0,7000000.0,52000000.0,9000000.0,-19000000.0,66000000.0,41000000.0,-62000000.0,-14000000.0,61000000.0,-73000000.0,69000000.0,91000000.0,1000000.0,18000000.0,-49000000.0,55000000.0,-5000000.0,-21000000.0,-292000000.0
,cashAtEndOfPeriod,803000000.0,566000000.0,702000000.0,315000000.0,347000000.0,287000000.0,282000000.0,275000000.0,223000000.0,214000000.0,233000000.0,167000000.0,126000000.0,188000000.0,202000000.0,141000000.0,214000000.0,145000000.0,54000000.0,53000000.0,35000000.0,84000000.0,36000000.0,41000000.0,62000000.0
,cashAtBeginningOfPeriod,566000000.0,702000000.0,318000000.0,347000000.0,287000000.0,282000000.0,275000000.0,223000000.0,214000000.0,233000000.0,167000000.0,126000000.0,188000000.0,202000000.0,141000000.0,214000000.0,145000000.0,54000000.0,53000000.0,35000000.0,84000000.0,29000000.0,41000000.0,62000000.0,354000000.0
,operatingCashFlow,629000000.0,444000000.0,439000000.0,629000000.0,489000000.0,517000000.0,341000000.0,503000000.0,365000000.0,245000000.0,244000000.0,241000000.0,160000000.0,165000000.0,199000000.0,134000000.0,200000000.0,281000000.0,188000000.0,141000000.0,234000000.0,-254000000.0,532000000.0,519000000.0,253000000.0
,capitalExpenditure,-394000000.0,-744000000.0,-507000000.0,-419000000.0,-345000000.0,-309000000.0,-344000000.0,-269000000.0,-276000000.0,-228000000.0,-163000000.0,-126000000.0,-248000000.0,-212000000.0,-190000000.0,-158000000.0,-130000000.0,-130000000.0,-138000000.0,-127000000.0,-146000000.0,-1454000000.0,-592000000.0,-558000000.0,-930000000.0
,freeCashFlow,235000000.0,-300000000.0,-68000000.0,210000000.0,144000000.0,208000000.0,-3000000.0,234000000.0,89000000.0,17000000.0,81000000.0,115000000.0,-88000000.0,-47000000.0,9000000.0,-24000000.0,70000000.0,151000000.0,50000000.0,14000000.0,88000000.0,-1708000000.0,-60000000.0,-39000000.0,-677000000.0
