date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-2295000000.0,-2721000000.0,-505000000.0,-2749000000.0,-2108000000.0,-2366000000.0,-656000000.0,-1774000000.0,-1023000000.0,-4906000000.0,-2040000000.0,-1917000000.0,-3571000000.0,-1970000000.0,-902000000.0,-873000000.0,-986000000.0,-383000000.0,-1621000000.0,-3314000000.0,-5738000000.0,-6388000000.0,-1842000000.0,-3799000000.0,-1135000000.0,-343000000.0,-119900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9981000000.0,-7016000000.0,-5582000000.0,-5455000000.0,-4907000000.0,-5164000000.0,-6432000000.0,-4622000000.0,-1881000000.0,-2926000000.0,-2943000000.0,-1271000000.0,-139000000.0,-3651000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567000000.0,0.0,0.0,58000000.0,78000000.0,26000000.0,16000000.0,337000000.0,0.0,14000000.0,1449000000.0,1305000000.0,200000000.0,503000000.0,2000000.0,0.0,152500000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-79000000.0,-482000000.0,-308000000.0,-322000000.0,-301000000.0,-279000000.0,-99000000.0,0.0,-143000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,0.0
,dividendsPaid,-381000000.0,-362000000.0,-344000000.0,-317000000.0,-290000000.0,-276000000.0,-144000000.0,-119000000.0,-30000000.0,0.0,0.0,-846000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-700000.0
,otherFinancingActivites,-347000000.0,-562000000.0,-510000000.0,-588000000.0,-414000000.0,168000000.0,-918000000.0,-1100000000.0,-918000000.0,-1088000000.0,-1249000000.0,216000000.0,-279000000.0,-460000000.0,-355000000.0,-222000000.0,-218000000.0,-160000000.0,-78000000.0,-223000000.0,-364000000.0,-131000000.0,-78000000.0,229000000.0,7000000.0,15000000.0,600000.0
,netCashUsedProvidedByFinancingActivities,-78000000.0,-86000000.0,-1643000000.0,43000000.0,-747000000.0,28000000.0,-1262000000.0,-1136000000.0,-1739000000.0,1412000000.0,-706000000.0,610000000.0,362000000.0,244000000.0,-1317000000.0,-1195000000.0,-936000000.0,-353000000.0,172000000.0,1626000000.0,5491000000.0,6369000000.0,1503000000.0,3723000000.0,899000000.0,130000000.0,80200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-24000000.0,-18000000.0,-54000000.0,3000000.0,9000000.0,-52000000.0,-51000000.0,-59000000.0,5000000.0,-122000000.0,8000000.0,22000000.0,-96000000.0,69000000.0,62000000.0,12000000.0,21000000.0,39000000.0,-81000000.0,-31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-103000000.0,-431000000.0,215000000.0,-295000000.0,48000000.0,-21000000.0,-103000000.0,-258000000.0,275000000.0,-815000000.0,772000000.0,928000000.0,-1140000000.0,700000000.0,254000000.0,109000000.0,-329000000.0,945000000.0,-22000000.0,-28000000.0,212000000.0,178000000.0,189000000.0,117000000.0,-54000000.0,-16000000.0,123800000.0
,cashAtEndOfPeriod,1827000000.0,1572000000.0,2003000000.0,949000000.0,1305000000.0,1262000000.0,1539000000.0,1642000000.0,1970000000.0,1710000000.0,2554000000.0,1809000000.0,903000000.0,2058000000.0,1575000000.0,1390000000.0,1408000000.0,1737000000.0,780000000.0,922000000.0,881000000.0,669000000.0,491000000.0,302000000.0,185000000.0,239000000.0,255200000.0
,cashAtBeginningOfPeriod,1572000000.0,2003000000.0,1788000000.0,1244000000.0,1257000000.0,1539000000.0,1642000000.0,1900000000.0,1695000000.0,2525000000.0,1782000000.0,881000000.0,2043000000.0,1358000000.0,1321000000.0,1281000000.0,1737000000.0,792000000.0,802000000.0,950000000.0,669000000.0,491000000.0,302000000.0,185000000.0,239000000.0,255000000.0,131400000.0
,operatingCashFlow,2755000000.0,2466000000.0,2343000000.0,2489000000.0,2884000000.0,2134000000.0,1791000000.0,2715000000.0,2901000000.0,2884000000.0,3510000000.0,2213000000.0,2165000000.0,2357000000.0,2411000000.0,2165000000.0,1572000000.0,1642000000.0,1508000000.0,1691000000.0,459000000.0,197000000.0,528000000.0,193000000.0,182000000.0,197000000.0,163500000.0
,capitalExpenditure,-1900000000.0,-2405000000.0,-2121000000.0,-2177000000.0,-2345000000.0,-2308000000.0,-2016000000.0,-1988000000.0,-2236000000.0,-2430000000.0,-2310000000.0,-2520000000.0,-2840000000.0,-2425000000.0,-1460000000.0,-1143000000.0,-892000000.0,-1228000000.0,-2116000000.0,-3173000000.0,-2150000000.0,-834000000.0,-517000000.0,-511000000.0,-506000000.0,-158000000.0,-9700000.0
,freeCashFlow,855000000.0,61000000.0,222000000.0,312000000.0,539000000.0,-174000000.0,-225000000.0,727000000.0,665000000.0,454000000.0,1200000000.0,-307000000.0,-675000000.0,-68000000.0,951000000.0,1022000000.0,680000000.0,414000000.0,-608000000.0,-1482000000.0,-1691000000.0,-637000000.0,11000000.0,-318000000.0,-324000000.0,39000000.0,153800000.0
