date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY
,debtRepayment,-669884000.0,-498371000.0,-145378000.0,-215341000.0,-328000.0,-83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,141000.0,3206000.0,5845000.0,1441000.0,1047000.0,16000.0,27000.0,3090000.0,3111000.0,3581000.0,1329000.0,1686989.0,948299.0,1228145.0,967275.0,322425.0,200000.0,500000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-60000000.0,0.0,-2009000.0,-77000000.0,0.0,-115420000.0,0.0,-13561000.0,-1630000.0,-51462000.0,-15521000.0,-7078339.0,0.0,0.0,-3006036.0,-4305881.0,-2900000.0,0.0,-13600000.0,-3900000.0,-900000.0
,dividendsPaid,-88318000.0,-84139000.0,-77989000.0,-69409000.0,-62970000.0,-57381000.0,-102314000.0,-117687000.0,-32322000.0,-22329000.0,-42408000.0,-15523000.0,-127278000.0,-71324000.0,-27764000.0,-6824000.0,-5152406.0,-1428105.0,-1091057.0,-951100.0,-966603.0,-1000000.0,-1000000.0,-1000000.0,-1100000.0,-1100000.0
,otherFinancingActivites,-13936000.0,-73435000.0,-7657000.0,-4572000.0,-10014000.0,-1427000.0,-346000.0,740000.0,101000.0,516000.0,0.0,0.0,0.0,0.0,0.0,-1001000.0,-12972498.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-392916000.0,1539073000.0,-231024000.0,-289322000.0,286688000.0,-118750000.0,-99454000.0,-113111000.0,-107780000.0,-20766000.0,-157812000.0,-15496000.0,-137749000.0,-69843000.0,-75645000.0,-22017000.0,-23516254.0,-479806.0,137088.0,-2989861.0,-4950059.0,-3600000.0,-500000.0,-21100000.0,1600000.0,-2000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,26325000.0,-5576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,-703000.0,806000.0,984000.0,829000.0,879000.0,563172.0,956464.0,-225886.0,-113614.0,82097.0,0.0,-600000.0,0.0,100000.0,100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,87257000.0,176013000.0,51991000.0,13356000.0,26424000.0,-105858000.0,52735000.0,17959000.0,3207000.0,-32316000.0,26067000.0,32064000.0,17731000.0,-24247000.0,32540000.0,27476000.0,3996078.0,18931813.0,53133862.0,403526.0,-9210384.0,25400000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,538519000.0,451262000.0,275249000.0,223258000.0,209902000.0,183478000.0,289336000.0,236601000.0,218642000.0,215435000.0,247751000.0,221684000.0,189620000.0,171889000.0,196136000.0,163596000.0,136120530.0,132124452.0,113192639.0,60058777.0,59655251.0,68900000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,451262000.0,275249000.0,223258000.0,209902000.0,183478000.0,289336000.0,236601000.0,218642000.0,215435000.0,247751000.0,221684000.0,189620000.0,171889000.0,196136000.0,163596000.0,136120000.0,132124452.0,113192639.0,60058777.0,59655251.0,68865635.0,43500000.0,12800000.0,13100000.0,6800000.0,13600000.0
,operatingCashFlow,540941000.0,508019000.0,466508000.0,419333000.0,341209000.0,247860000.0,149261000.0,145066000.0,118841000.0,114802000.0,100652000.0,48570000.0,122108000.0,232753000.0,137259000.0,131343000.0,83216190.0,45674154.0,133872160.0,21023433.0,14630389.0,36100000.0,40300000.0,22500000.0,11400000.0,5300000.0
,capitalExpenditure,-106697000.0,-130224000.0,-138197000.0,-115027000.0,-51976000.0,-42283000.0,-30406000.0,-24305000.0,-10063000.0,-33749000.0,-12297000.0,-5625000.0,-14475000.0,-13654000.0,-30166000.0,-47670000.0,-26940489.0,-27264463.0,-7483710.0,-17197774.0,-13908163.0,-7400000.0,-11800000.0,-1800000.0,-4700000.0,-5200000.0
,freeCashFlow,434244000.0,377795000.0,328311000.0,304306000.0,289233000.0,205577000.0,118855000.0,120761000.0,108778000.0,81053000.0,88355000.0,42945000.0,107633000.0,219099000.0,107093000.0,83673000.0,56275701.0,18409691.0,126388450.0,3825659.0,722226.0,28700000.0,28500000.0,20700000.0,6700000.0,100000.0
