date,,2021-01-29_FY,2020-01-31_FY,2019-02-01_FY,2018-02-02_FY,2017-02-03_FY,2016-01-29_FY,2015-01-30_FY,2014-01-31_FY,2013-02-01_FY,2012-02-03_FY,2011-01-28_FY,2010-01-29_FY,2009-01-30_FY,2008-02-01_FY,2007-02-02_FY,2006-02-03_FY,2005-01-28_FY,2004-01-30_FY,2003-01-31_FY,2002-02-01_FY,2001-02-02_FY,2000-01-28_FY,1999-01-29_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY
,netCashUsedForInvestingActivites,-1894000000.0,-1369000000.0,-1080000000.0,-1441000000.0,-3361000000.0,-1343000000.0,-1088000000.0,-1286000000.0,-903000000.0,-1437000000.0,-2184000000.0,-1886000000.0,-3226000000.0,-4123000000.0,-3715000000.0,-3674000000.0,-2257000000.0,-2543000000.0,-2578000000.0,-2199300000.0,-2249700000.0,-1502000000.0,-905700000.0,-731900000.0,-578400000.0,-447900000.0,-529900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5618000000.0,-1113000000.0,-326000000.0,-2849000000.0,-1173000000.0,-552000000.0,-48000000.0,-47000000.0,-591000000.0,-37000000.0,-552000000.0,-37000000.0,-573000000.0,-96000000.0,-33000000.0,-633000000.0,-82000000.0,-29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,152000000.0,0.0,114000000.0,139000000.0,139000000.0,125000000.0,137000000.0,0.0,349000000.0,100000000.0,104000000.0,75000000.0,76000000.0,80000000.0,76000000.0,0.0,0.0,0.0,115000000.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,316800000.0
,commonStockRepurchased,-4971000000.0,-4313000000.0,-2923000000.0,-3053000000.0,-3456000000.0,-3800000000.0,-3768000000.0,-3710000000.0,-4044000000.0,-2837000000.0,-2514000000.0,-376000000.0,166000000.0,-2126000000.0,-1561000000.0,-484000000.0,-849000000.0,149000000.0,0.0,115900000.0,27000000.0,379300000.0,12100000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1704000000.0,-1618000000.0,-1455000000.0,-1288000000.0,-1121000000.0,-957000000.0,-822000000.0,-733000000.0,-704000000.0,-647000000.0,-571000000.0,-391000000.0,-491000000.0,-428000000.0,-276000000.0,-171000000.0,-116000000.0,-87000000.0,-66000000.0,-59900000.0,-53500000.0,-47600000.0,-50800000.0,-28700000.0,-34700000.0,-30500000.0,-27400000.0
,otherFinancingActivites,0.0,-1000000.0,-306000000.0,3722000000.0,3797000000.0,1941000000.0,1014000000.0,-15000000.0,2355000000.0,1072000000.0,652000000.0,-869000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-5191000000.0,-2735000000.0,-5124000000.0,-3607000000.0,-2092000000.0,-3493000000.0,-3761000000.0,-2969000000.0,-3333000000.0,-2549000000.0,-1651000000.0,-1801000000.0,-939000000.0,-307000000.0,-846000000.0,-275000000.0,-1047000000.0,-17000000.0,-64000000.0,929500000.0,1084500000.0,593400000.0,236500000.0,221800000.0,11900000.0,58100000.0,248000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,-12000000.0,13000000.0,-11000000.0,-9000000.0,-5000000.0,0.0,1000000.0,-1000000.0,3000000.0,20000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3974000000.0,205000000.0,-23000000.0,30000000.0,153000000.0,-61000000.0,75000000.0,-150000000.0,-473000000.0,362000000.0,20000000.0,387000000.0,-36000000.0,-83000000.0,-59000000.0,-107000000.0,-271000000.0,593000000.0,54000000.0,343200000.0,-35500000.0,262200000.0,27600000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,4690000000.0,716000000.0,565000000.0,588000000.0,558000000.0,405000000.0,466000000.0,391000000.0,541000000.0,1014000000.0,652000000.0,632000000.0,245000000.0,281000000.0,364000000.0,423000000.0,1175000000.0,1446000000.0,853000000.0,799200000.0,455500000.0,485200000.0,222600000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,716000000.0,511000000.0,588000000.0,558000000.0,405000000.0,466000000.0,391000000.0,541000000.0,1014000000.0,652000000.0,632000000.0,245000000.0,281000000.0,364000000.0,423000000.0,530000000.0,1446000000.0,853000000.0,799000000.0,456000000.0,491000000.0,223000000.0,195000000.0,40400000.0,63900000.0,150300000.0,73300000.0
,operatingCashFlow,11049000000.0,4296000000.0,6193000000.0,5065000000.0,5617000000.0,4784000000.0,4929000000.0,4111000000.0,3762000000.0,4349000000.0,3852000000.0,4054000000.0,4122000000.0,4347000000.0,4502000000.0,3842000000.0,3033000000.0,3153000000.0,2696000000.0,1613000000.0,1129700000.0,1170900000.0,696800000.0,664900000.0,543000000.0,303300000.0,359000000.0
,capitalExpenditure,0.0,-1484000000.0,-1174000000.0,-1123000000.0,-1167000000.0,-1197000000.0,-880000000.0,-940000000.0,-1211000000.0,-1829000000.0,-1329000000.0,-1799000000.0,-3266000000.0,-4010000000.0,-3916000000.0,-3379000000.0,-2927000000.0,-2444000000.0,-2362000000.0,-2199100000.0,-2331900000.0,-1472300000.0,-928000000.0,-772800000.0,-677200000.0,-520400000.0,-414100000.0
,freeCashFlow,11049000000.0,2812000000.0,5019000000.0,3942000000.0,4450000000.0,3587000000.0,4049000000.0,3171000000.0,2551000000.0,2520000000.0,2523000000.0,2255000000.0,856000000.0,337000000.0,586000000.0,463000000.0,106000000.0,709000000.0,334000000.0,-586100000.0,-1202200000.0,-301400000.0,-231200000.0,-107900000.0,-134200000.0,-217100000.0,-55100000.0
