date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY
,debtRepayment,-8000000.0,0.0,-351000.0,0.0,-1707000.0,0.0,0.0,-11010000.0,-44892000.0,-32051000.0,-44342000.0,-68212000.0,-135993000.0,-145308000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,9004000.0,10864000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467000.0,858000.0,11828000.0,5460000.0,96484000.0,3443000.0,0.0,16611000.0,11720000.0,5300000.0,11600000.0,7800000.0,70900000.0,19300000.0
,commonStockRepurchased,-152432000.0,-299214000.0,-205049000.0,-371491000.0,-178604000.0,-297246000.0,-121776000.0,-84677000.0,-46105000.0,-10531000.0,0.0,0.0,0.0,0.0,0.0,0.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2439000.0,0.0,-296000.0,0.0,0.0,0.0,-444000.0,0.0,0.0,0.0,0.0,-900000.0
,otherFinancingActivites,-18300000.0,-16177000.0,-16545000.0,201000.0,-2272000.0,31325000.0,-7104000.0,-7227000.0,-4597000.0,-3885000.0,-4040000.0,-360000.0,-1166000.0,-35082000.0,119000.0,0.0,-10068000.0,-8433000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,49435000.0,-254527000.0,-178479000.0,-362017000.0,-38659000.0,-261259000.0,-120170000.0,-81771000.0,-81699000.0,-34264000.0,-31700000.0,-38419000.0,-59761000.0,-2182000.0,8524000.0,-53721000.0,22191000.0,-11593000.0,107164000.0,15570000.0,9010000.0,4400000.0,98600000.0,7200000.0,61800000.0,19700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-620000.0,-360000.0,114000.0,-53000.0,-219000.0,-1469000.0,320000.0,-210000.0,-312000.0,803000.0,-839000.0,-1094000.0,469000.0,321000.0,146000.0,115000.0,613000.0,572000.0,126000.0,-1210000.0,210000.0,-100000.0,100000.0,100000.0,-100000.0,100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,215870000.0,-24239000.0,-5789000.0,-216382000.0,162087000.0,-43277000.0,67094000.0,-32810000.0,15257000.0,25040000.0,2732000.0,-11835000.0,1781000.0,45995000.0,18123000.0,-39528000.0,56110000.0,17996000.0,-3062000.0,-12738000.0,15332000.0,-45200000.0,0.0,0.0,0.0,1700000.0
,cashAtEndOfPeriod,287796000.0,71926000.0,96165000.0,101954000.0,318336000.0,156249000.0,199526000.0,132432000.0,165242000.0,149985000.0,124945000.0,122213000.0,134048000.0,132267000.0,86272000.0,68149000.0,107677000.0,51567000.0,33571000.0,36633000.0,49371000.0,33500000.0,0.0,0.0,0.0,4200000.0
,cashAtBeginningOfPeriod,71926000.0,96165000.0,101954000.0,318336000.0,156249000.0,199526000.0,132432000.0,165242000.0,149985000.0,124945000.0,122213000.0,134048000.0,132267000.0,86272000.0,68149000.0,107677000.0,51567000.0,33571000.0,36633000.0,49371000.0,34039000.0,78700000.0,18300000.0,12500000.0,4200000.0,2500000.0
,operatingCashFlow,243258000.0,238313000.0,206936000.0,182386000.0,153744000.0,191985000.0,200131000.0,146562000.0,104637000.0,63330000.0,38622000.0,33450000.0,70829000.0,55720000.0,19917000.0,25888000.0,40418000.0,21566000.0,-8067000.0,-13383000.0,28014000.0,-9000000.0,18400000.0,800000.0,18400000.0,3600000.0
,capitalExpenditure,-1419000.0,-1567000.0,-660000.0,-3125000.0,-3752000.0,-8004000.0,-5096000.0,-6565000.0,-4752000.0,-4829000.0,-3351000.0,-5354000.0,-10204000.0,-3143000.0,-10568000.0,-5160000.0,-3123000.0,-4746000.0,-12940000.0,-20350000.0,-11767000.0,-8700000.0,-29300000.0,-18100000.0,-7000000.0,-2600000.0
,freeCashFlow,241839000.0,236746000.0,206276000.0,179261000.0,149992000.0,183981000.0,195035000.0,139997000.0,99885000.0,58501000.0,35271000.0,28096000.0,60625000.0,52577000.0,9349000.0,20728000.0,37295000.0,16820000.0,-21007000.0,-33733000.0,16247000.0,-17700000.0,-10900000.0,-17300000.0,11400000.0,1000000.0
