date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1994-02-28_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY
,otherInvestingActivites,0.0,11566000.0,17598000.0,15037000.0,19353000.0,15937000.0,8807000.0,11658000.0,8122000.0,7354000.0,0.0,0.0,0.0,5962000.0,5574000.0,4957000.0,0.0,0.0,3364000.0,-750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-263275000.0,-272309000.0,-331374000.0,-183808000.0,-410254000.0,-335546000.0,-203487000.0,-140258000.0,-216805000.0,-224844000.0,-114334000.0,-94560000.0,-115366000.0,-20106000.0,-236247000.0,-294252000.0,-193487000.0,-101545000.0,-235525000.0,-126902000.0,-113218000.0,-171029000.0,-172383000.0,-152644000.0,-86217000.0,-95497000.0,-117419000.0,-102746000.0,-81700000.0,-45500000.0,-32800000.0,-76200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-90000000.0,-100000000.0,-60000000.0,-105000000.0,-63117000.0,-13117000.0,-50000000.0,-60000000.0,-160000000.0,-50000000.0,-50000000.0,-50000000.0,0.0,-110000000.0,-120000000.0,-60000000.0,0.0,-20000000.0,-40000000.0,-60000000.0,-50000000.0,-15000000.0,-20000000.0,-20000000.0,-10000000.0,0.0,-4552000.0,-36835000.0,-4800000.0,-21800000.0,-19000000.0,-8700000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8789000.0,3377000.0,2411000.0,5424000.0,6167000.0,3570000.0,8591000.0,657000.0,2188000.0,1335000.0,3051000.0,1514000.0,168000.0,109000.0,53268000.0,1200000.0,300000.0,0.0,0.0
,commonStockRepurchased,-56521000.0,-42301000.0,-72165000.0,0.0,0.0,-6438000.0,-30587000.0,-20060000.0,0.0,0.0,0.0,0.0,-4486000.0,-122610000.0,-85132000.0,-1573000.0,-21591000.0,-13485000.0,-3778000.0,0.0,-2759000.0,-3941000.0,-9072000.0,-2471000.0,0.0,-1013000.0,-2939000.0,0.0,0.0,-1600000.0,-3500000.0,0.0
,dividendsPaid,-24888000.0,-286190000.0,-23013000.0,-18784000.0,-17289000.0,-15115000.0,-14440000.0,-14587000.0,-124391000.0,-50969000.0,-130676000.0,-104189000.0,-164420000.0,-13953000.0,-13287000.0,-11904000.0,-9506000.0,-6466000.0,-5019000.0,-4728000.0,-4710000.0,-4740000.0,-4201000.0,-3815000.0,-3344000.0,-2895000.0,-2659000.0,-2135000.0,-1800000.0,0.0,-1400000.0,-1200000.0
,otherFinancingActivites,0.0,-1899000.0,-22910000.0,19907000.0,-1594000.0,-1168000.0,-653000.0,-1425000.0,-7195000.0,7276000.0,0.0,0.0,0.0,13334000.0,2202000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,-185962000.0,-155219000.0,-67612000.0,-101416000.0,83370000.0,-24992000.0,-3668000.0,-83524000.0,-35551000.0,-40753000.0,-119274000.0,-130281000.0,-119256000.0,-214440000.0,-52840000.0,48934000.0,-25673000.0,-33784000.0,-35227000.0,-51137000.0,-46812000.0,38507000.0,28062000.0,26765000.0,-11830000.0,6260000.0,19959000.0,34298000.0,4600000.0,-23000000.0,-23900000.0,25200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-780000.0,396000.0,-374000.0,50000.0,-384000.0,-625000.0,-484000.0,-425000.0,276000.0,-437000.0,661000.0,205000.0,-974000.0,38000.0,52000.0,602000.0,-24000.0,-621000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-4108000.0,-488000.0,18799000.0,-3336000.0,-14871000.0,9229000.0,-1074000.0,8250000.0,3016000.0,-1554000.0,-4464000.0,-30194000.0,23534000.0,-6523000.0,-4970000.0,-72224000.0,7398000.0,71524000.0,-44481000.0,48881000.0,10117000.0,-545000.0,-6381000.0,158000.0,5909000.0,4567000.0,1845000.0,4392000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,29334000.0,33442000.0,33930000.0,13626000.0,16962000.0,31833000.0,22604000.0,23678000.0,15428000.0,12412000.0,13966000.0,18430000.0,48624000.0,25090000.0,31613000.0,36583000.0,108807000.0,101409000.0,29885000.0,74366000.0,25485000.0,15368000.0,15913000.0,22294000.0,22136000.0,16227000.0,11660000.0,10833000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,33442000.0,33930000.0,15131000.0,16962000.0,31833000.0,22604000.0,23678000.0,15428000.0,12412000.0,13966000.0,18430000.0,48624000.0,25090000.0,31613000.0,36583000.0,108807000.0,101409000.0,29885000.0,74366000.0,25485000.0,15368000.0,15913000.0,22294000.0,22136000.0,16227000.0,11660000.0,9815000.0,6441000.0,12700000.0,11100000.0,4600000.0,3300000.0
,operatingCashFlow,445909000.0,426644000.0,418159000.0,281838000.0,312397000.0,370392000.0,206565000.0,232457000.0,255096000.0,264480000.0,228483000.0,194442000.0,259130000.0,227985000.0,284065000.0,172492000.0,226582000.0,207474000.0,226271000.0,226920000.0,170147000.0,131977000.0,137940000.0,126037000.0,103956000.0,93804000.0,99305000.0,72840000.0,70900000.0,70100000.0,63200000.0,52300000.0
,capitalExpenditure,-11271000.0,-420748000.0,-519872000.0,-316343000.0,-537838000.0,-454097000.0,-296649000.0,-211329000.0,-284942000.0,-302340000.0,-176057000.0,-177846000.0,-206305000.0,-133124000.0,-400548000.0,-414112000.0,-294288000.0,-158351000.0,-309672000.0,-170862000.0,-169113000.0,-255326000.0,-258643000.0,-215585000.0,-117599000.0,-131585000.0,-145369000.0,-123024000.0,-84600000.0,-47200000.0,-33700000.0,-76400000.0
,freeCashFlow,434638000.0,5896000.0,-101713000.0,-34505000.0,-225441000.0,-83705000.0,-90084000.0,21128000.0,-29846000.0,-37860000.0,52426000.0,16596000.0,52825000.0,94861000.0,-116483000.0,-241620000.0,-67706000.0,49123000.0,-83401000.0,56058000.0,1034000.0,-123349000.0,-120703000.0,-89548000.0,-13643000.0,-37781000.0,-46064000.0,-50184000.0,-13700000.0,22900000.0,29500000.0,-24100000.0
