date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,debtRepayment,-743000000.0,-2798000000.0,-948000000.0,-1274838000.0,-1036717000.0,-198922000.0,-3702807000.0,-3290095000.0,-1267384000.0,-1379344000.0,-4032611000.0,-4293448000.0,-1892638000.0,-3934439000.0,-2751587000.0,-1558000000.0,-1155250000.0,-936150000.0,-1338000000.0,-1367000000.0,-1627800000.0,-1277300000.0,-722400000.0,870700000.0,-206200000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,2597000.0,0.0,0.0,0.0,886172000.0,1135645000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-441000000.0,-939000000.0,-260000000.0,0.0,-251844000.0,-334429000.0,-124995000.0,-148881000.0,0.0,-1398071000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-671000000.0,-584000000.0,-425000000.0,-299588000.0,-224390000.0,-198789000.0,-182477000.0,-169335000.0,-92404000.0,-136499000.0,-162288000.0,-302850000.0,-289758000.0,-231117000.0,-200628000.0,-168075000.0,-151023000.0,-167002000.0,-190792000.0,-185103000.0,-171900000.0,-157600000.0,-132800000.0,-109300000.0,-105500000.0
,otherFinancingActivites,-24000000.0,-22000000.0,49000000.0,5122000.0,5583000.0,4635000.0,12376000.0,-1237000.0,-3722000.0,-47000.0,-198000.0,-1073000.0,16997000.0,41842000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,99900000.0,200000000.0,38400000.0,37200000.0
,netCashUsedProvidedByFinancingActivities,-1199000000.0,3089000000.0,3047000000.0,2767665000.0,3521883000.0,4335428000.0,2965414000.0,227686000.0,-22001000.0,1262505000.0,305775000.0,297801000.0,2236648000.0,-155784000.0,2675000.0,1424057000.0,1390984000.0,3166709000.0,-419806000.0,-1577594000.0,414100000.0,-1087100000.0,1331700000.0,-131800000.0,1634200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1502000000.0,1152000000.0,135000000.0,537614000.0,-373409000.0,219433000.0,-261674000.0,146838000.0,268080000.0,-673456000.0,676676000.0,-1164578000.0,488499000.0,479971000.0,-464584000.0,508857000.0,-22260000.0,-202878000.0,-234242000.0,227002000.0,-100000.0,0.0,-100000.0,0.0,0.0
,cashAtEndOfPeriod,1170000000.0,2672000000.0,1520000000.0,1384770000.0,847156000.0,1220565000.0,1001132000.0,1262806000.0,1115968000.0,847888000.0,1521344000.0,844668000.0,2009246000.0,1520747000.0,1040776000.0,1505360000.0,996503000.0,1018763000.0,1221641000.0,1455883000.0,1228900000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2672000000.0,1520000000.0,1385000000.0,847156000.0,1220565000.0,1001132000.0,1262806000.0,1115968000.0,847888000.0,1521344000.0,844668000.0,2009246000.0,1520747000.0,1040776000.0,1505360000.0,996503000.0,1018763000.0,1221641000.0,1455883000.0,1228881000.0,1351600000.0,1651600000.0,1092400000.0,1058500000.0,890700000.0
,operatingCashFlow,1574000000.0,1726000000.0,1954000000.0,1215302000.0,1033362000.0,888786000.0,1013245000.0,1002130000.0,1594787000.0,840823000.0,1966262000.0,1237329000.0,-342779000.0,224459000.0,674699000.0,528216000.0,1338406000.0,676198000.0,140282000.0,575922000.0,836500000.0,167400000.0,323600000.0,417400000.0,379900000.0
,capitalExpenditure,-107000000.0,-110000000.0,38000000.0,50299000.0,36038000.0,38479000.0,40448000.0,56762000.0,-143763000.0,-68200000.0,-49342000.0,-59945000.0,-81859000.0,0.0,-31363000.0,-71197000.0,-62503000.0,-57761000.0,-63177000.0,-65160000.0,-76100000.0,-147000000.0,-45800000.0,-39700000.0,-33400000.0
,freeCashFlow,1467000000.0,1616000000.0,1760000000.0,1094864000.0,940265000.0,828978000.0,911037000.0,872489000.0,1451024000.0,772623000.0,1916920000.0,1177384000.0,-424638000.0,224459000.0,643336000.0,457019000.0,1275903000.0,618437000.0,77105000.0,510762000.0,760400000.0,20400000.0,277800000.0,377700000.0,346500000.0
