date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,3600000.0,500000.0,0.0,0.0,-900000.0,700000.0,-3800000.0,2400000.0,-4600000.0,10800000.0,900000.0,-1200000.0,2000000.0,-1700000.0,4700000.0,300000.0,6300000.0,-2900000.0,0.0,0.0,2500000.0,0.0,0.0,13300000.0,-54900000.0,-26000000.0,28800000.0,-58100000.0,-5200000.0,-400000.0,-72800000.0,-2700000.0
,netCashUsedForInvestingActivites,-226400000.0,-223300000.0,-437400000.0,-236800000.0,-95500000.0,383200000.0,392600000.0,-185400000.0,-371800000.0,-244700000.0,-675500000.0,-93800000.0,-250500000.0,-263500000.0,-260000000.0,-142700000.0,-124300000.0,-42800000.0,-152600000.0,-534600000.0,-863400000.0,-641200000.0,-309200000.0,-233400000.0,-211100000.0,-141300000.0,-117900000.0,-224600000.0,-152400000.0,-162100000.0,-271600000.0,-203800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-22400000.0,-21500000.0,-328700000.0,-403000000.0,-759300000.0,-531700000.0,-376500000.0,-530800000.0,-442400000.0,-11500000.0,-1597100000.0,-563900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,2500000.0,1900000.0,2500000.0,2400000.0,2200000.0,800000.0,22500000.0,64200000.0,37000000.0,300000.0,9100000.0,23700000.0,9100000.0,15300000.0,2600000.0,11700000.0,15400000.0,22000000.0,7000000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-4800000.0,0.0,0.0,0.0,-300000.0,-10400000.0,-10000000.0,-73200000.0,-76800000.0,0.0,0.0,0.0,0.0,0.0,-600000.0,0.0,0.0,-145100000.0,0.0,0.0,0.0,0.0,0.0,-5500000.0,-5600000.0,-1800000.0,-200000.0,-24000000.0
,dividendsPaid,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-10400000.0,-7900000.0,-35200000.0,-59800000.0,-61700000.0,-45600000.0,-54400000.0,-54300000.0,-53700000.0,-53000000.0,-52300000.0,-53300000.0,-53900000.0,-52700000.0,-48900000.0,-43400000.0
,otherFinancingActivites,-1800000.0,-1600000.0,-13600000.0,-19900000.0,-7800000.0,-900000.0,-1900000.0,-8500000.0,-27000000.0,-16500000.0,-1100000.0,-800000.0,-1200000.0,-2200000.0,800000.0,-19700000.0,2300000.0,-80400000.0,-9200000.0,-2600000.0,0.0,-31500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0
,netCashUsedProvidedByFinancingActivities,25600000.0,-39600000.0,-158100000.0,420200000.0,-75400000.0,-544600000.0,-514500000.0,87600000.0,109000000.0,-48800000.0,429800000.0,-155500000.0,-172800000.0,-98600000.0,-21000000.0,-178800000.0,-177500000.0,-286700000.0,-370100000.0,267200000.0,480600000.0,397200000.0,99400000.0,-88100000.0,-41800000.0,-130300000.0,-84400000.0,29800000.0,-123900000.0,-9000000.0,108000000.0,49200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,300000.0,0.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,-700000.0,800000.0,400000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5600000.0,-3800000.0,-381100000.0,386800000.0,2300000.0,-50500000.0,53300000.0,-19000000.0,-50100000.0,-3600000.0,54300000.0,16300000.0,-19400000.0,-53300000.0,53700000.0,800000.0,-1100000.0,-18900000.0,14900000.0,-7900000.0,-42900000.0,69900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,17200000.0,11600000.0,15400000.0,396500000.0,9700000.0,7400000.0,57900000.0,4600000.0,23600000.0,73700000.0,77300000.0,23000000.0,6700000.0,26100000.0,79400000.0,25700000.0,24900000.0,26000000.0,44900000.0,30000000.0,37900000.0,80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,11600000.0,15400000.0,396500000.0,9700000.0,7400000.0,57900000.0,4600000.0,23600000.0,73700000.0,77300000.0,23000000.0,6700000.0,26100000.0,79400000.0,25700000.0,24900000.0,26000000.0,44900000.0,30000000.0,37900000.0,80800000.0,10100000.0,7800000.0,2000000.0,2900000.0,78400000.0,8700000.0,5300000.0,13600000.0,4100000.0,3800000.0,31900000.0
,operatingCashFlow,206100000.0,259100000.0,214700000.0,203400000.0,173200000.0,110900000.0,175200000.0,78800000.0,212700000.0,289900000.0,300000000.0,265600000.0,403900000.0,308800000.0,334700000.0,322300000.0,300700000.0,310600000.0,192600000.0,259500000.0,339900000.0,313900000.0,212100000.0,329400000.0,252000000.0,196100000.0,271300000.0,198100000.0,268700000.0,179800000.0,163400000.0,126500000.0
,capitalExpenditure,-230000000.0,-223800000.0,-220600000.0,-210500000.0,-286400000.0,-283600000.0,-182300000.0,-196900000.0,-367200000.0,-255500000.0,-149700000.0,-195100000.0,-230900000.0,-238200000.0,-188400000.0,-143000000.0,-133900000.0,-126400000.0,-175900000.0,-648500000.0,-843900000.0,-381400000.0,-309200000.0,-246700000.0,-156200000.0,-115300000.0,-146700000.0,-166500000.0,-147200000.0,-161700000.0,-198800000.0,-201100000.0
,freeCashFlow,-23900000.0,35300000.0,-5900000.0,-7100000.0,-113200000.0,-172700000.0,-7100000.0,-118100000.0,-154500000.0,34400000.0,150300000.0,70500000.0,173000000.0,70600000.0,146300000.0,179300000.0,166800000.0,184200000.0,16700000.0,-389000000.0,-504000000.0,-67500000.0,-97100000.0,82700000.0,95800000.0,80800000.0,124600000.0,31600000.0,121500000.0,18100000.0,-35400000.0,-74600000.0
