date,,2020-11-30_FY,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY,2015-11-30_FY,2014-11-30_FY,2013-11-30_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY,2006-11-30_FY,2005-11-30_FY,2004-11-30_FY,2003-11-30_FY,2002-11-30_FY,2001-11-30_FY,2000-11-30_FY,1999-11-30_FY,1998-11-30_FY,1997-11-30_FY,1996-11-30_FY,1995-11-30_FY,1994-11-30_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-257700000.0,-447700000.0,-797900000.0,-272700000.0,-202000000.0,-1600000.0,-1600000.0,-251400000.0,-4700000.0,-101100000.0,-114000000.0,-252200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,554000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48800000.0,43000000.0,46500000.0,45000000.0,53000000.0,37000000.0,28200000.0,29200000.0,9000000.0,11600000.0,14100000.0,7000000.0,4500000.0,11300000.0,6100000.0
,commonStockRepurchased,-47300000.0,-95100000.0,-62300000.0,-137800000.0,-242700000.0,-145800000.0,-244300000.0,-177400000.0,-132200000.0,-89300000.0,-82500000.0,0.0,-11000000.0,-157000000.0,-155900000.0,-185600000.0,-173800000.0,-120600000.0,-6800000.0,-11900000.0,-72300000.0,-81000000.0,-63000000.0,-111200000.0,-74700000.0,-16300000.0,-11000000.0
,dividendsPaid,-330100000.0,-302200000.0,-273400000.0,-237600000.0,-217800000.0,-204900000.0,-192400000.0,-179900000.0,-164700000.0,-148500000.0,-138200000.0,-125400000.0,-113500000.0,-103600000.0,-95000000.0,-86200000.0,-76900000.0,-64100000.0,-58600000.0,-55100000.0,-52300000.0,-48700000.0,-46900000.0,-45500000.0,-45300000.0,-42200000.0,-39000000.0
,otherFinancingActivites,-14100000.0,-12700000.0,-27100000.0,-34400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,220900000.0,-725800000.0,-751100000.0,3756000000.0,-371500000.0,-199600000.0,-348900000.0,-245900000.0,-324300000.0,187800000.0,-261100000.0,-341800000.0,433400000.0,-152100000.0,-127200000.0,-294400000.0,-178400000.0,-131300000.0,-111600000.0,-85400000.0,254600000.0,-188500000.0,-77000000.0,-145200000.0,-380800000.0,17700000.0,113900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,31600000.0,8800000.0,-1800000.0,5400000.0,-13700000.0,-16200000.0,-8800000.0,4400000.0,3400000.0,12800000.0,14600000.0,8400000.0,-8000000.0,17300000.0,7200000.0,-7800000.0,15600000.0,19000000.0,9500000.0,200000.0,-2100000.0,-600000.0,-200000.0,1900000.0,1100000.0,-1700000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,268200000.0,58800000.0,-90200000.0,68400000.0,5800000.0,35300000.0,14300000.0,-16000000.0,25100000.0,3100000.0,11300000.0,600000.0,-7000000.0,-3100000.0,18700000.0,-40000000.0,45200000.0,-22200000.0,16000000.0,7400000.0,11900000.0,-5700000.0,0.0,0.0,0.0,-3100000.0,2700000.0
,cashAtEndOfPeriod,423600000.0,155400000.0,96600000.0,186800000.0,118400000.0,112600000.0,77300000.0,63000000.0,79000000.0,53900000.0,50800000.0,39500000.0,38900000.0,45900000.0,49000000.0,30300000.0,70300000.0,25100000.0,47300000.0,31300000.0,23900000.0,12000000.0,0.0,0.0,0.0,12500000.0,15500000.0
,cashAtBeginningOfPeriod,155400000.0,96600000.0,186800000.0,118400000.0,112600000.0,77300000.0,63000000.0,79000000.0,53900000.0,50800000.0,39500000.0,38900000.0,45900000.0,49000000.0,30300000.0,70300000.0,25100000.0,47300000.0,31300000.0,23900000.0,12000000.0,17700000.0,13500000.0,22400000.0,12500000.0,15600000.0,12800000.0
,operatingCashFlow,1041300000.0,946800000.0,821200000.0,815300000.0,658100000.0,590000000.0,503600000.0,465200000.0,455000000.0,340000000.0,387500000.0,415800000.0,314600000.0,224500000.0,310800000.0,339200000.0,349500000.0,190800000.0,223700000.0,204500000.0,202000000.0,229300000.0,144000000.0,181200000.0,201700000.0,59400000.0,72500000.0
,capitalExpenditure,-225300000.0,-173700000.0,-169100000.0,-182400000.0,-153800000.0,-128400000.0,-132700000.0,-99900000.0,-110300000.0,-96700000.0,-89000000.0,-82400000.0,-85800000.0,-78500000.0,-84800000.0,-73800000.0,-69800000.0,-91600000.0,-110700000.0,-112100000.0,-53600000.0,-49300000.0,-63700000.0,-43900000.0,-74700000.0,-82100000.0,-87700000.0
,freeCashFlow,816000000.0,773100000.0,652100000.0,632900000.0,504300000.0,461600000.0,370900000.0,365300000.0,344700000.0,243300000.0,298500000.0,333400000.0,228800000.0,146000000.0,226000000.0,265400000.0,279700000.0,99200000.0,113000000.0,92400000.0,148400000.0,180000000.0,80300000.0,137300000.0,127000000.0,-22700000.0,-15200000.0
