date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-262920000.0,-2572020000.0,-9750000.0,-567133000.0,-610447000.0,-460434000.0,-25265000.0,0.0,-350000000.0,-340041000.0,-414038000.0,-2572000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12746000.0,29687000.0,41624000.0,24864000.0,26513000.0,3156000.0,3598000.0,25131000.0,18864000.0,0.0,0.0,600000.0,200000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-499924000.0,0.0,0.0,0.0,-250000000.0,-375000000.0,-500000000.0,-250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-95989000.0,-163669000.0,-173044000.0,-172565000.0,-206635000.0,-244998000.0,-236371000.0,-235108000.0,-714429000.0,-212752000.0,-201405000.0,-190788000.0,-166501000.0,-127353000.0,-98162000.0,-83198000.0,-78205000.0,-73464000.0,-70898000.0,-67826000.0,-65294000.0,-63000000.0,-62900000.0,-60600000.0,-58300000.0,-58300000.0,-58200000.0
,otherFinancingActivites,-51380000.0,-161775000.0,-14442000.0,-7116000.0,-15243000.0,-9129000.0,-8284000.0,273992000.0,-7653000.0,-11081000.0,6502000.0,1571000.0,20288000.0,30045000.0,11756000.0,-1053000.0,0.0,-1533000.0,-2778000.0,-3050000.0,-4125000.0,-1700000.0,0.0,0.0,0.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,39711000.0,-1134908000.0,127764000.0,-205217000.0,-290881000.0,-364561000.0,-544710000.0,-107707000.0,685709000.0,-548323000.0,-565946000.0,67029000.0,-609373000.0,624782000.0,171435000.0,-108317000.0,-570026000.0,161533000.0,301270000.0,-41484000.0,-24880000.0,-12800000.0,64700000.0,-61600000.0,-46600000.0,-33700000.0,1800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2009000.0,3533000.0,-28730000.0,1327000.0,-6387000.0,10294000.0,-3726000.0,3238000.0,8875000.0,-4660000.0,881000.0,35279000.0,-114937000.0,51628000.0,2586000.0,-1497000.0,79642000.0,21504000.0,9637000.0,-2331000.0,-5591000.0,-900000.0,-700000.0,-2100000.0,2300000.0,200000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3846000.0,29494000.0,-577615000.0,92191000.0,589614000.0,-910125000.0,443153000.0,-197161000.0,433443000.0,-21952000.0,234681000.0,-364966000.0,-7597000.0,130317000.0,-41943000.0,49808000.0,283100000.0,87468000.0,82305000.0,-50049000.0,98569000.0,5800000.0,0.0,-85400000.0,48800000.0,-8900000.0,-70100000.0
,cashAtEndOfPeriod,310606000.0,306760000.0,387373000.0,964988000.0,872797000.0,283183000.0,1193308000.0,750155000.0,947316000.0,513873000.0,535825000.0,301144000.0,666110000.0,673707000.0,543390000.0,585333000.0,535525000.0,252425000.0,164957000.0,82652000.0,132701000.0,34100000.0,0.0,24300000.0,109700000.0,62200000.0,71100000.0
,cashAtBeginningOfPeriod,306760000.0,359923000.0,964988000.0,872797000.0,283183000.0,1193308000.0,750155000.0,947316000.0,513873000.0,535825000.0,301144000.0,666110000.0,673707000.0,543390000.0,585333000.0,535525000.0,252425000.0,164957000.0,82652000.0,132701000.0,34132000.0,28300000.0,24300000.0,109700000.0,60900000.0,71100000.0,141200000.0
,operatingCashFlow,802708000.0,1562888000.0,1219396000.0,1140580000.0,600795000.0,1168364000.0,3009076000.0,3638487000.0,3056281000.0,2145385000.0,3128558000.0,1864633000.0,3039912000.0,1740420000.0,962702000.0,1225262000.0,1097018000.0,652278000.0,532844000.0,635704000.0,747751000.0,368900000.0,321100000.0,401800000.0,474300000.0,322900000.0,337300000.0
,capitalExpenditure,-872770000.0,-2556586000.0,-1897428000.0,-1009667000.0,-926948000.0,-2549736000.0,-3679464000.0,-3590344000.0,-3674621000.0,-2623407000.0,-2415311000.0,-2008851000.0,-2243564000.0,-1949219000.0,-1191670000.0,-1246242000.0,-938449000.0,-937776000.0,-834056000.0,-813500000.0,-512331000.0,-386600000.0,-388800000.0,-468000000.0,-418100000.0,-296300000.0,-413600000.0
,freeCashFlow,-70062000.0,-993698000.0,-678032000.0,130913000.0,-326153000.0,-1381372000.0,-670388000.0,48143000.0,-618340000.0,-478022000.0,713247000.0,-144218000.0,796348000.0,-208799000.0,-228968000.0,-20980000.0,158569000.0,-285498000.0,-301212000.0,-177796000.0,235420000.0,-17700000.0,-67700000.0,-66200000.0,56200000.0,26600000.0,-76300000.0
