date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,7764000.0,7642000.0,7807000.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1970000.0,914000.0,0.0,1057460000.0,0.0,0.0,0.0,0.0,0.0,48608000.0,47627000.0,32800000.0,19200000.0,0.0,22300000.0,44900000.0,69300000.0,149800000.0,102500000.0,112300000.0,7000000.0,4100000.0
,otherInvestingActivites,4068000.0,2449000.0,1082000.0,2282000.0,6767000.0,5111000.0,1654000.0,6118000.0,-1761000.0,-10620000.0,-1451000.0,-1391000.0,427000.0,4459000.0,24671000.0,2624000.0,-2161000.0,-2849000.0,-4285000.0,-4799000.0,26237000.0,-30900000.0,-300000.0,38700000.0,111300000.0,-128000000.0,-76700000.0,-133300000.0,-9300000.0,27000000.0,2100000.0,-11400000.0
,netCashUsedForInvestingActivites,-56093000.0,-75751000.0,-275414000.0,-180891000.0,-310786000.0,-251140000.0,-136043000.0,-101050000.0,-68513000.0,-131785000.0,-136170000.0,-81788000.0,-135773000.0,-10971000.0,-33174000.0,-55917000.0,-670837000.0,-24883000.0,-44149000.0,-13497000.0,-96141000.0,-300000.0,-36900000.0,-89400000.0,23500000.0,-120400000.0,-146700000.0,-195900000.0,-91300000.0,-27300000.0,-130200000.0,-128600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-352500000.0,-268000000.0,-1078853000.0,-454165000.0,-442189000.0,-208062000.0,-254403000.0,-1555000.0,-291538000.0,-215030000.0,-19693000.0,-77987000.0,-8125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7671000.0,3267000.0,1972000.0,2801000.0,15923000.0,8936000.0,11247000.0,18923000.0,23869000.0,30869000.0,68723000.0,8064000.0,29200000.0,26200000.0,23700000.0,28100000.0,25000000.0,25100000.0,28500000.0,32200000.0,29400000.0,20300000.0,17300000.0
,commonStockRepurchased,-14000000.0,-118547000.0,-200000000.0,-65000000.0,-55224000.0,-59952000.0,-60119000.0,-48798000.0,-27155000.0,-23620000.0,-2999000.0,-1319000.0,-21847000.0,-11288000.0,0.0,0.0,-26637000.0,-507126000.0,-172803000.0,-345399000.0,0.0,-314900000.0,-60300000.0,-56300000.0,-48100000.0,-34700000.0,-39600000.0,-89200000.0,-57000000.0,-46200000.0,-60800000.0,-28900000.0
,dividendsPaid,-50746000.0,-51742000.0,-56669000.0,-58098000.0,-58720000.0,-59755000.0,-57603000.0,-50711000.0,-50918000.0,-51126000.0,-51435000.0,-51279000.0,-51422000.0,-52048000.0,-66973000.0,-81271000.0,-74302000.0,-80453000.0,-92940000.0,-101773000.0,-107195000.0,-113500000.0,-119700000.0,-121300000.0,-122000000.0,-122100000.0,-120500000.0,0.0,-112500000.0,-102500000.0,-93100000.0,-83700000.0
,otherFinancingActivites,-6056000.0,6797000.0,8174000.0,-11719000.0,-7706000.0,1185000.0,3757000.0,2819000.0,-2219000.0,-2461000.0,-1681000.0,68000.0,112000.0,1242000.0,1213000.0,0.0,-23564000.0,0.0,-4026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117900000.0,0.0,0.0,100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-110555000.0,-186794000.0,-39825000.0,-176949000.0,4275000.0,-46689000.0,-199345000.0,-82297000.0,-159510000.0,-91702000.0,-72541000.0,-128545000.0,-67681000.0,-224890000.0,-204587000.0,-142816000.0,369963000.0,-278471000.0,-97706000.0,-328287000.0,-159925000.0,-348600000.0,-160400000.0,-177500000.0,-185300000.0,-104400000.0,-132000000.0,-188900000.0,-138900000.0,-21500000.0,-136100000.0,-107200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3693000.0,5444000.0,-7636000.0,2075000.0,1346000.0,-9218000.0,-4555000.0,-2501000.0,694000.0,-576000.0,690000.0,1594000.0,-2053000.0,1161000.0,158000.0,202000.0,1155000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,54598000.0,29552000.0,16440000.0,-17334000.0,14147000.0,886000.0,-59548000.0,75654000.0,16748000.0,11304000.0,4594000.0,-2801000.0,-6025000.0,10016000.0,4732000.0,-8625000.0,12524000.0,-121887000.0,115284000.0,-71161000.0,-2494000.0,-127900000.0,97500000.0,0.0,0.0,0.0,-85000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,229409000.0,174811000.0,145259000.0,59240000.0,76574000.0,62427000.0,61541000.0,121089000.0,45435000.0,28687000.0,17383000.0,12789000.0,15590000.0,21615000.0,11599000.0,6867000.0,15492000.0,2968000.0,124855000.0,9571000.0,69762000.0,140500000.0,268900000.0,0.0,0.0,0.0,29100000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,174811000.0,145259000.0,128819000.0,76574000.0,62427000.0,61541000.0,121089000.0,45435000.0,28687000.0,17383000.0,12789000.0,15590000.0,21615000.0,11599000.0,6867000.0,15492000.0,2968000.0,124855000.0,9571000.0,80732000.0,72256000.0,268400000.0,171400000.0,142600000.0,13700000.0,29100000.0,114100000.0,275200000.0,224400000.0,4500000.0,3500000.0,6300000.0
,operatingCashFlow,217553000.0,286653000.0,339315000.0,338431000.0,319312000.0,307933000.0,280395000.0,261502000.0,244077000.0,235367000.0,212615000.0,205968000.0,199482000.0,244716000.0,239364000.0,174127000.0,312243000.0,181467000.0,257139000.0,270623000.0,253572000.0,220900000.0,294800000.0,295800000.0,290700000.0,209300000.0,193800000.0,223700000.0,281000000.0,268700000.0,267300000.0,233100000.0
,capitalExpenditure,-73720000.0,-66595000.0,-62238000.0,-47450000.0,-46614000.0,-43261000.0,-41119000.0,-37459000.0,-35193000.0,-35506000.0,-44197000.0,-45905000.0,-35502000.0,-32328000.0,-41324000.0,-55653000.0,-43817000.0,-22034000.0,-40708000.0,-28775000.0,-48483000.0,-150700000.0,-121300000.0,-117500000.0,-92000000.0,-37300000.0,-126200000.0,-61000000.0,-64100000.0,-71500000.0,-64000000.0,-88400000.0
,freeCashFlow,143833000.0,220058000.0,277077000.0,290981000.0,272698000.0,264672000.0,239276000.0,224043000.0,208884000.0,199861000.0,168418000.0,160063000.0,163980000.0,212388000.0,198040000.0,118474000.0,268426000.0,159433000.0,216431000.0,241848000.0,205089000.0,70200000.0,173500000.0,178300000.0,198700000.0,172000000.0,67600000.0,162700000.0,216900000.0,197200000.0,203300000.0,144700000.0
