date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1697500000.0,-2957000000.0,-708300000.0,-3698200000.0,-1850400000.0,-872600000.0,-1314400000.0,-2161500000.0,-733200000.0,-2790200000.0,-1609800000.0,-11600000.0,-1263300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424700000.0,0.0,0.0,0.0,0.0,0.0,0.0,29683000.0,34866000.0,22879000.0,17837000.0,9136000.0,7125000.0,2419000.0,1141000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-340600000.0,-657200000.0,-522300000.0,-534000000.0,-367400000.0,-241300000.0,0.0,-200000.0,-700000.0,-400000.0,0.0,0.0,0.0,-227669000.0,-258298000.0,-86010000.0,-76324000.0,-128291000.0,-98215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-219600000.0,-183400000.0,-139400000.0,-106900000.0,-78700000.0,-52900000.0,-33600000.0,-7300000.0,0.0,0.0,0.0,0.0,0.0,-40723000.0,-35114000.0,-30027000.0,-24867000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-600000.0
,otherFinancingActivites,72500000.0,2300000.0,-71500000.0,-142800000.0,137700000.0,89700000.0,53900000.0,-22200000.0,-28800000.0,225200000.0,-14300000.0,-20300000.0,-48000000.0,95390000.0,0.0,0.0,3013000.0,0.0,0.0,0.0,0.0,-2089000.0,0.0,0.0,25800000.0,16000000.0,6900000.0
,netCashUsedProvidedByFinancingActivities,138800000.0,-749800000.0,-754800000.0,-818700000.0,-304600000.0,-226500000.0,-112000000.0,-168300000.0,-338000000.0,-95400000.0,-353300000.0,-31900000.0,-34600000.0,-170214000.0,-247308000.0,-118137000.0,-38333000.0,-110454000.0,-89079000.0,7125000.0,2419000.0,-948000.0,0.0,0.0,25800000.0,16000000.0,6300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4100000.0,2200000.0,-3400000.0,2600000.0,-7400000.0,-3500000.0,-1800000.0,-700000.0,300000.0,0.0,400000.0,500000.0,-500000.0,-61000.0,115000.0,257000.0,183000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1256200000.0,-51800000.0,61600000.0,-119500000.0,226100000.0,-306900000.0,156400000.0,150200000.0,-62000000.0,63300000.0,-51400000.0,-6400000.0,78800000.0,-53169000.0,52446000.0,-73621000.0,65285000.0,11163000.0,102313000.0,23917000.0,15517000.0,-14003000.0,1771000.0,2246000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1410200000.0,154000000.0,205800000.0,144200000.0,263700000.0,37600000.0,344500000.0,188100000.0,37900000.0,99900000.0,36600000.0,88000000.0,94400000.0,148081000.0,201250000.0,148804000.0,222425000.0,157140000.0,145977000.0,43664000.0,19747000.0,4230000.0,18233000.0,16462000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,154000000.0,205800000.0,144200000.0,263700000.0,37600000.0,344500000.0,188100000.0,37900000.0,99900000.0,36600000.0,88000000.0,94400000.0,15600000.0,201250000.0,148804000.0,222425000.0,157140000.0,145977000.0,43664000.0,19747000.0,4230000.0,18233000.0,16462000.0,14216000.0,3000000.0,4800000.0,2200000.0
,operatingCashFlow,1314300000.0,1027200000.0,905900000.0,777700000.0,604000000.0,277500000.0,435000000.0,366300000.0,317400000.0,214700000.0,426900000.0,107600000.0,174200000.0,216713000.0,303660000.0,184206000.0,125418000.0,231408000.0,302404000.0,141823000.0,22511000.0,4524000.0,19540000.0,28774000.0,11200000.0,3600000.0,-2500000.0
,capitalExpenditure,-158000000.0,-236300000.0,-86100000.0,-81100000.0,-63500000.0,-90100000.0,-55000000.0,-47100000.0,-41400000.0,-45700000.0,-41500000.0,-15600000.0,-41100000.0,-85567000.0,-49062000.0,-22113000.0,-11380000.0,-10579000.0,-22490000.0,-33015000.0,-9161000.0,-15110000.0,-17081000.0,-11078000.0,-2100000.0,-2600000.0,-200000.0
,freeCashFlow,1156300000.0,790900000.0,819800000.0,696600000.0,540500000.0,187400000.0,380000000.0,319200000.0,276000000.0,169000000.0,385400000.0,92000000.0,133100000.0,131146000.0,254598000.0,162093000.0,114038000.0,220829000.0,279914000.0,108808000.0,13350000.0,-10586000.0,2459000.0,17696000.0,9100000.0,1000000.0,-2700000.0
